delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5320	-12	-11	803
5612	28	41	781
5576	46	20	840
5584	72	-49	811
5588	85	-101	809
5480	77	-54	814
5592	62	98	795
5580	33	217	798
5464	7	224	785
5412	-5	133	786
5428	-18	36	798
5248	-21	-4	799
5376	-17	29	788
5596	-16	42	784
5428	-6	33	771
5364	4	-10	784
5536	674	-1277	-811
5604	-125	1072	-538
5604	-48	430	2318
5540	382	-156	1018
5584	84	556	-115
5480	-221	183	1864
5592	169	-112	87
5472	-67	-116	1141
5380	50	-180	865
5472	45	22	580
5400	16	99	986
5404	46	-30	755
5424	23	-126	817
5468	1	0	818
5648	0	4	780
5472	-8	33	826
5536	-11	205	794
5664	-15	256	782
5480	1	137	780
5592	16	8	797
5520	18	-4	803
5360	33	45	797
5580	36	25	811
5576	30	9	805
5528	30	6	797
5520	19	-17	799
5588	12	-21	798
5596	3	32	800
5528	-105	529	359
5536	-58	-841	-534
5680	-727	2396	-1680
5492	-541	682	1446
5588	214	-129	976
5528	-165	602	-370
5552	-62	825	1844
5536	62	-367	26
5244	20	-273	1368
5360	30	-57	815
5592	126	-270	542
5536	103	-28	1144
5528	126	198	628
5512	117	53	904
5288	71	-42	847
5596	46	-4	741
5532	-3	114	855
5608	-30	171	775
5652	-63	244	782
5488	-64	154	777
5656	-55	12	802
5420	-23	-57	814
5268	-9	-46	791
5376	9	12	794
5524	35	24	813
5580	48	15	795
5576	55	7	813
5528	63	-2	797
5536	49	24	800
5576	33	106	814
5640	17	145	818
5464	2	118	779
5588	-4	66	813
5540	-2	26	802
5364	-2	17	791
5548	1	16	797
5524	-1	21	805
5544	7	21	816
5524	14	7	788
5348	20	0	803
5524	19	16	798
5580	19	63	818
5580	29	95	797
5576	22	83	822
5576	21	67	800
5580	10	56	804
5576	5	38	787
5532	7	44	786
5524	2	48	799
5524	0	32	786
5360	-1	16	797
5536	6	13	797
5532	8	16	794
5700	2	48	799
5524	6	71	801
5532	18	68	777
5576	21	56	806
5584	18	47	808
5572	23	41	799
5584	19	52	800
5572	14	47	812
5584	17	37	799
5404	11	39	792
5400	9	22	783
5532	-2	27	818
5536	11	34	789
5580	1	49	809
5528	-1	44	802
5540	7	40	814
5352	7	44	800
5528	20	43	805
5576	17	43	791
5584	18	44	784
