delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5576	21	23	808
5576	14	37	793
5584	18	25	802
5576	15	38	786
5584	21	38	793
5576	14	35	785
5580	14	35	795
5576	5	28	779
5532	10	36	786
5576	14	30	788
5576	6	26	794
5532	12	25	780
5576	17	30	808
5584	15	28	805
5572	17	33	799
5584	14	28	796
5576	18	29	784
5584	14	25	805
5576	17	22	794
5576	16	19	792
5584	15	27	787
5576	17	30	793
5584	4	13	804
5520	18	31	792
5584	16	24	789
5572	19	23	789
5584	18	38	793
5576	21	18	778
5580	22	38	802
5580	18	38	795
5576	22	31	793
5584	21	29	809
5576	20	31	790
5580	14	37	779
5580	12	33	805
5580	21	30	788
5576	14	31	780
5580	19	26	787
5580	28	27	806
5576	22	15	783
5584	29	24	800
5576	24	23	803
5580	30	19	804
5576	18	26	806
5404	23	23	813
5408	13	24	799
5576	14	33	790
5584	20	32	793
5576	7	33	797
5524	20	30	782
5584	13	35	783
5576	23	28	787
5584	23	31	790
5572	25	30	800
5584	24	27	796
5576	13	30	801
5584	14	26	791
5576	10	24	783
5576	12	30	781
5584	21	27	804
5576	11	20	783
5580	16	23	776
5580	24	13	792
5580	22	17	790
5576	28	17	804
5404	27	23	787
5408	26	25	796
5576	20	27	791
5584	23	31	800
5576	24	31	787
5580	22	34	793
5580	23	24	787
5576	22	39	793
5584	9	30	794
5524	13	38	790
5584	18	32	777
5572	11	28	787
5584	12	38	791
5576	15	22	787
5584	15	30	792
5576	22	28	804
5576	25	26	798
5580	19	33	785
5580	13	34	804
5580	18	31	828
5576	22	21	809
5580	18	23	802
5576	2	37	781
5524	23	29	792
5584	16	20	782
5576	22	32	800
5584	10	31	769
5576	19	32	786
5584	19	32	806
5576	24	30	807
5580	23	29	795
5576	27	30	804
5580	24	28	809
5576	27	31	798
5576	21	37	800
5584	9	24	797
5524	13	28	779
5584	19	26	770
5576	17	25	798
5580	21	32	797
5580	13	34	807
5580	22	25	803
5576	23	30	805
5576	16	30	790
5584	16	21	779
5576	23	21	788
5584	13	24	793
5576	12	27	793
5404	16	20	807
5408	11	21	808
5572	9	24	799
5532	22	18	795
5576	14	17	796
5576	11	19	784
5584	16	23	804
5576	23	15	781
5584	24	23	796
5576	19	18	804
5580	7	20	807
5524	9	16	815
5532	6	26	792
5352	9	29	810
5524	3	27	789
5532	14	36	793
5400	6	34	788
5524	12	35	804
5584	20	32	788
5576	22	29	788
5580	21	33	808
5576	24	29	809
5576	14	31	797
5584	23	25	785
5576	20	29	789
5584	29	33	810
5576	26	25	823
5580	28	28	783
5576	17	33	785
5584	21	27	782
5576	15	23	789
5584	17	25	802
5576	20	21	814
5400	25	30	804
5408	21	35	814
5576	20	31	806
5576	14	13	816
5580	11	5	782
5524	14	14	776
5580	10	27	788
5576	11	27	791
5584	13	16	781
5576	5	15	802
5524	12	16	803
5580	21	20	810
5580	17	20	809
5580	14	32	803
5576	2	28	798
5532	4	26	789
5696	11	19	782
5584	14	27	781
5572	11	36	785
5404	26	30	786
5412	16	38	772
5572	22	33	805
5584	26	29	808
5576	17	26	803
5576	22	31	801
5580	30	43	785
5576	27	50	794
5584	13	46	793
5576	23	37	789
5408	4	43	788
5352	21	33	792
5576	20	34	781
5584	18	37	808
5576	20	37	798
5584	20	26	811
5576	22	27	797
5576	25	22	810
5584	22	28	805
5576	14	22	801
5580	14	16	791
5576	16	16	799
5584	13	24	813
5576	5	18	803
5532	8	17	817
5524	14	26	798
5576	10	28	799
5584	19	36	791
5576	17	23	791
5584	16	30	791
5576	18	33	794
5584	20	23	787
5572	24	37	798
