delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5524	-1086	264	1088
5652	166	-277	2311
5584	1280	-2712	337
5472	-234	-946	1068
5256	597	-98	1004
5356	-450	-1224	-290
5624	-957	-734	1152
5428	-350	1364	1920
5296	880	-431	-296
5544	-1402	-2469	2507
5372	1210	1587	866
5452	620	1058	1308
5280	-33	-1000	1542
5256	-803	1589	277
5240	1310	332	1790
5284	469	-2349	-984
5252	-104	-1045	144
5256	-434	498	2800
5416	-462	859	418
5540	-465	-218	2108
5600	-1510	-520	1291
5484	1763	-69	298
5536	-617	-2970	999
5256	-857	272	144
5360	50	373	1668
5516	119	-2245	193
5592	1232	-1455	-518
5656	-305	761	858
5540	-1741	-1530	-118
5500	-1449	-958	1748
5664	-989	1151	2083
5472	1450	155	-353
5592	-591	-1730	2424
5656	-368	495	1202
5596	17	266	51
5404	-1112	-298	1046
5312	-219	-1132	598
5612	883	1932	1873
5624	1415	-1510	690
5468	-1039	-608	2146
5664	-914	104	1381
5588	-459	-2913	-636
5452	104	-175	125
5356	-330	-626	1530
5604	217	-2694	-161
5604	-1274	261	2227
5472	101	-2088	2652
5644	-439	-217	778
5544	2261	-925	2452
5468	-645	578	1485
5420	-142	374	1321
5416	2389	-900	776
5412	1	1082	371
5472	-1721	-1063	1656
5544	-1655	-2251	-167
5324	-137	-213	1456
5608	3	1587	1769
5524	-1163	-711	-689
5624	-11	-1160	1632
5600	407	1435	2514
5456	378	706	1431
5576	-703	-2427	2485
5660	-1736	-1573	-62
5448	325	-98	273
5300	-1064	-2090	1534
5540	563	591	1190
5404	124	-128	2467
5584	-1496	-1388	531
5484	98	243	646
5644	1263	772	517
5572	-665	-1282	-524
5448	427	-578	515
5356	-518	-228	1789
5604	-1347	-419	537
5608	773	-6	2504
5472	-289	248	596
5540	1343	825	1062
5624	1840	-56	1383
5592	-258	438	849
5532	1357	31	1769
5568	82	-1494	1009
5592	-1931	-1037	1091
5540	-164	1609	852
5596	1650	-3222	-209
5652	215	493	1309
5576	1174	77	1164
5572	874	-2128	-128
5428	-2333	-1611	1263
5372	-585	1888	2141
5472	1657	589	1570
5276	2396	-207	2742
5648	-557	-1198	1931
5488	438	431	474
5340	-116	-2107	848
5608	-617	1105	1208
5472	-410	398	1091
5596	-1257	-1154	350
5660	-535	547	-332
5552	-168	-26	1486
5548	735	1214	420
5572	1262	-258	658
5588	203	-252	1862
5588	1240	628	-278
5592	191	-794	2221
5584	-875	223	1146
5416	-66	932	-35
5272	-430	-2188	1862
5312	-60	-1129	849
5548	375	1884	2180
5632	-174	-1401	248
5604	494	1510	1082
5456	590	1346	730
5396	568	-1466	-335
5424	1995	-436	41
5356	-643	850	1693
5596	-2	-90	1527
5604	1223	-1131	2108
5528	393	-791	1075
5584	-1309	-863	-41
5568	-562	161	1746
5588	-89	-717	1448
5548	885	-581	1523
5592	1085	-2208	911
5468	-1414	364	1216
5296	293	-515	1162
5592	-84	-2530	-249
5560	603	-347	1367
5588	1012	863	1404
5628	-1592	-2751	-393
5508	378	-485	1313
5584	-817	-688	2321
5608	-1289	221	-478
5604	946	-790	1935
5584	-726	686	559
5540	-358	-637	105
5548	-248	-1849	1071
5492	-301	360	918
5356	1270	164	1778
5452	1065	-3382	627
5292	-453	2590	907
5596	429	-1405	1623
5640	-1583	-1111	-1001
5560	1725	606	259
5568	-2027	-1148	2342
5548	646	-1701	-95
5544	-330	-654	1751
5608	-575	2095	1606
5644	320	454	-158
5528	-527	-1472	1959
5492	471	-650	1655
5584	168	425	1265
5576	390	-385	1265
5588	209	1045	1261
5632	706	901	2511
5572	569	-3899	1317
5464	511	-468	719
5364	37	-1040	1327
5580	948	-1638	-573
5608	1052	654	736
5568	455	323	1917
5580	1102	-1871	717
5464	885	-1730	2722
5640	96	-2622	676
5536	-398	592	-84
5488	120	-1178	2134
5296	-310	-377	1153
5608	560	-336	1623
5584	971	-1489	1163
5648	559	-843	1956
5408	-1247	334	1446
5300	-809	-2496	-9
5684	-171	-1165	-857
5444	-356	-508	1675
5252	10	136	-541
5304	-255	-585	1252
5608	218	381	1130
5572	892	-960	1081
5588	1604	-1113	1912
5524	-348	-105	1245
5612	-1485	1117	1401
5524	309	-2145	982
5588	-278	-488	1361
5608	-1315	-293	1862
5484	-680	-2216	838
5256	-1204	-939	689
5264	962	-594	863
5352	-496	569	-890
5548	248	-1920	2588
5648	560	-524	1527
5580	-631	202	634
5540	-290	-665	2121
5604	-2491	2122	1466
5528	2115	52	1381
5576	2618	-2367	1589
5524	41	1443	1275
5580	-163	363	2187
5588	1462	-1512	1207
5528	-640	-499	965
5548	426	-1052	1096
5292	-428	-2345	-266
5624	575	-1452	-169
5600	-383	-1391	1558
5492	-1037	-2539	-329
5672	0	-1728	2007
5532	-1075	288	1858
5480	1045	1534	1928
5332	499	-1944	2181
5648	-332	-355	1559
5428	1724	850	2463
5280	-1324	-1122	782
5308	770	360	978
5524	-28	-492	886
5312	929	-2756	-292
5600	1657	1261	1106
5516	470	661	1695
5572	1681	-1263	-166
5660	938	634	1979
5572	-526	207	536
5532	1361	264	923
5576	2576	-1381	2736
5524	-203	968	729
5536	-600	145	1409
5416	540	-1694	1118
5468	251	180	1220
5576	-481	-221	972
5544	872	-1275	538
5592	-1138	-857	-298
5620	1784	-113	476
5588	-658	-1241	-529
5620	-837	-2491	704
5428	1822	-240	1855
5300	579	-1311	803
5584	22	-1510	2260
5588	-1079	-1313	402
5488	1781	846	-17
5356	1276	-1596	1437
5524	86	101	1113
5700	510	752	957
5516	1277	-2883	475
5472	-745	677	-155
5376	734	-1237	1350
5468	627	-2347	-605
5252	1218	-1652	164
5296	1341	-442	2849
5640	-1000	-1239	1485
5548	1345	-838	2153
5640	-355	1585	1279
5472	349	-862	1189
5592	-437	-1027	1247
5660	1200	534	629
5576	687	439	549
5516	-243	-4294	884
5608	994	-785	1231
5584	-951	-1868	1436
5492	22	-4280	302
5532	992	-1158	469
5584	730	-743	686
5536	287	-78	178
5300	794	-240	662
5528	-1104	-479	2224
5320	-2218	1981	585
5644	-592	-728	2565
5608	1747	3420	1379
5508	609	-204	288
5532	1530	-1470	1071
5528	650	1515	1187
5280	932	1525	2065
5628	845	-2773	195
5588	-341	-1889	664
5604	-1598	-2112	1555
5548	300	-2791	-817
5600	225	-766	145
5532	504	909	2528
5572	-419	-2515	0
5492	-942	-679	1261
5264	-1750	796	2443
5296	-609	413	-5
5608	2975	-2054	1250
5528	-57	741	547
5656	-1504	1557	1508
5528	1450	-1674	528
5644	-1229	1237	1149
5528	1041	1058	1511
5516	-276	-957	160
5544	-1734	2017	658
5652	-1048	347	1836
5468	22	-1405	-881
5372	865	-2100	1420
5472	1456	1019	2412
5336	673	-999	573
5528	587	-184	2435
5592	-382	260	372
5532	1247	-570	1266
5292	411	-2001	1135
5644	-991	1354	1195
5472	-741	-422	516
5376	-119	-1404	945
5436	-887	46	269
5300	532	-963	1443
5588	1269	-924	-490
5604	-708	-2014	1456
5484	-644	-906	2192
5256	1115	21	675
5348	-1577	281	2473
5644	548	687	1021
5572	532	401	234
5520	568	-1046	1131
5640	-416	-346	2162
5436	-1610	-661	2431
5312	92	-752	978
5644	-642	318	743
5540	1543	531	1243
5452	275	-1609	527
5412	1633	-1240	902
5472	61	1216	2161
5576	544	329	-393
5536	1333	-656	3535
5292	1494	426	1417
5628	567	-347	1274
5592	-1605	-2619	1144
5540	-369	148	1088
5596	1088	1218	1856
5508	44	-2082	710
5528	-1297	853	1185
5304	-95	1300	1068
5592	-1448	-1940	-357
5680	535	-962	378
5528	204	301	2075
5568	580	-1597	128
5592	803	-401	1542
5584	-404	-288	2537
5436	411	673	-363
5356	644	-1136	2404
5464	-803	537	-26
5320	-310	364	1229
5592	769	-1309	1251
5644	964	-18	1253
5532	-118	1156	1953
5472	1686	-1608	633
5292	-84	-1393	864
5552	-651	20	1065
5356	-1042	-1919	-64
5620	1827	722	2116
5460	205	666	2665
5568	-836	-1672	587
5608	-926	-3554	2338
5660	56	451	701
5472	-294	-1614	1232
5656	-751	189	1539
5416	1047	375	1793
5284	-2272	96	1886
5416	288	-2887	669
5408	-256	-1927	576
5256	675	-560	1811
5408	98	-1854	-989
5552	-674	-2878	1337
5484	811	1547	2289
5632	-420	-521	726
5548	-306	-1675	2743
5668	195	-440	671
5524	2424	325	1106
5452	-719	-757	1136
5264	737	1584	722
5396	-1067	700	2894
5472	3208	-1371	200
5648	-655	475	1078
5588	1766	174	1658
5452	400	-728	-798
5376	1155	-1192	202
5464	293	-840	2877
5412	407	105	-424
5536	-445	-1118	3362
5484	-1280	-462	1365
5664	-470	724	1076
5588	-1129	-565	1265
5488	-109	3583	683
5592	258	451	2494
5572	690	-3509	991
5592	-1472	-1231	1241
5544	205	-395	1252
5588	2028	-2881	331
5640	-788	1757	514
5424	-1163	-23	1605
5256	-2694	-1792	-720
5324	939	-1955	1529
5640	164	-876	2432
5592	726	467	597
5512	826	732	3124
5580	-1085	2195	2114
5528	737	230	1208
5568	-680	-1604	1040
5664	1161	-317	1123
5468	332	615	1005
5576	-266	-1003	456
5604	-362	-1473	1247
5492	-124	-2097	1331
5312	518	-1510	-583
5600	974	-1954	30
5532	-174	-1933	2117
5660	-481	-2004	-962
5448	846	-1535	1745
5296	181	1545	2490
5624	985	989	-95
5652	822	-265	2002
5412	-928	-436	1691
5428	1834	282	1490
5460	-617	-2915	818
5604	-1017	402	1010
5648	420	961	868
5512	276	-1177	651
5588	-367	-453	215
5552	675	529	1193
5568	-533	-998	-377
5568	610	-1598	1199
5644	-585	47	1557
5540	39	-792	-208
5488	-1269	-1287	1997
5540	596	-504	1972
5244	8	576	-303
5424	1237	-3284	1502
5524	-1849	-2425	1946
5548	256	305	1695
5568	-106	-3659	701
5608	-487	609	1253
5588	-196	-630	1639
5428	363	-2689	-86
5376	1049	-1116	-481
5480	383	-484	1875
5412	832	-1225	-707
5432	1167	-904	1555
5292	-1358	-508	2495
5660	1561	1055	921
5460	405	841	1896
5396	530	1237	1100
5452	1448	1081	1589
5688	172	-808	721
5528	2020	1843	1182
5516	-1992	-440	1169
5656	-1907	-1119	420
5488	-39	-888	1504
5552	-304	-310	406
5548	-1446	-1516	419
5312	-297	-1450	451
5608	161	161	2068
5568	-575	-12	-355
5512	654	-1686	2201
5640	708	1259	509
5580	-314	237	937
5532	-20	-734	871
5672	603	958	490
5516	393	-343	1561
5584	-1742	-2727	1142
5548	440	-650	1319
5584	-16	883	1167
