delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5568	168	1444	1202
5632	-339	1341	367
5416	141	-1051	878
5408	-111	-2148	1374
5492	219	-1523	781
5584	397	-37	1091
5532	626	838	377
5692	-185	1754	1233
5472	398	1332	483
5576	-908	-755	823
5544	106	-2157	1351
5648	-220	-1306	624
5604	-207	825	1202
5420	720	858	391
5340	-159	1863	792
5592	59	1574	721
5524	-536	-994	816
5548	-127	-1508	1200
5664	-84	-1814	916
5548	369	67	1275
5516	73	382	148
5644	573	1889	885
5568	80	1836	650
5524	-202	-578	786
5548	453	-1434	1229
5648	-157	-1699	895
5604	254	-39	1182
5528	-495	-161	198
5552	135	2143	751
5572	-132	1743	867
5592	688	-462	729
5528	-152	-1504	1022
5668	164	-1918	961
5408	95	-292	984
5300	568	400	271
5692	-36	1667	701
5540	251	1018	845
5576	-61	253	597
5480	-273	-1321	908
5600	-313	-2032	1155
5668	-466	-639	696
5544	431	674	459
5524	-989	1815	765
5588	1466	1044	1255
5516	146	656	507
5688	29	-1332	916
5536	-224	-2170	1160
5484	320	-563	556
5528	461	547	595
5348	-644	1822	452
5588	270	1494	1148
5632	374	904	399
5516	237	-1331	842
5584	50	-2114	1263
5592	-338	-1486	489
5428	325	806	751
5340	-402	1919	413
5596	334	1350	1102
5628	-1512	1086	508
5476	-181	-1089	953
5604	-91	-2016	1421
5608	-118	-1196	779
5604	-142	593	1050
5416	-69	1032	285
5368	670	1513	1210
5624	-242	1334	473
5416	595	-736	922
5364	-894	-1790	1261
5484	835	-1491	726
5236	419	493	1315
5400	391	492	170
5520	-412	2427	592
5588	225	1389	882
5576	345	-441	687
5528	-268	-1833	1105
5664	68	-2150	1035
5584	128	33	1075
5516	120	137	206
5516	356	1841	630
5572	-172	1471	877
5596	791	351	647
5516	-85	-1669	1004
5256	-785	-1480	989
5256	151	-236	704
5360	348	185	388
5516	-217	1933	664
5588	248	1109	1038
5632	164	1037	436
5572	-103	-1002	766
5608	-64	-1813	1281
5428	-389	-1071	501
5256	-294	388	678
5364	-304	1545	420
5588	513	1421	1231
5456	-673	1652	437
5240	41	-1046	960
5360	-219	-2071	1287
5484	-189	-1402	788
5256	32	776	1069
5344	792	236	227
5520	157	2033	1039
5628	-210	1228	612
5596	-16	-557	779
5488	-230	-1323	1122
5668	117	-1516	918
5584	-56	-96	1323
5492	616	131	310
5520	325	2083	604
5396	531	1602	906
5576	-480	-371	620
5548	-33	-1069	1090
5604	-159	-1925	1010
5488	-332	-446	961
5548	902	63	246
5640	-532	2051	587
5588	16	1491	931
5524	117	408	498
5516	-425	-1318	879
5252	-254	-2061	1096
5312	11	-975	823
5652	71	590	371
5464	537	1901	588
5400	-275	1399	1097
5476	215	887	410
5512	-267	-1577	931
5256	-75	-2169	1356
5256	108	-1490	434
5416	432	512	901
5516	-50	1130	474
5540	357	1661	1045
5632	472	1706	488
5568	-245	-1331	848
5608	-311	-2058	1418
5488	23	-1329	787
5532	-22	792	1041
5540	-162	686	399
5360	225	1635	1029
5632	-285	2238	378
5412	13	-1238	1008
5412	31	-1643	1319
5592	283	-1602	805
5408	337	-21	1292
5356	26	311	256
5640	453	1964	795
5572	27	1370	889
5520	301	-373	693
5528	-756	-1752	1036
5668	182	-1653	1019
5464	227	-390	1186
5584	906	-80	269
5652	88	2195	780
5520	446	1293	798
5576	343	-149	595
5532	-44	-1430	1045
5608	-122	-1751	1044
5484	32	-6	952
5360	64	70	237
5584	-12	2321	593
5536	-217	1717	983
5596	-123	425	454
5532	-264	-1590	1049
5660	159	-1893	1226
5472	-73	-830	737
5664	324	148	333
5520	117	1552	626
5572	-125	1248	993
5596	-63	621	581
5480	322	-971	781
5356	-490	-2218	1154
5492	373	-790	581
5528	-282	679	529
5356	948	2169	615
5580	-278	1343	1209
5640	487	1316	408
5576	-325	-1132	846
5432	-545	-2417	1414
5308	378	-1283	633
5592	264	928	923
5516	189	1270	407
5572	32	2025	1233
5580	-494	1586	393
5588	155	-1112	969
5592	-10	-2222	1379
5604	-273	-1130	585
5608	-71	908	1084
5536	807	611	537
5524	-4	1262	969
5652	180	1902	564
5572	-612	-653	822
5552	18	-2082	1319
5584	72	-1518	885
5536	325	183	1204
5568	541	1055	276
5576	1120	1775	1108
5508	-226	1691	447
5240	-167	-858	956
5376	-308	-1683	1360
5488	183	-1561	821
5236	-268	184	1210
5416	486	64	62
5580	138	2011	801
5572	116	1516	809
5572	-164	-147	675
5552	-167	-1538	989
5604	-384	-1859	1004
5488	-344	-359	975
5548	870	552	228
5520	-725	2022	645
5416	124	1210	958
5568	9	607	473
5420	421	-1152	951
5412	-373	-2137	1232
5484	104	-918	593
5536	99	446	439
5288	61	2372	571
5520	-143	1130	965
5416	171	1313	548
5576	303	-1057	801
5584	-406	-2316	1256
5492	357	-1167	599
5588	-153	649	790
5536	107	1174	466
5572	72	1654	1209
5576	-3	1342	287
5664	-433	-1057	864
5432	196	-1827	1345
5292	25	-1113	624
5532	279	752	1110
5400	152	1104	399
5576	697	1773	1107
5452	-842	1471	443
5588	-652	-1088	897
5612	268	-1819	1355
5640	-454	-1310	744
5436	-506	663	1152
5412	86	693	432
5464	71	1896	680
5524	-77	1143	685
5364	-444	-818	757
5544	-186	-1593	1092
5492	438	-1811	1003
5296	485	-13	1352
5528	132	228	23
5284	-692	1441	867
5420	-303	1502	877
5416	85	174	648
5288	-683	-1343	845
5608	79	-1957	1179
5584	-143	-588	700
5552	685	-193	310
5532	209	1896	647
5568	-24	1110	1007
5600	-217	421	489
5532	-140	-1123	769
5256	-269	-2358	1232
5320	134	-1019	552
5584	-238	754	612
5532	535	1251	443
5580	-783	1888	1104
5644	517	1251	349
5576	-305	-1115	865
5604	-344	-2014	1438
5492	-121	-1170	575
5600	0	572	808
5592	-112	1479	375
5588	-836	1657	1114
5472	1104	1640	494
5632	-50	-1363	919
5548	-392	-2141	1278
5492	103	-1348	734
5412	60	711	934
5464	494	787	386
5692	-66	1796	1113
5420	117	1250	468
5400	745	-952	946
5536	-360	-1737	1348
5484	188	-1425	896
5236	192	380	1277
5404	288	616	174
5512	744	1793	878
5572	-377	1555	730
5596	-624	-514	729
5548	-335	-1837	1059
5492	419	-1685	962
5408	197	-259	1310
5584	547	860	96
5464	200	1971	611
5572	403	1646	887
5576	-658	-293	632
5548	526	-1338	952
5584	-137	-1717	924
5612	9	-102	1070
5648	-107	20	196
5484	484	1307	812
5568	33	1748	891
5524	447	43	683
5284	-244	-1529	1014
5660	-256	-1852	1107
5492	-356	-729	653
5548	136	752	198
5340	-324	1597	490
5596	202	1545	1055
5452	-860	542	471
5360	-231	-1570	758
5608	-407	-2249	1333
5484	-575	-1267	521
5608	517	668	554
5516	55	1392	621
5700	315	1530	1034
5452	-312	1037	333
5592	-90	-1091	840
5552	-376	-2322	1344
5656	-454	-1176	452
5608	66	327	666
5464	-454	1419	476
5592	75	1163	1244
5576	-114	875	414
5536	-222	-1247	1000
5664	-611	-2094	1298
5484	190	-1142	707
5592	-234	456	738
5532	584	810	460
5344	-292	994	1103
5592	407	1357	540
5572	-168	-1145	870
5608	-150	-1733	1274
5488	-596	-844	767
5552	-455	440	1051
5588	-18	902	348
5484	361	1528	1079
5284	428	1934	490
5396	-551	-753	838
5548	-96	-1568	1300
5608	210	-1569	905
5412	-64	-370	1336
5372	314	363	251
5520	-90	2113	899
5536	161	1526	626
5396	-339	-411	855
5556	-345	-1492	1005
5484	180	-1740	922
5592	-60	-387	1225
5548	229	235	140
5692	-759	2108	612
5416	1014	1698	878
5280	-468	-472	682
5548	385	-1307	945
5416	96	-2053	1192
5412	332	-602	812
5356	394	597	329
5520	393	2031	735
5568	-565	1348	978
5596	-558	644	465
5532	86	-1283	801
5352	-158	-1788	1135
5492	763	-713	625
5704	150	-417	536
5536	467	1727	677
5572	-467	1791	881
5588	695	1297	496
5576	-219	-1463	769
5428	-578	-2163	1279
5312	-599	-692	563
5556	-607	1319	659
5588	2	1601	418
5648	342	1657	1230
5452	-346	1075	294
5412	-86	-1228	853
5552	-249	-2113	1392
5484	-246	-1133	725
5612	96	1163	1015
5572	438	1013	474
5572	-283	1687	976
5596	341	2091	528
5568	415	-1191	968
5592	-277	-1882	1230
5484	-21	-1061	705
5556	385	485	1046
5568	685	641	380
5696	12	1728	1111
5572	232	1481	424
5576	185	-1035	814
5412	-736	-1717	1306
5312	275	-1269	763
5584	264	653	1237
5576	163	138	357
5516	598	1875	963
5404	593	1790	708
5572	172	-491	767
5528	-228	-1348	1212
5492	21	-1208	903
5700	-303	462	1214
5424	548	168	235
5340	841	1788	934
5572	-221	1298	587
5592	680	-410	859
5528	16	-1730	1020
5592	-48	-1824	960
5544	-29	438	1188
5540	399	546	145
5344	439	1370	738
5572	105	1650	998
5576	-130	90	515
5476	32	-1520	977
5356	-427	-1839	1202
5488	27	-799	786
5304	831	176	348
5512	429	2065	729
5396	-353	1572	986
5596	180	640	472
5516	-473	-1090	790
5612	-429	-2084	1268
5484	-270	-954	548
5548	289	-13	504
5652	415	1923	519
5568	562	938	1144
5576	-622	876	323
5532	166	-1509	795
5592	-245	-2060	1236
5488	-42	-911	588
5316	512	758	623
5524	-185	1365	393
5240	1023	1402	1327
5336	161	1467	291
5568	95	-1107	1056
5592	-493	-2011	1430
5484	-258	-1359	636
5256	-27	867	952
5316	340	563	351
5688	175	1661	988
5576	-310	1604	582
5416	-12	-1205	746
5372	61	-1806	1307
5588	321	-1767	945
5588	133	457	1302
5568	182	345	284
5520	250	2248	882
5568	-384	1639	595
5596	272	-511	759
5528	-150	-1522	1208
5488	117	-1735	932
5416	-186	132	1305
5588	783	93	180
5464	-329	2034	879
5588	-161	1134	864
5588	-211	-286	768
5556	-779	-1275	1017
5660	-125	-1921	862
5432	743	203	1181
5400	150	622	139
5516	-222	2255	649
5592	-55	1718	831
5540	-307	37	577
5484	-218	-1241	946
5428	-621	-2022	1066
5484	-146	-154	863
5552	-143	538	55
5652	222	1471	747
5576	-165	2070	984
5592	171	194	523
5512	-267	-1120	892
5612	181	-2330	1283
5464	267	-497	589
5536	36	464	327
5288	150	1974	632
5396	514	1556	1110
5456	-645	884	387
5540	102	-877	788
5352	-437	-1938	1379
5488	541	-1074	524
5244	226	536	697
5340	-249	1247	489
5588	310	1554	1047
5632	-109	1708	386
5588	618	-1244	1028
5476	-668	-2273	1413
5656	180	-1132	687
5412	-187	686	965
5364	540	528	587
5516	305	1268	1124
5628	203	1770	485
5576	240	-930	972
5528	-394	-2084	1395
5664	103	-1588	756
5588	48	517	1025
5524	506	594	215
5516	-129	1708	1097
5648	-36	1642	486
5540	-368	-1327	749
5608	62	-1782	1266
5584	-425	-1535	921
5428	395	668	1150
5404	440	703	303
5516	-214	2167	919
5588	566	1659	634
5576	-133	-600	825
5548	90	-1625	1308
5592	95	-1470	965
5528	-182	-2	1313
5492	-494	497	228
5364	299	1991	971
5572	101	1481	770
5576	359	-451	884
5528	-557	-1626	1057
5664	-75	-1504	934
5548	363	200	1129
5572	789	317	208
5520	236	2169	810
5568	327	1270	744
5576	227	-164	732
5528	-121	-1155	920
5608	-356	-1716	873
5604	256	574	1193
5568	399	273	98
5640	429	2279	731
5572	-168	1744	880
5420	-245	-63	654
5316	-122	-1289	1072
5660	-360	-1867	1082
5488	187	-203	825
5528	323	298	234
5340	763	1683	814
5576	761	1178	1002
5624	-367	49	667
5484	-840	-1319	865
5604	-60	-2116	1113
5608	-416	-380	668
5548	590	-38	265
5472	-67	2348	606
5372	97	1241	967
5516	438	396	571
5516	503	-771	804
5360	-289	-2117	1244
5488	-468	-974	464
5372	96	324	463
5468	-6	1470	498
5656	1136	1318	1238
5508	342	1079	398
5576	-267	-1031	961
5604	-82	-2212	1345
5608	474	-1579	681
5588	374	39	757
5464	-558	1548	455
5244	-36	1495	1159
5416	310	1524	459
5576	-919	-1484	872
5432	-603	-1915	1272
5312	-618	-916	642
5548	102	565	1040
5576	337	605	370
5516	188	1273	1108
5280	-685	1437	495
5244	-359	-919	939
5376	-295	-1539	1294
5484	-96	-1374	917
5556	314	586	1241
5396	108	603	130
5512	188	2407	848
5580	679	1279	704
5568	-401	-441	779
5556	-247	-1952	1085
5656	-87	-1540	777
5548	616	577	1143
5576	104	246	166
5516	-233	1896	594
5596	231	1261	847
5572	-103	34	726
5484	-27	-1415	912
5372	-35	-2019	1072
5600	-19	-135	1062
5556	212	-46	150
5472	407	1705	772
5568	-471	1524	871
5596	1097	332	700
5572	-638	-1352	890
5608	-277	-1952	1067
5484	86	-643	1027
5356	-112	336	129
5536	435	1575	729
5572	-131	1364	996
5596	-587	137	583
5532	-461	-1389	813
5612	-249	-2089	1124
5484	-520	-149	715
5372	-1061	823	223
5596	-45	1986	621
5536	-213	1730	885
5596	-404	436	506
5532	468	-1312	918
5584	-271	-2065	1174
5492	191	-705	493
5356	178	686	412
5512	-50	1370	500
5544	-505	1307	1236
5296	-105	1091	382
5588	-382	-1145	952
5612	-255	-2187	1273
5484	-817	-847	478
5380	48	954	666
5464	186	1142	385
5396	-433	1514	1166
5476	-411	1535	354
5588	310	-1514	899
5588	-156	-2183	1388
5492	179	-1180	651
5408	8	681	846
5412	218	577	437
5348	-470	1538	1013
5644	114	1931	542
5576	70	-712	967
5476	247	-1929	1410
5640	9	-1456	888
5480	-175	591	1242
5588	5	646	270
5592	1117	1522	1162
5512	-383	1625	402
5412	-5	-704	967
5440	-1073	-1858	1207
5368	-15	-1269	821
5544	835	-227	1431
5592	449	267	259
5516	-30	1949	725
5540	648	1579	775
5572	-877	-759	775
5548	298	-1792	1133
5300	-287	-1603	1040
5656	131	478	1216
5576	5	239	178
5588	-298	2047	766
5412	316	1647	768
5404	256	-371	852
5528	-401	-1607	1053
5488	-77	-1984	1018
5252	343	-679	1045
5420	519	900	46
5456	109	2215	805
5576	316	1809	963
5572	439	131	620
5696	-122	-1385	957
5428	57	-2042	1143
5412	-690	-900	762
5552	753	225	451
5516	-18	1892	543
5536	-142	1412	989
5596	147	903	436
5512	-111	-1171	903
5260	-303	-1969	1225
5316	215	-956	596
5528	277	745	695
5340	-1097	1795	419
5472	-95	1272	1205
5424	-187	1690	449
5416	-587	-1358	843
5256	177	-2135	1302
5292	-340	-1055	600
5608	596	885	985
5516	321	955	458
5340	-145	2066	1124
5480	-534	1600	460
5412	290	-912	985
5532	-270	-1528	1251
5492	41	-1689	915
5352	-225	229	1267
5596	236	496	106
5516	341	2448	983
5568	339	1475	637
5580	286	-712	884
5528	-438	-1885	1135
5664	99	-1655	870
5528	546	-74	1337
5536	432	374	284
5516	720	1821	827
5392	133	1947	580
5580	177	-286	802
5524	-378	-1447	1014
5488	437	-1874	934
5416	-101	-136	1237
5428	105	270	17
5284	524	2503	737
5576	-173	1495	948
5588	-150	110	645
5536	-387	-1452	986
5260	-12	-2079	1053
5256	-339	-499	652
5372	159	645	243
5512	-520	2262	602
5596	-251	1288	1079
5644	245	865	554
5520	35	-1389	778
5528	-634	-2285	1284
5664	436	-915	586
5528	121	944	389
5516	39	1748	631
5528	815	1054	1048
5276	-269	722	438
5360	-434	-1321	772
5608	11	-1808	1378
5584	-186	-1118	504
5432	45	424	613
5292	-21	1757	474
5540	172	1571	1198
5280	133	1433	408
5576	360	-1300	1029
5640	-42	-1927	1322
5608	531	-1014	737
5584	136	680	860
5516	-425	1299	173
5592	-103	1516	1183
5472	-103	1775	367
5240	-112	-1425	907
5436	-29	-1568	1334
5432	-698	-795	807
5372	-22	649	1048
5540	717	388	404
5516	-23	1702	947
5536	-361	1839	462
5248	-168	-937	903
5376	74	-1805	1385
5584	-402	-1719	885
5608	149	87	1265
5512	-88	312	256
5484	285	2110	890
5404	847	1603	712
5568	727	-892	834
5536	-200	-1483	978
5600	-159	-1807	874
5432	-15	-138	1159
5376	493	449	134
5516	14	2012	639
5520	334	1575	878
5404	85	-141	693
5472	40	-1061	942
5528	213	-2003	1146
5300	497	-370	977
5528	576	255	366
5340	37	1942	768
5524	82	1645	985
5692	9	657	554
5412	8	-1311	806
5312	-261	-1943	1128
5656	492	-1110	655
5588	-454	475	361
5536	516	1694	609
5572	802	965	1187
5576	-488	339	549
5532	351	-1038	809
5592	-528	-1874	1179
5484	-440	-594	480
5372	268	638	477
5520	85	1717	607
5520	362	1604	1045
5276	-210	1192	344
5596	-53	-1224	856
5544	-431	-1970	1288
5312	219	-1059	580
5592	-8	927	768
5596	687	905	627
5520	723	1194	1246
5628	-120	1536	374
5592	547	-1351	1085
5468	-179	-2008	1361
5664	220	-1009	645
5584	-287	712	722
5532	442	939	408
5520	124	1587	1169
5628	-399	1721	403
5592	-294	-1470	888
5604	-707	-2272	1290
5492	-582	-1514	655
5604	393	590	882
5512	365	903	394
5520	464	1212	1271
5280	255	1555	287
5392	-359	-1349	997
5436	-157	-1805	1384
5312	545	-658	786
5532	310	479	1224
5396	654	536	399
5520	-161	2229	880
5588	-212	1540	583
