delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5532	9	28	800
5524	7	25	788
5352	6	26	797
5528	8	16	804
5524	3	26	801
5532	-2	24	794
5364	4	25	788
5528	7	29	803
5528	3	34	797
5700	9	27	789
5532	15	21	785
5576	7	26	806
5524	4	22	788
5528	14	31	792
5580	9	23	792
5528	3	19	800
5700	3	25	799
5532	11	23	793
5576	11	29	792
5580	12	24	792
5580	2	18	797
5524	-1	25	811
5548	11	32	784
5576	8	27	787
5532	7	31	788
5524	2	30	801
5524	8	30	796
5360	5	28	785
5524	8	28	809
5524	8	25	788
5356	7	23	811
5524	7	24	793
5532	8	27	805
5696	8	20	786
5524	15	21	795
5580	9	12	797
5528	8	30	793
5528	3	28	795
5528	2	26	809
5348	8	22	801
5532	6	22	801
5524	7	35	800
5704	9	23	798
5524	7	18	794
5532	4	30	800
5524	19	26	788
5576	5	39	788
5532	12	25	814
5228	4	39	796
5352	8	33	789
5524	-1	26	798
5548	3	30	788
5696	5	23	786
5532	5	31	812
5524	6	22	789
5532	17	23	779
5576	8	22	794
5532	1	26	802
5348	9	30	783
5528	2	21	792
5528	12	33	789
5576	10	23	793
5576	4	21	793
5532	6	35	801
5352	3	27	785
5524	-3	22	798
5548	5	32	801
5524	7	28	808
5348	-2	29	789
5552	3	26	815
5524	3	23	778
5532	12	25	786
5400	4	30	795
5528	1	27	803
5528	3	29	798
5524	3	26	801
5528	10	17	793
5404	2	29	799
5524	3	22	800
5532	0	20	782
5524	-3	27	809
5364	6	22	797
5532	7	21	797
5524	9	16	805
5524	12	23	801
5408	9	26	793
5528	6	21	807
5528	6	24	784
5524	1	21	818
5524	6	15	793
5360	12	13	790
5576	6	20	794
5524	2	20	779
5532	5	28	802
5696	6	24	795
5532	11	26	795
5572	16	26	791
5584	8	22	786
5524	2	33	790
5524	10	25	786
5584	5	30	807
5524	8	22	795
5532	15	28	777
5400	5	23	786
5524	3	20	808
5528	11	27	805
5576	2	23	801
5532	10	28	804
5576	-1	31	793
5540	4	24	785
5704	9	26	795
5524	9	31	790
5532	14	25	784
5576	1	22	781
5532	7	25	801
5524	5	24	786
5352	6	24	783
5528	7	20	804
5524	2	22	806
5528	2	24	805
5356	6	24	788
5524	9	18	806
5528	12	28	798
5404	8	19	797
5524	3	34	810
5532	7	27	805
5524	8	24	790
5524	10	21	787
5412	10	18	783
5576	8	17	791
5532	5	31	788
5524	6	15	778
5524	5	24	799
5532	13	27	790
5404	10	30	794
5576	8	24	804
5528	-2	22	797
5540	15	23	793
5580	6	24	802
5528	-2221	424	-1345
5484	-1734	714	-549
5264	-1174	-380	-1599
5324	152	-504	255
5528	-126	-279	782
5556	-71	527	712
5308	33	165	781
5636	-69	-145	870
5496	-25	-345	759
5664	35	208	814
5468	-113	-116	648
5548	-431	535	1427
5588	-318	-343	651
5552	130	-52	911
5648	-42	209	792
5488	76	4	782
5516	6	-34	871
5364	43	-97	778
5596	0	129	770
5584	-24	92	807
5424	11	-12	774
5244	-6	-42	819
5376	21	79	774
5576	38	134	812
5468	35	-29	812
5588	19	-73	806
5596	-4	20	787
5540	0	132	785
5584	1	69	781
5532	15	-46	790
5592	13	-12	804
5596	14	76	789
5576	5	55	805
5532	5	-14	798
5536	2	-5	800
5656	1	70	802
5524	7	57	796
5528	15	-13	797
5596	24	-24	817
5588	12	57	814
5584	0	84	793
5524	2	20	786
5532	2	-19	809
5532	22	29	785
5400	17	68	794
5584	19	25	799
5400	13	-8	818
5360	4	24	794
5532	-3	64	782
5540	6	35	799
5524	8	-2	802
5312	22	7	805
5520	13	58	817
5400	7	51	790
5532	3	8	777
5468	-1	-2	786
5320	2	40	805
5532	6	51	807
5524	14	15	817
5400	18	0	804
5528	1	26	812
5524	3	54	788
5524	2	22	788
5360	6	4	790
5468	9	19	798
5352	11	47	795
5580	12	23	783
5576	15	2	797
5528	4	20	782
5524	-4	46	789
5540	3	40	807
5528	6	18	805
5352	7	8	810
5640	5	37	795
5528	6	42	787
5528	4	17	787
5528	1	19	786
5528	-1	43	795
5364	5	46	797
5532	12	14	792
5576	8	2	800
5644	4	19	796
5524	11	45	790
5584	13	28	786
5576	10	3	785
5520	6	16	810
5532	11	39	804
5576	5	28	807
5528	11	7	785
5696	4	24	798
5532	8	35	810
5524	13	32	787
5576	9	12	807
5532	13	16	795
5572	20	28	793
5584	-2	31	796
5540	4	11	803
5528	6	17	794
5352	5	29	802
5524	5	38	787
5532	4	22	810
5524	6	19	814
5348	6	27	803
5532	2	41	793
5524	4	28	788
5352	10	21	797
5584	16	21	804
5576	4	28	802
5524	4	24	805
5528	9	15	788
5528	15	22	795
5408	6	30	803
5524	9	29	789
5524	-4	17	808
5544	4	20	803
5524	6	29	783
5352	14	31	803
5584	5	26	802
5520	11	16	802
5584	4	23	819
5524	6	30	781
5524	9	28	794
5356	2	18	785
5524	13	24	788
5584	8	26	791
5524	14	18	802
5576	8	15	801
5528	1	28	798
5352	8	30	794
5524	6	27	802
5532	8	20	783
5352	6	22	799
5524	5	40	790
5532	6	19	811
5524	2	23	798
5352	12	15	784
5580	5	24	805
5528	1	26	787
5528	2	26	791
5696	9	16	804
5532	15	27	794
5572	6	24	788
5528	10	21	797
5580	8	25	794
5524	7	26	799
5532	8	36	794
5700	8	17	794
5532	6	19	809
5524	1	29	795
5524	6	28	794
5528	7	20	791
5352	2	13	780
5532	10	24	788
5576	8	26	797
5524	4	25	792
5532	5	28	803
5352	4	22	801
5524	4	30	806
5528	10	26	807
5400	4	30	802
5524	8	22	800
5528	-5	26	795
5540	1	27	805
5532	7	22	798
5352	5	25	784
5524	6	32	799
5532	15	30	785
5576	15	20	799
5580	10	23	821
5576	-2	24	795
5540	7	27	789
5532	5	18	798
5352	7	30	798
5524	3	28	799
5532	2	30	798
5352	2	21	777
5524	4	16	805
5528	10	26	799
5576	4	26	804
5532	9	26	812
5348	0	30	782
5528	7	22	793
5528	6	20	793
5352	7	21	794
5524	16	18	783
5584	3	18	806
5524	5	29	787
5532	10	24	809
5400	7	23	787
5524	15	27	791
5584	1	21	797
5524	6	25	787
5532	7	32	793
5524	7	18	799
5352	6	29	786
5532	4	28	803
5524	12	29	785
5576	9	23	803
5532	6	26	806
5348	4	25	789
5524	12	29	777
5584	1	21	797
5524	12	22	792
5584	3	29	805
5524	2	26	810
5352	4	35	809
5532	10	24	788
5576	4	26	789
5528	15	19	786
5580	2	28	803
5524	6	19	792
5356	15	23	786
5576	15	21	797
5584	13	17	793
5576	9	23	805
5524	13	21	791
5580	3	14	788
5528	8	18	792
5532	9	29	794
5524	7	24	800
5348	6	35	810
5532	12	31	793
5576	3	28	799
5532	8	27	780
5700	4	24	797
5524	12	22	798
5580	-7	23	799
5540	5	29	784
5532	7	32	802
5524	8	28	794
5704	9	30	801
5524	10	20	800
5584	6	28	792
5524	17	19	784
5576	6	20	789
5532	6	19	804
5524	13	33	785
5584	10	26	796
5576	4	25	804
5524	5	25	788
5356	4	26	803
5524	8	20	802
5532	11	28	796
5576	9	24	802
5524	9	25	796
5356	14	24	781
5580	9	21	797
5524	11	22	802
5580	8	24	806
5524	10	22	803
5584	13	33	795
5576	4	24	797
5532	7	17	812
5696	12	28	788
5404	10	27	788
5408	10	20	775
5572	4	29	803
5532	7	17	793
5524	-5	30	790
5540	13	23	797
5584	5	18	808
5524	6	25	805
5352	7	28	802
5528	6	22	790
5528	-1	38	791
5544	10	17	785
5400	7	15	789
5524	4	18	798
5532	13	24	804
5576	0	31	784
5532	4	25	791
5524	6	22	798
5352	3	28	804
5532	3	28	807
5524	4	31	799
5704	8	23	788
5524	11	23	811
5576	4	25	803
5528	9	27	780
5528	8	23	811
5528	8	18	790
5352	14	23	792
5576	3	26	803
5532	11	24	788
5576	3	19	801
5524	10	24	792
5580	3	34	796
5528	10	25	784
5580	3	33	820
5524	3	22	802
5352	8	27	791
5532	3	24	806
5524	5	21	792
5352	3	20	806
5528	8	30	788
5524	1	25	818
5704	15	28	805
5400	7	19	802
5352	7	23	804
5528	7	23	825
5524	8	24	809
5352	0	28	798
5532	7	31	796
5524	10	24	797
5584	13	22	799
5576	9	23	801
5524	7	31	790
5356	6	31	787
5528	6	27	810
5524	11	28	800
5580	6	25	807
5524	4	31	802
5352	12	15	779
5580	7	22	800
5524	4	20	794
5532	9	29	799
5700	9	20	799
5528	-1	28	809
5540	7	22	801
5528	5	32	787
5524	6	21	783
5352	4	26	813
5532	2	33	795
5524	-1	28	809
5536	13	27	786
5412	11	26	798
5576	7	22	782
5524	12	29	794
5584	4	24	789
5524	3	31	802
5532	3	23	802
5524	14	28	790
5400	9	21	797
5532	16	23	793
5576	-1	29	800
5544	3	27	797
5528	16	26	787
5576	7	32	801
5532	11	25	801
5572	5	26	805
5532	11	24	774
5400	5	22	781
5524	0	27	798
5532	5	23	789
5524	2	29	788
5532	14	17	772
