delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5412	12	25	791
5572	7	23	810
5532	15	18	802
5576	16	30	787
5576	20	24	799
5408	20	27	786
5404	10	21	802
5576	10	20	779
5408	11	25	809
5404	11	26	797
5576	15	24	790
5408	8	26	810
5352	14	18	791
5576	7	20	802
5532	12	19	784
5576	9	18	782
5532	19	16	780
5572	15	17	780
5584	13	21	801
5576	10	20	808
5576	14	29	793
5584	13	23	783
5576	15	26	800
5580	9	22	802
5524	14	30	793
5584	10	28	793
5576	11	18	797
5404	17	20	791
5408	16	29	803
5576	14	25	811
5400	13	16	800
5408	3	18	811
5524	10	21	791
5576	20	17	805
5584	10	26	820
5576	11	19	792
5408	7	18	793
5352	10	12	793
5576	6	25	794
5532	10	23	805
5576	19	18	799
5584	13	21	805
5572	10	14	789
5576	17	17	798
5584	14	25	791
5576	7	15	788
5532	9	13	783
5524	9	18	800
5532	17	18	791
5576	8	25	804
5524	12	23	801
5236	8	16	796
5348	14	22	799
5576	11	20	798
5584	15	21	797
5576	20	23	792
5584	22	22	797
5576	11	27	791
5404	11	30	796
5408	13	29	792
5404	18	31	793
5400	9	23	800
5528	8	21	818
5524	19	17	799
5580	17	24	805
5580	17	24	804
5576	10	24	794
5584	10	17	801
5572	9	22	814
5532	10	22	797
5576	10	30	789
5576	17	22	799
5584	13	18	805
5576	16	23	791
5408	11	31	786
5404	17	16	790
5576	9	28	792
5532	13	18	820
5572	6	25	794
5532	12	22	794
5576	13	19	788
5576	13	23	794
5584	9	21	801
5524	11	29	796
5584	16	24	776
5576	15	27	790
5584	14	25	793
5576	12	17	788
5400	14	18	816
5408	12	31	792
5404	15	30	789
5400	9	14	799
5532	2	28	803
5524	7	23	794
5524	9	21	804
5532	11	20	806
5400	6	19	800
5524	9	26	800
5532	6	20	799
5524	7	17	795
5704	14	30	791
5404	19	21	786
5404	9	24	797
5532	23	21	794
5576	1	25	807
5528	11	20	803
5576	10	20	809
5584	10	21	809
5576	11	20	787
5576	7	23	796
5528	11	16	804
5576	6	19	805
5532	11	24	788
5576	16	26	794
5584	15	23	795
5576	12	29	793
5576	9	27	780
5528	5	16	801
5524	8	20	809
5532	6	24	795
5524	10	18	785
5404	9	21	790
5532	7	21	795
5524	13	21	798
5580	14	13	802
5576	25	22	796
5580	3	28	805
5528	15	23	800
5576	12	17	793
5584	20	26	804
5572	11	21	787
5584	7	22	791
5524	23	18	799
5580	13	15	792
5580	12	24	784
5576	6	22	790
5532	8	23	805
5524	11	30	803
5580	6	23	793
5528	9	22	794
5524	11	24	795
5408	17	26	777
5404	15	24	800
5400	7	18	792
5532	7	25	793
5524	9	22	797
5524	12	25	799
5584	6	19	805
5524	7	20	795
5356	10	18	806
5576	16	17	792
5576	17	23	800
5584	15	23	798
5404	14	20	800
5400	6	18	778
5532	12	20	800
5576	11	29	805
5580	8	17	804
5524	20	11	796
5584	16	18	792
5576	12	21	793
5576	7	23	794
5532	12	27	806
5576	18	22	789
5580	14	24	809
5576	9	17	789
5532	11	17	781
5576	7	17	802
5524	14	19	808
5580	16	24	806
5576	12	29	783
5584	13	26	781
5576	13	28	790
5584	7	28	800
5524	16	23	793
5580	13	24	793
5580	15	29	791
5400	12	20	799
5412	6	24	794
5524	9	20	795
5524	13	18	812
5584	11	23	802
5576	5	25	812
5528	14	21	794
5580	10	28	794
5580	9	27	793
5524	7	26	792
5524	13	16	786
5412	6	29	799
5524	11	21	808
5576	13	24	801
5580	13	22	784
5576	7	29	790
5528	14	18	806
5576	14	22	798
5584	11	36	789
5404	8	24	808
5348	10	23	804
5584	4	23	800
5524	8	18	798
5524	8	20	799
5532	16	26	820
5400	11	17	804
5584	7	29	799
5524	17	22	789
5576	12	18	800
5584	17	18	801
5576	8	24	808
5528	5	20	812
5524	14	23	795
5584	10	18	799
5576	20	25	782
5576	14	16	802
5584	2	19	797
5524	8	30	797
5532	16	30	779
5576	19	21	792
5584	16	29	787
5576	16	19	790
5576	7	29	791
5532	8	23	799
5524	13	22	787
5584	12	28	799
5576	16	19	791
5584	18	23	791
5576	13	13	800
5576	7	18	785
5528	18	22	804
5576	16	26	791
5584	14	21	811
5572	9	21	793
5532	8	16	799
5528	6	24	802
5524	9	21	808
5356	14	23	793
5576	14	22	799
5584	9	31	801
5524	11	23	802
5576	6	18	800
5528	12	26	801
5576	12	16	790
5580	11	26	792
5576	13	17	802
5584	16	31	795
5576	10	16	782
5404	9	22	795
5356	12	24	804
5576	7	29	803
5524	21	16	790
5584	17	28	781
5576	6	26	795
5532	17	21	799
5576	13	19	796
5584	17	19	790
5576	22	19	801
5576	13	22	784
5580	12	25	773
5576	13	19	793
5584	17	21	803
5400	19	22	782
5404	11	21	782
5584	11	18	795
5400	10	26	800
5404	14	22	790
5580	15	15	794
5400	12	21	796
5404	11	23	805
5580	555	-1010	4
5472	381	-261	1271
5592	1917	728	658
5572	-544	699	-449
5544	523	-43	-1698
5552	47	-457	1682
5528	-45	463	-276
5672	-151	-262	1252
5428	1	-476	1140
5304	48	-14	247
5596	103	89	1329
5516	214	43	529
5640	177	222	1053
5568	170	-86	806
5472	124	-131	693
5708	106	-88	1041
5528	18	49	669
5584	-26	240	822
5476	-78	191	748
5664	-67	86	751
5420	-97	-25	841
5260	-92	-121	723
5316	-68	-37	803
5616	-8	0	809
5480	18	67	791
5580	44	44	823
5576	79	-7	794
5544	92	-32	827
5588	83	-24	819
5592	88	42	803
5580	37	115	816
5460	29	115	803
5288	-8	61	794
5544	-17	7	789
5540	-35	-9	776
5380	-37	6	795
5544	-30	16	779
5596	-9	22	779
5544	-2	25	799
5540	10	-5	786
5544	24	1	817
5520	44	-4	809
5360	52	35	809
5580	53	68	797
5580	38	64	820
5400	34	46	806
5408	18	23	804
5576	8	12	800
5532	1	22	790
5524	1	16	783
5524	-5	19	799
5548	-4	10	801
5536	-4	3	801
5308	10	3	798
5524	19	10	796
5404	18	27	799
5404	21	48	808
5408	29	35	789
5576	33	39	814
5404	33	25	802
5408	33	24	790
5576	11	27	784
5404	13	30	796
5408	11	29	787
5404	10	17	789
5400	3	5	799
5472	0	1	802
5644	9	7	783
5468	2	24	798
5528	15	30	799
5400	10	27	811
5576	18	25	823
5408	26	31	794
5400	22	24	806
5576	16	36	800
5408	14	29	798
5400	12	18	799
5576	8	19	805
5532	11	6	797
5520	5	13	802
5532	9	11	794
5524	8	27	801
5348	6	28	800
5532	6	15	800
5524	8	23	795
5348	14	24	802
5584	16	26	812
5576	16	24	809
5580	20	22	793
5404	16	18	807
5404	15	17	816
5580	8	15	801
5524	13	15	798
5576	6	24	788
5532	9	15	785
5524	8	21	794
5532	5	15	788
5352	5	19	800
5524	7	21	796
5532	14	21	786
5576	13	23	810
5580	11	30	792
5580	9	24	807
5524	12	23	812
5580	13	23	804
5576	16	21	811
5584	13	23	792
5576	9	23	794
5532	8	25	797
