delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5516	581	-137	1284
5588	415	-65	902
5648	127	-604	870
5532	-129	-409	782
5544	-53	496	547
5488	-104	757	886
5360	-17	79	692
5596	2	-324	840
5424	39	-485	831
5300	81	3	785
5520	55	370	847
5288	18	307	747
5644	-20	-14	773
5608	-9	-219	791
5436	37	-52	786
5244	58	145	834
5288	35	137	821
5636	2	-32	791
5540	-13	-115	785
5492	8	52	769
5352	44	224	824
5640	53	139	822
5464	21	-79	811
5596	-20	-157	775
5492	-29	18	778
5244	2	218	781
5412	37	184	802
5468	65	-19	807
5588	46	-159	815
5652	12	-63	805
5416	-14	139	793
5308	-40	185	783
5664	-25	60	763
5416	16	-69	786
5244	61	-36	828
5424	74	50	825
5404	44	75	811
5400	-18	32	769
5420	-48	-13	793
5264	-22	33	762
5252	8	87	784
5352	40	61	808
5576	50	-6	798
5540	18	-33	807
5588	3	25	782
5532	4	106	777
5584	2	84	789
5524	-750	-656	896
5556	997	434	1041
5396	51	-974	794
5472	957	-43	965
5652	-319	-901	612
5548	-213	-448	697
5552	-135	500	685
5532	103	621	916
5524	76	196	765
5636	29	-361	845
5472	52	-282	763
5304	90	110	836
5636	43	336	840
5464	-42	250	755
5660	-120	-101	721
5548	-56	-209	751
5496	47	-5	815
5360	135	212	857
5516	115	168	830
5520	30	-41	844
5588	-44	-127	730
5672	-62	20	776
5420	-9	183	768
5248	47	125	829
5288	56	-61	855
5596	43	-166	778
5648	14	-48	817
5420	5	161	789
5412	-3	237	782
5420	-15	71	803
5248	-4	-126	807
5256	5	-142	792
5428	27	8	795
5520	49	171	806
5468	27	152	802
5292	15	23	780
5576	1	-66	795
5540	0	-17	801
5532	3	97	785
5352	9	95	803
5532	985	1087	1107
5628	-1	-650	702
5608	279	-280	1312
5412	279	3	589
5404	-184	10	914
5476	-73	161	688
5660	-40	129	720
5480	26	123	888
5644	144	76	788
5456	121	-120	893
5536	33	-159	815
5296	-60	-35	707
5612	-110	206	767
5536	-27	249	729
5656	43	103	817
5460	103	-103	834
5536	112	-154	795
5356	38	-49	834
5596	-8	150	766
5596	-41	206	746
5480	-43	82	780
5600	20	-67	779
5592	51	-92	849
5596	81	10	823
5400	51	83	806
5404	-6	94	809
5540	-37	44	751
5596	-28	20	777
5428	10	25	781
5404	32	20	818
5572	23	13	813
5408	12	1	789
5348	-1	50	788
5540	2	90	780
5532	13	80	796
5572	14	15	808
5576	14	-47	788
5596	6	-13	804
5536	2	72	797
5532	3	109	786
5408	26	50	796
5404	23	-17	790
5424	15	-36	776
5416	6	21	800
5352	13	67	800
5580	5	62	798
5528	3	21	795
5524	18	9	792
5528	41	10	780
5400	34	43	799
5576	14	38	789
5412	12	12	770
5400	0	15	775
5524	11	42	784
5584	42	51	787
5576	27	34	803
5580	18	1	794
5524	6	9	793
5468	8	37	791
5360	8	53	792
5524	16	36	780
5580	17	8	797
5524	15	8	796
5700	16	26	800
5400	20	49	796
5404	7	34	798
5524	15	6	768
5528	2	18	803
5524	17	33	797
5584	23	41	790
5576	7	31	791
5532	16	13	781
5400	-1	29	795
5536	8	29	802
5528	5	30	801
5524	12	23	797
5580	8	28	791
5528	11	24	805
5228	10	36	799
5404	20	26	781
5580	5	34	775
5528	1	35	783
5532	8	23	788
5524	20	34	801
5576	21	23	791
5580	18	20	803
5576	15	30	789
5584	18	34	784
5576	10	26	797
5584	6	31	786
5524	15	17	779
5576	21	27	788
5580	24	34	789
5580	23	34	805
5580	19	30	795
5576	19	25	785
5584	12	27	777
5576	11	31	805
5404	17	25	792
5408	13	26	790
5576	16	23	801
5400	21	38	792
5412	27	34	790
5576	15	23	805
5580	14	26	783
5404	8	19	797
5352	4	29	797
5524	20	38	778
5584	12	24	795
5576	14	27	795
5584	23	22	803
5576	13	22	781
5580	2	32	791
5528	3	43	795
5528	0	33	782
5528	4	19	786
5348	9	25	791
5532	15	39	791
5576	10	25	792
5580	7	27	787
5528	11	34	793
5576	8	33	779
5532	8	30	785
5348	10	23	791
5580	15	25	788
5580	25	26	800
5576	22	27	786
5584	19	22	787
5400	-2	27	810
5364	-156	-53	491
5496	7	106	1532
5644	376	192	455
5512	-74	65	1012
5656	-157	-447	675
5548	-171	-135	616
5556	68	418	932
5460	241	569	796
5340	102	-11	912
5480	-53	-506	775
5316	-103	-341	735
5548	-2	287	795
5600	79	556	773
5636	39	173	828
5468	0	-365	789
5596	14	-332	775
5652	27	112	839
5464	45	411	814
5640	8	212	783
5584	-46	-195	775
5492	-19	-270	778
5500	34	32	802
5400	81	288	838
5464	62	200	806
5640	-6	-117	806
5604	-38	-202	762
5496	-20	22	781
5596	28	258	803
5460	47	175	816
5296	22	-103	787
5644	-3	-204	792
5432	0	-14	776
5368	26	233	790
5464	29	218	821
5288	15	-28	787
5592	-9	-161	778
5608	1	-51	789
5540	21	143	817
5636	31	196	803
5464	21	22	787
5580	-4	-120	783
5604	5	-43	776
5540	31	103	803
5636	28	161	813
5468	13	39	787
5576	2	-87	793
5536	11	-38	772
5248	16	94	780
5404	34	138	813
5460	24	60	793
5584	5	-64	796
5536	11	-49	785
5588	22	65	793
5584	30	128	809
5636	17	58	787
5584	9	-43	800
5532	9	-35	794
5544	6	47	786
5524	23	112	781
5644	12	57	791
5576	2	-32	786
5536	5	-26	776
5540	15	50	785
5576	20	95	801
5580	18	59	803
5576	12	-19	790
5596	9	-16	786
5536	4	40	781
5524	12	102	809
5644	13	46	792
5576	5	-7	797
5484	2	-9	795
5480	17	39	790
5400	18	80	786
5584	33	41	788
5400	11	-4	782
5364	3	-13	808
5540	4	38	784
5524	17	82	794
5584	23	52	793
5572	11	3	804
5520	10	-2	795
5368	6	38	790
5524	23	57	813
5584	13	55	788
5576	5	6	789
5468	6	7	805
5296	9	41	791
5528	17	60	799
5404	10	51	798
5404	12	13	794
5408	8	6	783
5468	15	24	789
5584	19	54	804
5576	13	45	802
5576	6	20	808
5528	5	11	799
5528	21	33	790
5400	19	41	799
5412	20	26	797
5400	13	13	784
5576	9	3	788
5476	7	35	787
5524	13	42	786
5232	15	32	781
5408	11	13	789
5576	5	21	795
5524	23	26	793
5584	23	34	791
5576	13	43	798
5584	5	15	792
5524	10	22	780
5580	13	35	785
5576	1	43	782
5524	10	33	791
5584	14	25	779
5576	19	19	787
5584	16	32	775
5576	15	38	790
5412	21	29	801
5400	5	15	779
5524	7	18	787
5532	16	20	809
5576	14	32	801
5580	15	38	796
5576	23	18	786
5580	15	19	795
5580	18	30	811
5576	18	29	794
5584	7	38	799
5524	13	33	786
5584	8	20	781
5524	15	19	799
5576	17	32	798
5584	14	24	805
5576	7	25	805
5532	19	27	793
5572	8	41	782
5532	6	36	791
5528	9	25	792
5524	10	26	803
5408	15	32	791
5576	16	28	808
5400	11	36	795
5408	7	34	802
5524	2	37	792
5524	5	25	783
5532	3	28	791
5352	16	24	790
5584	15	20	773
5576	11	25	788
5576	14	27	784
5408	24	25	781
5404	10	24	787
5576	1	25	818
5528	12	20	785
5576	7	24	793
5532	10	21	801
5576	12	33	794
5584	12	30	775
5576	12	25	799
5576	7	29	794
5532	143	83	831
5456	37	4	889
5348	65	-55	780
5596	-32	97	646
5596	-139	162	847
5536	-21	101	713
5480	81	7	889
5700	139	-63	837
5472	76	-71	841
5592	-24	13	817
5600	-30	139	758
5480	2	146	782
5592	9	46	791
5524	25	-81	805
5244	31	-79	807
5240	28	39	802
5408	17	135	812
5464	7	128	787
5584	4	22	780
5532	0	-52	781
5536	8	-21	788
5364	17	51	802
5576	19	77	788
5576	16	41	783
5584	7	9	793
5468	27	9	785
5528	20	43	789
5400	10	49	786
5580	2	19	790
5528	-4	4	787
5480	14	23	792
5580	26	57	804
5576	32	52	798
5576	22	13	790
5584	-1	6	780
5480	-13	28	792
5248	0	63	799
5356	12	56	791
5576	20	27	806
5576	26	7	799
5528	32	6	786
5520	26	35	799
5584	2	53	793
5524	2	37	792
5352	334	319	1046
5576	-145	-673	465
5548	-336	369	862
5540	-26	187	470
5652	91	-141	1234
5536	224	27	780
5460	78	-25	735
5244	47	-224	909
5296	143	62	649
5636	-7	180	1027
5476	-31	280	644
5308	-136	1	750
5600	-116	-186	794
5548	58	-116	743
5652	88	116	933
5464	140	209	791
5512	35	69	862
5412	-6	-71	760
5548	-45	-56	745
5436	-60	110	792
5312	18	71	734
5580	21	-6	871
5532	69	-120	781
5652	31	0	821
5520	42	144	801
5644	20	168	790
5460	-6	30	812
5548	-13	-101	754
5664	-24	-62	779
5436	16	29	789
5408	51	172	822
5460	45	61	823
5576	50	-29	795
5596	31	-14	802
5592	3	40	792
5528	-18	105	777
5656	-19	44	778
5428	-6	4	796
5304	20	-8	776
5536	36	57	792
5584	57	69	813
5576	39	33	809
5584	4	2	803
5636	-6	14	767
5540	5	41	777
5532	18	67	801
5576	46	51	806
5580	40	8	816
5516	24	-1	794
5544	4	22	807
5524	8	79	783
5352	3	53	788
5532	-3	4	798
5652	15	-5	789
5536	34	4	811
5524	45	40	792
5576	20	63	811
5580	7	47	795
5528	-4	4	780
5660	-5	6	793
5476	18	38	795
5576	35	42	812
5584	24	10	816
5576	15	1	791
5528	18	29	793
5576	17	47	788
5580	-2	58	792
5540	7	36	786
5528	5	6	781
5300	20	6	792
5520	26	36	800
5404	27	41	796
5408	27	17	800
5400	7	6	780
5468	1	20	789
5532	19	43	774
5404	15	61	787
5576	17	22	794
5408	16	-1	792
5360	23	10	784
5576	19	40	795
5584	15	66	805
5576	3	32	776
5532	10	-2	801
5536	16	12	781
5576	18	38	784
5580	21	52	789
5580	16	34	816
5580	18	11	779
5576	6	25	782
5532	9	61	798
5528	6	52	789
5524	10	30	806
5580	6	15	791
5528	13	27	789
5408	16	45	780
5576	20	47	798
5404	17	20	778
5408	3	-2	774
5480	5	22	801
5524	13	51	789
5228	10	54	785
5408	10	11	788
5576	23	1	801
5528	22	13	798
5576	35	39	801
5576	21	55	806
5580	14	24	777
5580	4	4	792
5480	2	32	800
5524	9	55	795
5532	8	52	790
5348	13	14	802
5576	17	9	791
5528	15	35	792
5576	17	43	796
5576	13	35	782
5584	7	22	805
5524	10	10	788
5584	1	40	796
5524	17	46	796
5584	26	32	814
5576	22	4	797
5520	13	13	795
5408	8	43	800
5524	6	49	795
5532	10	30	789
5576	10	0	790
5520	28	12	790
5584	17	32	799
5576	28	38	788
5584	20	35	775
5576	11	19	793
5584	15	25	792
5576	6	37	792
5524	11	35	795
5584	14	28	782
5576	18	18	788
5584	33	15	775
5572	15	33	803
5584	10	36	807
5576	6	27	783
5532	9	30	780
5524	0	24	797
5524	7	38	791
