delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5480	3	14	799
5352	18	9	782
5528	4	10	798
5524	7	9	800
5296	3	25	787
5528	5	26	794
5352	17	28	780
5576	10	17	819
5584	13	15	787
5576	11	12	804
5580	14	20	793
5580	9	18	792
5528	8	19	783
5524	1	29	785
5524	6	33	800
5532	6	23	776
5352	13	19	793
5584	13	19	788
5576	0	39	799
5524	12	32	786
5584	11	35	787
5576	4	30	761
5528	-2	25	792
5540	4	42	793
5528	11	30	786
5408	5	27	796
5524	3	23	815
5532	6	34	796
5524	7	28	803
5524	4	33	782
5356	8	34	788
5524	4	31	793
5528	7	34	795
5356	10	26	809
5576	3	26	799
5524	5	24	803
5532	5	23	797
5524	10	23	780
5408	-2	26	783
5540	10	30	781
5576	5	22	781
5532	3	15	814
5524	4	23	799
5532	15	20	805
5400	3	21	811
5524	9	27	776
5532	-2	14	789
5540	12	9	778
5520	6	15	792
5356	4	14	796
5524	15	13	796
5584	13	3	797
5520	8	6	795
5644	4	19	797
5532	15	26	799
5576	6	19	801
5528	7	24	779
5528	12	11	800
5400	12	6	807
5528	14	7	809
5520	16	12	816
5580	12	5	789
5520	3	14	803
5704	3	17	797
5528	7	18	780
5524	5	19	788
5528	2	30	777
5528	7	14	801
5348	6	20	813
5532	7	17	798
5524	10	17	801
5228	10	23	779
5408	12	20	805
5576	6	17	793
5524	10	9	788
5528	9	17	806
5524	4	11	806
5704	9	19	815
5524	1	25	791
5532	3	28	791
5524	5	35	781
5524	0	29	791
5360	7	29	780
5524	7	33	775
5524	1	37	814
5704	6	21	795
5524	10	21	791
5584	-2	24	801
5536	0	35	785
5532	20	28	793
5576	10	31	780
5576	16	22	789
5584	1	16	781
5524	3	30	799
5532	5	42	781
5700	9	36	794
5532	2	37	808
5524	3	39	784
5524	4	31	806
5528	7	19	784
5352	11	11	797
5584	20	11	797
5576	21	11	806
5576	11	16	799
5584	9	12	768
5524	5	20	789
5532	11	26	776
5572	11	26	781
5584	15	21	802
5576	7	19	786
5524	8	24	790
5532	18	12	779
5228	-1	21	785
5364	5	26	770
5532	2	15	788
5524	7	7	801
5296	5	3	798
5648	16	2	790
5520	15	3	808
5520	10	15	802
5584	0	14	791
5524	8	15	792
5704	12	15	769
5404	1	25	764
5352	1	20	795
5528	6	22	795
5528	3	18	806
5348	3	15	796
5532	4	5	804
5636	8	8	790
5476	4	19	774
5524	22	6	788
5348	13	11	787
5584	8	15	785
5524	14	15	814
5584	21	17	797
5572	18	22	802
5576	10	21	786
5584	7	37	777
5524	7	34	784
5532	6	21	794
5700	10	23	776
5408	9	11	800
5352	2	12	792
5524	7	25	801
5528	6	20	817
5352	7	33	791
5524	6	30	792
5532	13	24	791
5576	7	25	786
5524	9	30	780
5356	13	14	794
5576	6	21	794
5532	-1	19	782
5540	4	35	791
5524	7	34	772
5356	-3	43	773
5540	1	29	786
5524	5	34	785
5532	11	16	811
5400	8	12	802
5524	8	19	809
5532	2	19	802
5524	8	21	777
5352	-4	28	776
5548	11	27	781
5576	4	23	796
5532	9	19	806
5524	6	22	796
5352	2	20	802
5532	4	27	810
5524	1	24	785
5532	9	24	775
5352	6	16	780
5520	1	21	782
5532	8	15	804
5352	11	8	790
5516	8	12	811
5532	19	19	807
5404	6	12	788
5524	4	20	778
5528	0	23	780
5524	12	22	782
5576	-1	17	781
5552	6	20	779
5524	10	10	809
5408	9	20	807
5524	4	13	797
5524	4	13	795
5532	5	9	779
5296	5	14	784
5524	13	1	787
5352	8	3	790
5472	18	7	795
5348	30	4	801
5524	17	14	797
5576	22	4	793
5520	10	15	785
5584	8	24	796
5524	8	32	781
5352	3	19	770
5532	5	23	806
5524	-2	26	807
5364	8	37	788
5532	0	29	804
5524	1	29	765
5532	-1	32	779
5364	3	32	794
5524	6	20	778
5532	6	18	828
5700	4	15	794
5532	16	19	815
5572	15	16	788
5584	4	29	793
5524	4	33	782
5524	9	41	784
5532	5	55	803
5696	7	48	793
5532	4	35	799
5524	2	29	777
5532	2	33	802
5524	3	24	789
5352	5	32	795
5532	13	22	791
5576	21	29	784
5576	27	6	788
5528	30	12	815
5576	25	10	811
5580	10	10	804
5576	-2	30	770
