delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5532	2	56	787
5696	-1041	566	-181
5432	872	-396	2608
5592	368	294	-190
5528	-117	-535	1094
5256	-221	-329	1009
5260	-127	-157	463
5372	112	338	1038
5572	48	357	721
5468	118	81	832
5632	27	-299	854
5472	69	-321	758
5308	51	-36	867
5588	-31	489	801
5660	-131	371	606
5532	-119	-66	811
5492	97	-206	768
5652	102	-47	874
5472	108	136	865
5520	108	102	802
5340	41	-46	802
5588	-28	-85	748
5616	-67	74	737
5420	-25	187	756
5308	21	117	795
5644	50	-74	826
5588	50	-133	817
5480	44	10	786
5576	24	164	808
5640	11	143	785
5464	3	18	793
5524	-14	-97	776
5260	-2	-32	768
5384	11	80	812
5572	38	135	793
5464	24	43	799
5584	16	-44	802
5588	17	-1	790
5540	5	62	800
5524	-8	91	793
5368	-3	31	786
5544	2	-22	795
5532	18	-2	786
5544	44	53	819
5576	52	64	811
5576	16	14	782
5584	-11	-18	787
5608	-863	-821	1290
5608	619	-342	563
5528	223	264	-212
5536	115	-1227	1521
5640	31	-418	641
5476	-749	589	751
5532	-11	827	790
5308	248	374	785
5520	14	-470	930
5300	-8	-586	735
5604	34	3	742
5528	71	380	891
5636	77	397	795
5464	-29	12	786
5600	-63	-273	742
5664	-14	-180	757
5496	47	194	809
5636	89	302	826
5468	41	62	829
5576	-7	-199	771
5612	-24	-145	773
5492	13	135	810
5636	49	265	792
5468	30	68	821
5400	3	-181	771
5424	1	-152	766
5248	11	93	810
5404	30	264	798
5464	23	145	807
5640	-4	-94	783
5548	-25	-176	776
5492	1	25	782
5356	30	207	808
5464	34	166	805
5284	6	-33	802
5536	-8	-131	783
5264	-10	-23	787
5260	5	157	799
5240	15	172	798
5284	6	11	800
5704	-10	-103	783
5492	11	-48	773
5592	23	99	790
5580	-485	-697	-934
5564	137	-425	672
5532	423	-454	796
5528	765	-956	225
5536	-2	-452	1354
5316	-40	687	283
5652	-7	987	825
5432	28	652	983
5288	88	-421	552
5644	-13	-879	1128
5556	29	-60	624
5588	84	513	792
5464	36	375	943
5644	7	-9	604
5480	-120	-304	901
5380	-1	-58	656
5544	82	126	840
5464	110	234	906
5344	72	77	753
5576	-26	-213	832
5492	-44	-106	729
5672	-16	162	783
5480	10	267	800
5640	44	75	787
5576	15	-190	796
5480	14	-152	778
5648	7	105	783
5588	14	245	799
5464	6	138	794
5584	-19	-107	795
5500	-3	-158	785
5256	15	19	807
5404	28	174	797
5460	29	154	782
5644	5	-17	774
5536	-13	-101	782
5492	-2	-4	792
5320	22	117	800
5636	18	115	819
5468	-2	-18	788
5552	7	-74	781
5540	10	17	796
5404	28	138	818
5460	32	112	808
5644	21	-13	798
5588	0	-70	786
5544	-2	4	770
5480	23	118	778
5636	46	116	804
5468	27	10	796
5400	28	-72	790
5420	15	-16	788
5244	12	91	797
5408	13	118	808
5460	12	42	800
5576	19	-40	793
5596	19	-11	797
5592	41	72	797
5584	25	91	802
5576	7	38	785
5532	-7	-22	788
5548	7	0	774
5648	22	61	791
5576	23	79	813
5404	19	26	819
5408	14	-7	788
5536	2	6	787
5468	0	64	786
5704	5	68	802
5524	8	21	789
