delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5468	-33	137	725
5652	-90	-112	809
5492	14	-13	712
5596	37	194	882
5636	101	114	783
5520	15	-24	867
5588	-34	-121	776
5500	-38	20	736
5596	6	162	805
5588	56	122	838
5464	70	-41	832
5416	17	-93	802
5416	-45	17	763
5252	-35	134	769
5308	25	95	795
5572	65	-15	833
5600	47	-61	828
5588	0	47	797
5532	-35	120	767
5480	-15	67	768
5420	33	-28	829
5420	62	-67	811
5248	50	13	810
5400	-63	-621	1481
5548	1227	529	876
5580	-1003	-1008	1673
5540	658	-222	14
5472	0	-434	1397
5308	82	-206	961
5648	-378	670	274
5536	-596	720	583
5536	93	173	669
5640	363	-835	1056
5412	229	-439	1140
5412	-25	225	555
5480	-206	629	809
5540	-39	258	625
5656	70	-190	895
5476	102	-238	839
5528	16	29	709
5404	2	80	866
5532	46	62	730
5572	1	83	843
5532	19	50	733
5576	10	15	819
5580	12	-10	802
5592	20	37	773
5576	-1	63	808
5548	7	45	768
5524	15	-9	810
5540	9	13	795
5528	6	54	781
5348	-2	55	789
5548	2	14	783
5524	314	1251	1133
5632	199	-1084	2527
5468	266	-73	691
5300	127	168	221
5512	-540	101	1243
5248	-236	-4	-117
5272	-3	-190	1323
5316	447	159	952
5516	324	78	852
5636	-372	248	423
5532	171	-346	954
5536	36	-130	904
5644	20	162	652
5468	-76	290	856
5308	-7	20	682
5540	14	-75	845
5596	74	-76	838
5592	86	116	810
5460	31	118	821
5296	-7	-14	760
5548	-22	-84	785
5260	7	21	786
5352	52	129	803
5468	64	128	821
5288	41	4	802
5692	-3	-50	761
5556	-36	-8	769
5552	1	90	765
5532	45	66	830
5576	64	1	828
5520	27	-18	802
5596	-25	40	771
5596	-28	86	784
5600	5	38	791
5528	43	-2	801
5540	47	-14	793
5588	5	29	795
5532	-17	74	776
5596	-15	39	787
5596	6	9	793
5476	23	6	810
5516	19	20	789
5404	5	43	796
5532	1	48	793
5524	-3	47	775
5548	-2	34	789
5536	19	15	800
5584	23	6	805
5516	13	10	801
5404	-4	39	776
5544	-6	55	791
5540	17	30	801
5576	39	11	810
5580	33	21	816
5576	11	35	791
5584	2	49	763
5528	10	33	802
5580	33	11	827
5576	37	16	821
5584	14	24	782
5576	5	32	759
5524	5	23	782
5532	28	9	780
5520	31	29	813
5580	23	49	798
5576	2	41	788
5528	6	21	795
5704	22	16	785
5404	35	32	800
5408	35	33	791
5576	12	22	793
5404	9	22	785
5356	5	32	772
5524	3	41	781
5524	12	38	798
5232	-6	14	788
5376	7	8	792
5468	6	31	791
5352	9	45	788
5528	2	26	797
5524	17	14	797
5584	23	7	802
5520	12	30	801
5404	4	43	791
5528	7	14	774
5528	15	23	785
5576	11	20	787
5580	19	34	800
5576	4	33	786
5532	5	9	800
5636	9	15	791
5532	13	32	798
5576	10	47	800
5584	22	31	792
5576	17	6	798
5520	22	18	797
5584	25	46	794
5576	21	53	794
5584	16	23	792
5576	16	9	800
5528	23	11	802
5576	6	52	786
5524	17	46	798
5584	18	25	785
5576	17	10	783
5580	19	27	779
5576	8	50	792
5532	20	34	790
5580	12	6	794
5520	14	7	793
5524	11	21	800
5576	10	40	795
5584	10	30	793
5576	6	9	784
5648	5	16	801
5524	8	33	804
5532	10	43	779
5576	6	26	806
5524	8	8	798
5652	12	25	787
5576	11	44	786
5580	6	40	803
5524	7	15	793
5532	7	17	799
5524	6	32	801
5524	7	36	807
5356	2	35	794
5524	7	15	808
5524	4	29	789
5356	-133	-1012	78
5548	-1090	-320	-282
5624	149	-1980	2443
5464	335	-158	-807
5544	490	243	2351
5404	-109	387	-447
5548	-705	51	1331
5532	115	-144	374
5536	222	-390	1166
5584	188	189	953
5520	115	518	679
5516	-104	-100	994
5372	-23	-333	518
5496	-96	-72	916
5612	110	246	725
5512	103	236	898
5696	66	-50	799
5416	6	-213	766
5248	-41	-59	775
5268	12	231	746
5288	55	268	813
5636	55	0	859
5524	26	-182	796
5648	-23	-87	782
5432	-21	186	762
5664	14	222	798
5460	38	23	824
5408	14	-152	811
5472	-3	-84	808
5552	-32	121	763
5660	-10	189	782
5480	8	49	808
5532	30	-100	804
5296	19	-62	815
5592	2	76	791
5532	625	-1041	278
5584	-998	-538	1050
5608	798	955	1626
5572	174	-48	-350
5488	140	439	1118
5576	-288	922	-1126
5604	-484	-135	1823
5608	686	-395	811
5528	16	-435	827
5480	-153	562	797
5360	43	612	484
5636	-30	-104	1176
5552	159	-369	583
5528	5	-114	933
5600	38	202	713
5464	8	335	754
5584	11	90	813
5584	70	-195	764
5644	53	-181	887
5480	53	107	803
5632	24	286	770
5472	-6	124	782
5592	5	-108	761
5596	36	-137	818
5480	53	56	810
5400	34	190	804
5464	-11	87	768
5600	-25	-58	742
5608	-14	-94	785
5616	24	38	826
5400	38	144	800
5292	4	81	791
5704	-39	-45	779
5436	-43	-70	779
5612	-1	47	802
5540	52	121	814
5644	34	67	821
5572	9	-55	798
5536	388	-499	79
5480	-83	640	1681
5364	-496	-1307	1927
5484	702	-373	416
5536	30	1039	1540
5400	-376	781	396
5532	-314	-5	723
5616	108	-587	922
5528	201	-619	914
5536	130	386	904
5516	78	545	719
5644	-54	88	893
5592	-13	-289	629
5492	-43	-100	857
5496	105	78	747
5288	104	206	905
5692	69	19	745
5576	16	-91	802
5416	-15	-55	790
5264	48	135	764
5292	63	200	832
5636	61	60	824
5584	20	-108	792
5472	2	-110	778
5596	10	66	764
5584	34	202	809
5636	53	110	810
5468	20	-52	805
5588	-17	-99	804
5616	-16	21	772
5592	8	126	789
5412	12	120	795
5296	15	-2	810
5532	7	-57	789
5360	-6	4	779
5488	-3	100	782
5592	-1	86	799
5540	9	-4	793
5660	9	-74	817
5532	-5	-3	800
5500	-27	106	760
5308	-28	124	792
5652	-2	32	781
5552	17	-50	818
5588	26	-21	827
5424	22	69	795
5404	11	114	784
5464	4	60	774
5528	6	-12	796
5536	42	-21	804
5416	50	29	816
5408	25	87	794
5404	16	38	780
5576	14	5	786
5528	33	4	782
5520	39	46	801
5580	50	67	799
5576	43	34	786
5576	31	-4	790
5544	25	7	801
5520	24	67	789
5580	24	85	789
5576	36	33	804
5584	24	0	787
5520	17	-1	784
5360	9	46	774
5532	10	72	768
5576	28	33	784
5576	23	6	796
5528	10	0	805
5520	10	33	810
5580	5	58	799
5524	10	24	799
5404	0	1	801
5476	-3	17	787
5540	-7	50	797
5368	-2	62	791
5540	7	29	787
5528	5	3	784
5648	5	9	785
5468	-3	50	796
5540	2	54	793
5532	-1	27	795
5364	7	7	809
5468	0	18	797
5360	3	46	781
5524	9	42	781
5524	8	20	803
5704	13	19	782
5400	17	26	782
5412	16	40	777
5572	28	25	799
5404	29	4	799
5356	25	4	801
5520	16	34	776
5576	24	49	787
5580	34	31	792
5576	33	6	790
5528	28	9	797
5520	29	32	790
5404	24	37	789
5580	23	32	810
5400	38	17	800
5404	36	24	795
5580	17	47	787
5404	14	39	796
5404	9	37	805
5528	9	32	790
5528	11	29	783
5580	14	33	788
5576	19	28	803
5576	14	26	795
5584	7	24	801
5524	4	24	782
5532	-8	37	795
5540	6	28	790
5348	18	19	785
5584	2	17	794
5524	5	29	789
5532	2	39	784
5524	6	18	783
5352	0	21	781
5532	1	24	779
5524	2	29	787
5352	0	33	799
5528	11	26	791
5576	9	32	790
5532	8	29	787
5524	13	33	810
5404	14	28	797
5404	16	33	799
5408	17	24	790
5576	11	43	797
5404	27	19	789
5408	18	25	806
5576	39	24	792
5404	36	28	795
5408	28	33	783
5576	27	24	782
5404	23	18	781
5408	19	31	788
5576	23	30	795
5404	32	25	795
5408	27	22	794
5576	23	18	805
5580	28	32	789
5400	15	28	798
5404	14	34	795
5580	9	21	767
5524	12	29	789
5576	18	30	793
5584	4	27	801
5524	15	28	790
5584	12	26	776
5576	2	24	792
5532	4	26	776
5524	4	33	797
5524	8	26	799
5360	10	22	797
5576	6	20	800
5528	11	30	784
5576	0	28	795
5524	2	25	795
5532	2	26	799
5352	14	25	798
5576	0	27	799
5532	6	25	794
5528	7	38	783
5528	4	28	796
5352	25	20	796
5576	18	36	801
5584	23	23	811
5576	21	18	786
5584	6	30	788
5524	15	31	790
5576	25	30	803
5584	15	27	802
5576	27	21	798
5408	35	26	777
5404	21	30	782
5576	24	35	799
5408	27	28	788
5404	30	26	793
5576	16	31	800
5408	23	27	785
5404	19	32	781
5576	19	30	800
5580	20	30	784
5404	14	23	809
5400	9	30	806
5532	10	32	792
5576	7	43	798
5528	13	26	797
5576	11	30	804
5584	8	25	794
5524	11	25	794
5576	13	23	780
5584	6	27	781
5524	1	30	787
5532	14	23	810
5400	8	18	802
5524	1	24	799
5532	-4	22	790
5540	5	29	788
5528	5	29	787
5352	9	24	798
5524	8	21	808
5532	8	29	789
5696	7	41	797
5528	9	31	781
5528	8	22	785
5524	17	20	791
5584	26	34	779
5576	15	33	799
5584	21	19	790
5576	23	28	783
5580	22	22	785
5576	31	30	797
5580	20	31	801
5580	18	27	801
5576	25	26	805
5580	24	26	777
5400	24	19	796
5404	32	23	796
5584	21	23	789
5400	21	26	785
5404	17	29	786
5584	9	32	794
5524	20	22	783
5584	13	23	804
5576	16	31	786
5580	12	29	781
5576	18	22	778
5404	5	31	799
5352	5	39	799
5528	9	20	800
5528	12	26	801
5228	3	23	783
5356	17	22	796
5572	3	27	803
5528	11	26	780
5580	2	14	797
5524	5	35	785
5708	5	24	798
5524	4	23	803
5528	4	28	807
5524	19	22	794
5576	14	25	779
5584	18	32	786
5576	12	30	791
5584	12	25	793
5576	7	26	777
5528	9	22	790
5524	17	23	807
5584	29	32	788
5576	19	22	804
5576	21	30	793
5584	13	35	790
5576	20	25	784
5584	10	23	799
5576	17	29	801
5580	18	29	781
5580	25	30	791
5580	28	31	787
5580	20	20	803
5400	21	31	804
5408	18	25	789
5576	22	29	793
5404	12	31	803
5408	14	35	773
5576	7	33	803
5524	20	28	799
5584	15	21	784
5576	12	35	804
5580	8	18	792
5528	10	33	787
5580	-1	38	785
5540	4	33	801
5524	6	25	811
5532	7	28	818
5696	2	33	784
5532	4	27	793
5524	11	21	789
5584	2	22	796
5524	13	26	790
5576	10	24	786
5584	6	23	799
5528	7	27	805
5528	11	39	781
5400	17	21	794
5576	16	28	787
5408	19	25	807
5404	11	31	794
5576	18	36	785
5408	17	37	792
5404	13	38	795
5576	19	27	784
5408	24	28	773
5400	24	26	791
5576	19	24	799
5584	18	28	790
5404	14	27	803
5400	15	36	804
5584	23	36	796
5404	13	32	814
5400	24	29	784
5584	20	28	787
5404	20	32	776
5400	18	24	773
5584	16	19	799
5400	23	27	805
5404	3	27	801
5528	12	23	782
5576	13	21	788
5584	14	30	781
5572	8	28	816
5532	11	27	803
5576	10	28	773
5584	7	24	803
5524	8	35	796
5524	-3	37	786
5544	7	29	793
5352	9	25	787
5524	6	22	809
5528	6	24	802
5700	9	37	803
5528	10	27	782
5576	8	24	789
5532	9	21	791
5524	7	22	782
5524	7	31	821
5356	11	33	799
5576	18	22	798
5580	21	25	786
5580	23	13	764
5576	10	31	808
5412	19	26	815
5400	19	28	789
5576	20	23	794
5412	28	29	790
5400	22	31	796
5576	15	31	806
5584	13	32	781
5400	10	23	799
5404	12	37	813
5580	9	22	784
5524	23	34	789
5584	16	28	785
5576	20	22	797
5584	12	35	800
5400	21	26	789
5404	21	21	790
5584	14	36	798
5404	14	21	795
5400	10	31	799
5584	-1	37	796
5540	10	18	796
5576	11	21	806
5584	12	26	796
5576	6	26	790
5532	7	37	793
5524	11	30	798
5584	9	27	788
5524	-1483	-538	1741
5660	-228	604	1041
5420	27	903	726
5288	-313	13	810
5652	-196	-286	952
5552	88	-340	609
5472	61	337	972
5288	56	537	759
5644	-16	90	769
5596	-57	-380	779
5496	5	-358	759
5596	55	170	859
5468	78	455	798
5288	19	213	801
5636	-32	-170	760
5496	-29	-233	760
5664	17	28	821
5584	65	276	816
5464	58	154	819
5636	12	-139	797
5476	-17	-188	773
5664	5	57	779
5532	51	247	796
5636	55	115	846
5468	26	-156	797
5648	6	-192	777
5424	2	65	773
5356	20	248	794
5464	44	151	804
5288	35	-99	797
5596	13	-172	778
5644	0	-6	782
5480	2	189	777
5592	9	165	773
5584	2	-5	798
5488	12	-107	798
5296	0	9	790
5644	-1	141	780
5432	6	126	778
5408	9	-17	787
5536	6	-86	788
5540	4	6	796
5472	18	132	797
5288	6	108	794
5588	594	65	858
5636	-437	294	733
5536	-19	158	1059
5540	411	747	127
5512	-279	-289	1146
5264	-12	-693	441
5316	-43	-327	1025
5544	143	366	795
5524	73	779	832
5288	-13	227	804
5652	-56	-472	696
