delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5592	-5	285	763
5608	48	-69	772
5588	-9	-245	905
5436	17	66	643
5404	73	113	982
5460	48	299	699
5644	47	0	766
5516	39	-177	941
5652	-36	-151	678
5492	87	-12	790
5596	-72	256	776
5484	11	186	797
5288	14	-82	758
5596	-35	-77	797
5612	65	-89	846
5588	76	222	862
5468	36	215	722
5640	44	-138	922
5476	22	63	672
5228	-158	-119	743
5372	52	91	829
5576	-18	-68	734
5616	12	11	745
5400	-62	206	836
5308	34	29	745
5580	17	-62	772
5592	19	21	765
5584	33	106	762
5460	-18	70	842
5420	32	-55	788
5424	60	-32	768
5244	-19	35	836
5420	61	4	849
5520	-44	154	798
5488	-91	21	604
5592	-13	-361	923
5672	88	-3	688
5532	-15	232	852
5488	-9	313	800
5596	126	-62	753
5652	57	-108	901
5472	25	-112	754
5644	4	3	848
5476	62	193	823
5636	-43	-39	788
5444	46	102	733
5288	-33	-15	855
5260	-88	-153	889
5664	67	328	692
5468	49	45	880
5228	33	-78	796
5416	-16	9	688
5548	8	-23	851
5532	-40	-39	781
5608	22	-24	684
5420	65	172	828
5288	-1	124	804
5244	42	-76	744
5420	-2	9	770
5484	85	-17	807
5588	17	33	769
5584	-20	140	814
5480	55	-3	719
5536	68	86	804
5408	9	-81	841
5536	33	97	805
5580	-58	213	672
5480	45	-365	940
5648	-7	115	690
5604	67	156	982
5464	102	144	773
5520	-33	-122	794
5316	24	-89	832
5592	13	71	765
5584	-12	63	870
5592	-12	159	719
5488	-21	-19	803
5608	49	38	752
5576	-55	-121	856
5500	-47	13	822
5592	72	335	782
5644	-23	-159	901
5492	64	34	815
5580	26	37	776
5580	-61	-174	876
5492	96	-63	672
5248	-34	217	797
5308	18	67	946
5576	22	45	701
5580	18	-171	878
5648	95	-59	914
5416	72	169	686
5296	38	45	884
5576	-16	57	750
5596	-99	28	735
5600	-33	-201	893
5492	-100	304	625
5536	-29	-78	821
5264	79	-172	813
5296	-4	127	801
5596	-121	116	831
5536	48	95	751
5580	9	-113	876
5600	-17	-1	778
5552	6	20	828
5528	8	88	759
5528	54	96	780
5400	50	-17	825
5424	-18	-12	733
5260	27	70	771
5404	18	127	877
5464	63	39	812
5580	64	44	774
5576	61	49	934
5584	36	-25	794
5588	-30	-285	816
5500	34	175	742
5636	-131	317	836
5532	-104	2	725
5600	58	-39	732
5592	21	15	853
5580	46	2	747
5524	10	27	831
5580	-23	167	784
5480	61	56	722
5404	59	-101	902
5480	-65	248	674
5652	8	-215	888
5420	30	-32	834
5248	127	110	683
5340	21	139	1008
5516	-55	12	675
5604	21	43	786
5576	-52	-47	820
5612	7	85	682
5524	17	38	770
5580	30	63	793
5580	-19	-47	787
5608	-22	28	757
5428	3	42	892
5352	58	40	765
5576	63	-14	815
5596	-16	42	833
