delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5580	15	26	794
5580	10	24	777
5580	14	13	790
5404	15	31	792
5404	12	29	803
5580	11	31	792
5576	15	21	806
5404	12	17	797
5408	15	38	794
5576	6	22	778
5532	9	35	785
5524	10	25	805
5576	13	30	794
5580	19	34	783
5576	10	30	790
5584	6	36	803
5524	11	30	786
5584	7	29	794
5524	5	23	808
5524	7	30	798
5708	11	36	798
5400	19	23	780
5408	12	14	779
5580	13	23	783
5576	10	27	798
5408	22	16	795
5400	13	32	784
5580	20	19	799
5408	14	22	800
5400	22	26	787
5576	6	28	811
5532	9	27	787
5524	11	25	803
5584	16	28	783
5576	18	22	786
5580	5	28	800
5528	6	35	777
5524	7	32	792
5532	9	26	782
5348	17	25	808
5576	18	39	778
5584	7	27	787
5524	4	43	795
5532	15	30	778
5576	7	20	771
5532	10	26	806
5400	17	22	790
5404	9	30	797
5352	15	25	787
5584	3	20	805
5524	16	17	794
5580	12	30	791
5580	9	20	800
5524	13	22	781
5580	9	29	788
5528	10	29	795
5580	10	26	804
5576	17	19	782
5584	24	14	776
5576	13	32	797
5584	14	28	801
5572	6	28	795
5524	1	28	784
5532	7	34	783
5352	14	32	800
5576	28	35	788
5584	7	25	794
5524	14	32	784
5584	10	41	778
5576	12	35	788
5580	14	31	788
5580	22	18	805
5400	12	21	799
5408	5	32	797
5528	12	31	793
5576	24	17	786
5580	21	17	777
5576	18	16	796
5584	15	20	779
5576	3	30	789
5532	11	33	791
5576	21	21	796
5584	13	18	799
5576	3	19	797
5528	8	26	807
5528	12	30	786
5576	12	36	784
5584	11	23	796
5576	11	30	793
5584	7	35	796
5524	8	31	782
5524	8	25	782
5528	3	26	786
5352	13	18	789
5576	7	26	785
5532	1	29	782
5524	10	30	783
5584	18	30	808
5572	12	32	790
5584	11	38	781
5576	9	26	793
5528	11	17	786
5580	8	22	793
5528	14	21	793
5580	15	31	800
5576	10	24	791
5580	20	24	795
5576	10	26	790
5584	15	22	787
5576	12	21	795
5576	22	18	795
5584	20	30	784
5576	15	24	785
5584	15	26	810
