delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5616	10	-152	848
5472	11	32	719
5576	-40	81	831
5600	8	189	821
5584	25	-98	775
5596	73	-124	777
5472	32	31	825
5576	20	-30	762
5596	-8	36	883
5540	25	-112	749
5652	54	228	821
5460	14	36	798
5232	11	-14	793
5420	17	-82	829
5416	-1	-273	784
5260	-23	15	709
5420	-1	187	793
5432	-31	158	865
5308	7	-45	656
5532	-11	-130	843
5672	-5	-209	856
5432	44	165	744
5288	84	137	812
5640	23	-20	780
5588	-32	-64	755
5444	26	32	808
5400	-59	18	776
5592	-34	-48	781
5444	-11	19	777
5596	-42	-168	828
5668	-62	-75	729
5436	-30	236	835
5656	14	101	811
5468	60	-137	789
5300	23	-217	900
5644	58	3	750
5528	59	226	808
5636	-45	53	883
5424	-60	-31	769
5264	-4	-126	810
5256	-10	-56	821
5260	-36	35	767
5248	49	89	844
5404	-17	-20	753
5440	33	87	879
5404	23	130	735
5460	-58	-86	768
5616	-52	-54	786
5608	15	-292	784
5480	77	6	706
5520	-75	288	814
5308	3	68	799
5532	-18	-15	741
5260	29	-193	805
5296	20	4	813
5520	31	-45	827
5424	6	91	765
5524	-58	118	843
5480	29	-127	788
5652	49	1	795
5524	-23	-71	838
5612	12	31	817
5576	-22	-90	801
5616	-43	-73	824
5436	4	120	740
5584	15	179	821
5640	101	-36	813
5472	-14	-227	759
5672	32	-123	821
5472	-39	127	727
5660	26	143	812
5464	-47	-66	818
5260	-21	-79	673
5260	66	-60	852
5244	-10	29	844
5424	37	-17	741
5416	83	1	853
5348	20	156	871
5468	6	109	793
5412	-25	-86	765
5436	-28	-162	834
5316	31	-176	823
5652	52	82	730
5576	-101	138	818
5536	-7	223	761
5596	-10	-145	781
5500	-3	-87	823
5548	-25	-83	748
5612	-2	146	814
5596	30	202	832
5460	7	-112	756
5600	-63	-49	797
5608	-34	19	750
5604	-3	-93	856
5548	15	-7	821
5540	3	-44	817
5532	-19	55	784
5596	-9	138	798
5612	35	-61	747
5588	20	-157	805
5480	41	-107	828
5648	8	127	777
5588	-45	115	850
5480	37	-110	755
5656	-29	-57	786
5432	32	-33	861
5416	31	15	798
5404	34	-37	789
5424	44	-15	790
5416	3	209	813
5412	-39	-70	842
5440	3	-150	755
5596	14	-138	852
5652	-30	-81	794
5436	62	129	767
5288	-31	270	884
5660	-67	-64	787
5608	-14	-64	716
5436	28	-161	877
5652	40	-9	779
5536	-36	146	806
5484	16	146	902
5288	33	-10	707
5240	32	-67	890
5416	-61	-72	769
5440	37	-85	724
5592	-20	-7	945
5552	31	81	704
5584	-29	178	849
5656	2	-72	833
5540	41	-151	698
5472	-30	-126	893
5316	10	61	665
5584	-48	198	844
5652	-33	34	799
5428	30	-157	746
5300	2	13	880
5524	45	-78	792
5244	70	7	824
5352	-42	130	788
5480	-20	101	742
5308	63	-99	807
5596	-38	-122	860
5492	26	-218	744
5300	-9	78	758
5536	-1	120	901
5264	74	-10	817
5244	10	39	837
5400	-113	-162	775
5548	30	-79	723
5596	-7	65	843
5540	58	66	802
5580	-27	-87	783
5436	53	159	793
5288	28	-51	790
5596	0	-63	802
5536	17	-98	821
5240	40	-110	877
5300	22	230	676
5644	16	100	881
5460	14	-68	781
5244	-79	-125	821
5324	-22	-78	766
5608	30	39	760
5576	60	205	907
5468	-7	-24	780
5372	14	-46	844
5596	37	-52	793
5592	41	-95	790
5420	38	130	782
5288	12	153	769
5644	12	1	867
5520	3	-102	807
5600	-52	-266	866
5488	30	-33	881
5244	37	161	778
5288	-36	82	894
5600	-42	43	721
5596	-134	-74	814
5496	-108	-161	752
5372	-7	105	720
5596	-4	111	899
5436	50	7	762
5344	19	54	789
5580	-40	-128	819
5496	1	-63	764
5532	-41	-22	814
5264	-16	-97	842
5268	19	136	644
5288	-50	232	914
5652	32	-17	704
5596	-37	-302	803
5492	15	45	806
5576	-58	75	714
5600	32	5	906
5520	-38	54	757
5600	13	-41	841
5592	38	-47	814
5596	39	-97	773
5416	59	90	815
5404	30	115	834
5468	-34	76	833
5592	78	-249	819
5656	66	-158	795
5472	-67	92	762
5596	-10	63	758
5600	-2	-4	825
5488	66	74	826
5584	-65	-148	754
5664	14	-173	856
5480	18	152	792
5636	-7	22	798
5536	15	111	784
5472	-16	-76	785
5260	-60	-68	796
5264	28	-42	820
5416	56	-232	822
5476	19	257	664
5636	-26	95	973
5428	39	69	750
5404	-71	-239	696
5488	-6	-30	883
5556	-44	124	663
5656	-69	11	872
5600	-36	69	813
5420	6	52	717
5348	-33	-131	845
5492	48	-76	816
5596	-27	205	784
5656	-26	172	922
5488	-1	-40	749
5548	61	-333	854
5652	30	17	818
5576	-48	90	785
5600	-69	204	845
5480	-70	34	707
5600	25	-141	829
5472	9	-37	818
5360	15	74	800
5584	-4	32	857
5540	59	58	815
5576	76	20	793
5584	2	-86	800
5532	57	-217	895
5652	79	-114	822
5472	95	229	757
5644	-88	127	884
5480	48	-12	754
5588	115	-206	886
5536	19	-55	773
5592	35	-119	826
5652	11	78	868
5576	7	100	764
5416	-61	-55	747
5260	27	-70	852
5416	2	-57	752
5536	29	76	744
5584	-18	79	849
5596	82	-46	807
5420	-32	-115	753
5320	-100	-27	828
5664	-39	128	728
5484	-14	42	815
5596	22	-81	825
5596	27	-76	767
5592	81	60	828
5404	-1	-36	880
5380	-23	-45	789
5608	-18	229	714
5480	-30	-75	898
5616	42	-68	745
5592	-12	-129	904
5496	87	-2	731
5532	30	156	808
5292	22	12	955
5580	50	65	655
5576	-12	-126	924
5496	-18	-111	790
5316	-81	-26	744
5612	-20	156	936
5484	63	63	771
5404	36	-63	842
5416	74	-116	913
5300	60	6	735
5528	64	50	921
5400	-52	2	800
5540	-8	-101	858
5612	70	-37	787
5416	-131	46	823
5304	74	52	811
5580	-9	-52	888
5552	57	-47	790
5596	14	47	805
