delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5608	-60	-33	823
5440	-44	61	732
5592	84	-6	793
5544	-24	-135	1004
5544	169	-37	558
5648	-52	23	925
5428	-2	312	778
5248	-69	194	562
5308	46	-226	993
5652	-32	-181	816
5488	12	-71	794
5592	-30	151	769
5488	-16	168	824
5652	108	74	850
5464	-7	-118	817
5600	-15	75	824
5600	16	127	681
5460	2	-24	964
5536	-73	-123	754
5324	76	-85	800
5588	-77	69	829
5596	85	-9	813
5540	-70	0	731
5540	60	58	842
5580	20	96	716
5576	30	-113	1052
5536	-15	55	484
5592	14	-105	945
5472	43	109	791
5644	-23	147	688
5480	2	-69	937
5540	19	-103	747
5644	-16	-56	839
5436	33	159	661
5644	-109	81	885
5476	103	134	734
5692	106	-196	901
5528	-39	112	749
5488	55	17	778
5576	-25	-43	827
5616	110	103	837
5512	118	135	776
5512	-69	3	876
5548	-1	-186	762
5604	30	-68	684
5596	-49	88	849
5592	15	126	939
5464	53	-83	591
5596	60	-59	903
5592	28	215	998
5468	117	158	629
5688	22	128	1029
5524	-93	-90	686
5432	9	-179	745
5248	-1	76	813
5368	40	239	715
5468	78	132	877
5284	7	-34	773
5536	89	-160	916
5652	-2	67	745
5540	18	17	798
5584	-7	151	712
5592	-23	98	862
5424	10	-128	884
5652	28	-128	663
5472	-33	153	711
5660	92	69	775
5576	-10	28	758
5428	11	-197	1130
5356	121	62	542
5456	-29	27	985
5600	-57	240	690
5656	5	88	642
5528	-83	-150	920
5492	70	-209	757
5644	97	-69	861
5424	-12	281	662
5308	55	225	961
5636	7	21	699
5532	38	-192	900
5472	-30	174	769
5660	-73	119	714
5480	8	29	788
5524	-13	6	733
5548	28	-19	799
5240	-6	-105	842
5256	107	13	808
5284	-4	172	752
5600	30	72	864
5576	-40	-69	727
5616	-43	-232	850
5488	36	116	749
5464	95	229	894
5288	-33	175	679
5660	-19	-90	911
5436	22	-202	794
5300	71	-93	848
5596	37	130	827
5464	-50	309	723
5308	-3	71	898
5548	67	-98	667
5588	-31	-194	932
5500	-31	118	734
5308	-3	-97	753
5548	-71	67	810
5600	94	192	849
5460	40	-24	840
5240	16	-85	862
5244	70	50	730
5408	-112	108	751
5532	-1	26	776
5540	6	-155	962
5600	68	39	583
5576	-70	-18	983
5440	100	33	818
5632	116	213	748
5520	-81	110	976
5480	-6	-171	646
5256	45	-208	954
5300	-23	143	641
5660	87	74	937
5400	35	110	711
5288	27	-52	875
5596	43	-10	870
5592	-68	-152	781
5492	95	-83	865
5596	79	237	777
5636	-24	118	902
5488	-31	-102	822
5488	23	-34	819
5244	0	43	830
