delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5536	3	4	819
5472	5	-5	785
5308	13	-8	795
5532	4	3	784
5296	2	-4	805
5656	-1	3	812
5480	5	3	794
5648	14	4	794
5520	2	3	813
5648	7	10	807
5524	-1	-1	803
5492	3	0	797
5656	11	8	804
5520	3	4	801
5644	1	-6	784
5480	2	3	809
5648	9	-1	806
5476	0	2	791
5652	1	-2	791
5476	8	2	790
5644	3	2	795
5480	0	-1	799
5304	14	-1	791
5536	2	-10	815
5540	5	6	786
5296	6	-6	799
5652	4	-1	795
5484	-7	5	796
5652	2	0	795
5476	0	2	802
5292	-3	4	787
5652	2	8	797
5480	-1	1	793
5652	14	-3	799
5540	5	2	820
5468	4	-10	802
5356	6	7	799
5476	10	-8	811
5360	1	6	793
5468	2	-1	781
5308	6	8	798
5648	5	-9	791
5480	-1	11	786
5544	0	13	789
5352	10	-1	797
5536	9	-1	792
5656	3	4	782
5468	13	4	798
5520	3	-7	799
5312	13	-3	800
5536	5	2	796
5296	5	-3	792
5656	2	-3	793
5480	1	2	791
5648	0	4	805
5464	15	-2	807
5536	-2	3	789
5312	5	3	812
5640	13	1	815
5520	0	5	806
5644	1	-6	798
5480	1	-1	813
5656	5	5	791
5468	2	-2	797
5660	0	0	800
5468	4	-2	805
5660	1	-1	807
5476	1	9	797
5296	0	1	796
5648	7	2	784
5468	4	3	815
5640	6	-8	781
5484	1	-2	784
5308	902	216	135
5512	549	-589	1066
5244	258	121	957
5340	42	-204	775
5648	335	121	1026
5576	244	-11	923
5472	153	17	865
5636	85	-65	807
5592	75	-39	838
5416	-8	54	823
5372	-85	68	775
5596	-116	20	760
5476	-160	-74	769
5672	-139	-129	758
5548	-141	-67	765
5496	-95	21	778
5592	-56	40	791
5604	0	-26	802
5532	46	-58	828
5588	82	-14	829
5596	113	34	816
5460	118	70	829
5284	110	63	827
5640	74	9	813
5520	42	-31	815
5596	10	-11	823
5588	-30	8	797
5544	-58	4	778
5540	-69	-31	787
5616	-87	-62	773
5608	-75	-42	763
5436	-65	-1	764
5384	-39	7	784
5540	2	7	788
5468	32	-4	802
5368	51	-10	802
5588	59	13	817
5576	67	28	814
5580	71	20	834
5576	57	6	814
5528	36	-19	801
5588	20	-13	796
5600	7	4	789
5468	-21	5	800
5536	-39	-6	777
5560	-41	-22	793
5260	-40	-26	794
5260	-30	-8	783
5380	-25	5	787
5544	0	3	792
5472	554	-1072	795
5236	-936	-609	836
5380	306	96	1756
5516	-230	17	304
5652	354	17	1269
5520	84	96	949
5576	295	8	787
5584	240	24	907
5456	192	25	971
5284	161	23	785
5636	48	-7	864
5536	-44	-28	796
5616	-113	-6	731
5608	-184	2	817
5420	-249	-39	705
5324	-265	-19	737
5664	-246	-24	781
5488	-198	-56	724
5500	-130	-39	786
5316	-29	-8	808
5552	48	6	793
5528	129	6	844
5404	178	10	852
5456	205	17	862
5636	195	27	868
5460	164	39	819
5284	111	39	818
5292	38	26	805
5572	-14	-3	797
5556	-78	-6	780
5560	-121	-20	774
5664	-146	-32	757
5500	-144	-32	763
5664	-128	-41	759
5496	-93	-32	780
5608	-40	-16	798
5616	9	-3	819
5480	54	15	805
5572	85	13	817
5584	112	26	825
5632	105	26	825
5464	99	31	839
5576	68	18	815
5580	37	6	817
5520	7	-11	788
5360	-30	-21	804
5612	-57	-25	778
5436	-81	-21	767
5616	-78	-24	770
5608	-69	-18	779
5616	277	49	-90
5416	105	-620	839
5356	466	-60	1820
5528	905	25	310
5636	382	46	1368
5516	199	120	636
5520	441	-14	466
5296	175	141	1092
5572	196	66	799
5640	53	67	723
5576	-138	-22	873
5492	-239	-112	593
5548	-294	-62	797
5672	-299	-68	745
5492	-298	-98	636
5664	-271	-103	763
5552	-204	-72	727
5492	-91	5	752
5544	19	39	817
5576	131	43	823
5640	211	28	875
5456	257	15	870
5284	267	39	866
5284	238	85	851
5640	191	71	850
5456	110	-5	842
5416	25	-42	787
5424	-68	-34	790
5264	-127	-10	757
5312	-188	-30	741
5492	-196	-27	753
5324	-201	-56	737
5664	-168	-47	766
5496	-115	-24	758
5492	-47	6	779
5368	23	25	822
5580	90	12	821
5576	134	7	844
5576	152	13	841
5464	165	16	859
5632	142	28	841
5636	111	24	831
5460	54	10	806
5580	2	-11	778
5536	-51	-21	769
5608	-83	-9	763
5560	-107	-3	774
5608	-119	-25	766
5496	-111	-42	763
5320	-70	-33	776
5608	-38	-6	785
5560	2	13	787
5524	42	5	802
5524	73	6	819
5348	94	1	836
5516	96	9	828
5528	89	21	829
5404	69	15	830
5576	39	3	831
5524	3	-8	806
5480	-10	-3	793
5560	-40	-8	789
5380	-71	-4	773
5552	-80	-9	773
5560	-66	-18	776
5608	-45	-13	783
5436	-20	-12	796
5616	-3	9	799
5652	31	3	823
5524	42	7	811
5520	59	4	826
5524	63	9	817
5348	59	10	806
5576	42	13	810
5580	23	2	812
5520	7	8	812
5652	-17	-3	777
5548	-40	-7	791
5556	-39	-9	785
5560	-55	-13	789
5608	-49	-13	778
5440	-31	-1	795
5380	-18	-3	794
5552	1	-1	799
5488	13	-2	799
5532	39	8	800
5348	47	12	797
5584	46	15	800
5572	51	3	820
5528	39	8	800
5520	18	0	810
5344	15	1	804
5524	-6	3	817
5652	-9	0	803
5488	-25	1	777
5536	-26	-9	812
5380	-29	-10	800
5436	-24	-4	783
5384	-5	1	804
5480	0	-8	797
5656	3	-1	809
5480	18	2	795
5520	22	3	807
5352	19	9	801
5520	25	0	791
5524	10	3	788
5352	5	-5	807
5652	2	0	812
5468	-3	5	779
5660	0	3	784
5468	-5	1	787
5660	-11	-1	795
5552	-3	6	786
5488	-3	8	791
5652	3	-4	798
5484	3	0	791
5644	5	10	789
5524	13	10	799
5584	3	6	799
5644	7	7	817
5476	17	11	810
5576	13	-1	792
5540	4	-3	801
5652	13	0	805
5528	5	-5	806
5476	-2	7	792
5308	0	-4	801
5656	-5	13	807
5540	-5	-4	805
5492	3	3	793
5648	-4	-2	795
5492	5	-2	783
5308	7	2	794
5652	13	-1	799
5536	8	-4	816
5484	2	2	795
5640	6	4	814
5476	0	-4	801
5304	2	-8	811
5652	0	-1	791
5484	9	-6	785
5652	3	-1	805
5480	3	2	796
5648	-5	-3	801
5492	0	0	805
5648	4	2	792
5468	3	-1	801
5660	9	2	804
5464	6	-6	805
5304	-933	-831	174
5552	1195	-359	-2065
5652	-813	-282	670
5556	400	-73	783
5472	-83	-3	779
5380	-248	28	583
5480	447	592	1104
5572	-142	64	706
5656	26	299	720
5464	1	33	774
5352	12	-134	800
5472	39	20	770
5408	43	21	817
5400	14	-46	822
5416	14	57	764
5584	1	101	790
5408	4	-52	854
5364	-4	-84	778
5552	-8	42	774
5540	-7	85	807
5540	3	-3	763
5656	-2	-77	830
5548	-2	-40	784
5560	9	1	772
5644	1	24	833
5528	9	9	785
5472	12	-11	800
5240	8	-17	814
5360	14	2	788
5528	15	27	823
5576	-1	23	781
5544	12	-29	780
5588	0	-25	819
5544	-4	7	783
5652	3	4	794
5468	-8	-18	801
5384	1	-32	797
5536	1	-5	807
5480	11	3	799
5352	6	14	810
5524	6	0	802
5644	17	-3	816
5536	7	5	807
5464	8	4	797
5300	9	5	791
5644	11	-11	794
5588	5	1	823
5476	1	-9	800
5652	0	1	793
5480	7	2	793
5644	-3	-6	797
5500	-193	-828	1231
5604	732	290	-1652
5588	511	-181	-86
5488	-1518	-295	496
5256	-1287	-116	814
5256	-271	-229	760
5372	58	236	614
5468	120	-63	956
5300	110	-146	866
5528	-12	79	712
5248	-19	53	727
5424	37	-89	855
5420	35	-49	838
5416	8	-5	793
5484	6	38	796
5528	16	44	794
5580	-7	-31	865
5548	-11	-52	777
5612	-5	27	739
5548	-6	50	854
