delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
97	-41	805	5552
101	473	844	5416
31	608	764	5516
-134	512	798	5288
101	325	616	5540
333	146	1093	5516
-646	279	407	5576
-12	-419	931	5532
-160	-270	848	5492
237	-39	874	5552
-39	487	768	5648
157	311	972	5484
-61	181	726	5516
-192	132	476	5480
453	220	1133	5540
-120	35	444	5572
-115	-826	906	5480
245	-292	971	5376
-589	-160	636	5528
442	-17	685	5380
-96	469	889	5296
-582	694	813	5484
-166	264	510	5356
249	215	935	5540
730	105	821	5512
-191	-623	737	5520
-764	-565	951	5548
48	-392	653	5548
-655	-12	872	5480
84	90	749	5488
287	544	869	5228
-359	71	777	5344
516	403	525	5480
473	91	1138	5516
431	-6	490	5520
-278	-309	862	5588
568	-20	940	5548
-323	-89	802	5480
-294	56	812	5664
-602	492	844	5480
736	843	713	5536
270	320	592	5512
-15	-22	1149	5524
-87	201	464	5488
82	-823	1059	5308
149	-261	844	5536
-344	-1	772	5524
-211	133	774	5616
504	409	869	5532
-527	827	751	5516
91	535	516	5540
107	129	918	5460
-195	194	667	5520
-360	-980	858	5536
467	-529	949	5544
-294	-438	738	5536
62	629	713	5548
177	519	829	5644
519	378	923	5512
-151	461	483	5516
-190	130	838	5540
-143	-121	840	5532
182	-274	754	5552
-446	-561	971	5528
285	-511	724	5552
250	-50	778	5532
68	93	889	5472
-261	480	915	5580
28	189	622	5532
123	149	733	5464
541	391	1085	5520
20	-347	693	5224
-399	-174	762	5296
-310	-457	819	5556
-759	-244	806	5548
259	283	759	5544
518	476	981	5524
18	222	748	5512
388	387	567	5468
-619	458	1072	5340
40	-42	324	5416
-180	-753	974	5240
184	41	851	5372
-127	-148	869	5464
272	-277	785	5548
-429	170	935	5536
-441	604	795	5532
496	490	447	5536
127	-187	1037	5520
120	-36	697	5584
573	-416	900	5480
-4	-82	1033	5528
50	-188	600	5604
57	351	797	5480
-144	210	877	5636
364	877	806	5536
-122	349	615	5516
122	331	813	5532
-299	-102	1095	5520
267	-367	595	5428
55	-222	813	5356
-853	-643	901	5480
177	-513	883	5544
-238	607	798	5536
364	505	819	5532
-160	269	788	5516
-569	83	602	5540
284	-397	1055	5652
22	152	474	5416
-658	-507	854	5636
-429	-239	851	5548
263	-360	802	5552
265	75	878	5528
413	333	901	5464
-231	456	739	5516
-127	280	494	5532
159	117	1142	5540
146	287	368	5568
-45	-550	950	5524
