delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5296	40	213	736
5644	-77	69	679
5592	26	-40	917
5600	-32	-64	758
5432	22	31	745
5580	-109	120	807
5536	10	-276	941
5300	-47	-52	582
5608	36	53	934
5584	-17	73	798
5596	30	70	741
5584	-55	-162	846
5488	29	-130	746
5652	-82	105	693
5480	92	96	907
5576	-2	203	705
5604	15	-93	859
5588	1	-202	884
5600	-40	-82	591
5436	-27	146	959
5308	-14	-1	812
5556	67	37	671
5576	-4	-49	961
5556	-74	-149	755
5664	65	-14	690
5596	-51	-26	929
5436	36	273	716
5288	42	10	766
5584	-94	91	889
5596	1	-5	676
5476	43	-40	858
5424	-28	-25	835
5436	45	-268	810
5296	-53	45	721
5600	-37	89	1007
5476	-1	56	604
5364	-9	101	874
5604	-21	-235	833
5492	140	-217	760
5528	37	195	868
5292	25	187	815
5636	-31	49	752
5600	-22	-184	941
5492	48	-161	689
5652	49	-6	788
5536	122	139	913
5512	103	141	659
5520	8	-159	872
5248	161	-21	923
5300	88	-106	709
5652	-3	-27	860
5548	-6	77	814
5536	5	165	760
5592	-2	-66	888
5548	-1	74	673
5548	-44	17	805
5592	-32	-46	861
5616	5	-319	701
5592	85	126	787
5464	-4	65	1020
5604	-55	93	681
5592	-55	-28	889
5616	25	-149	764
5472	-52	-236	673
5672	95	148	961
5460	33	181	660
5644	25	15	928
5576	-87	-87	891
5608	51	-86	613
5420	28	-22	973
5416	-100	47	827
5476	112	163	564
5520	-69	-11	977
5264	-157	-59	695
5316	45	-197	737
5652	36	89	947
5576	58	119	757
5464	-114	78	777
5656	41	47	751
5576	35	-21	695
5424	-23	-45	876
5260	8	-202	739
5248	94	10	798
5400	-79	11	978
5424	73	91	750
5404	-22	26	728
5596	-3	-30	1026
5436	70	-197	620
5648	-81	-70	893
5616	-30	145	740
5480	3	38	776
5524	24	-73	867
5244	82	-1	730
5368	-28	91	857
5592	-101	-61	853
5492	29	-46	683
5596	32	-4	958
5536	96	52	761
5584	14	-146	813
5644	24	50	800
5584	-40	-35	773
5432	-21	35	889
5248	84	-40	704
5416	19	222	810
5472	33	7	932
5516	110	-326	728
5356	17	-64	771
5596	73	87	1022
5460	93	188	744
5288	-143	40	788
5656	-49	-108	968
5492	23	-141	540
5648	-167	-193	974
5548	37	194	667
5468	-37	15	887
5248	130	-10	779
5296	-15	52	793
5592	-40	136	910
5660	-102	-117	772
5548	-51	-46	765
5440	164	84	891
5288	90	-114	754
5296	15	-113	901
5648	56	136	734
5464	27	-116	885
5648	-9	55	838
5544	29	33	752
5576	-36	101	889
5480	-47	-210	953
5324	-73	-67	515
5608	33	-8	1055
5596	-109	249	726
5532	18	33	643
5576	-141	-177	982
5552	107	-89	727
5648	-136	-13	760
5496	-3	147	829
5592	28	109	761
5472	-1	-243	822
5256	61	9	766
5348	56	94	967
5576	51	-17	687
5592	-11	189	740
5484	-19	8	853
5544	21	36	743
5400	-15	-181	915
5492	33	79	726
5580	-16	-47	793
5612	119	127	739
5520	-1	182	789
5596	42	-55	1048
5472	17	-233	752
5304	-58	6	755
5540	51	23	1031
5284	-81	128	624
5660	6	-115	835
5596	-34	-85	831
5432	103	-58	726
5656	-85	-13	786
5608	-6	47	877
5548	-10	32	779
5596	-82	-162	653
5496	-68	38	850
5592	33	-16	848
5600	82	-111	608
5472	-36	86	939
5592	-65	28	795
5604	162	-298	817
5524	39	3	928
5528	-3	171	718
5248	10	18	803
5400	-93	95	729
5420	90	-119	914
5304	-10	-171	755
5664	69	21	732
5584	14	25	1040
5460	95	6	678
5692	0	119	760
5416	59	72	911
5404	-102	-117	642
5548	8	32	798
5528	-32	-8	832
5552	-23	8	863
5544	209	-96	689
5648	-15	257	907
5484	-22	75	855
5596	73	-27	656
5592	9	57	929
5532	112	6	760
5576	66	29	780
5580	-58	14	866
5596	6	32	743
5532	0	-48	744
5536	75	191	856
5640	-145	-103	789
5548	42	-219	626
5648	96	66	839
5408	21	-24	957
5416	90	114	648
5464	105	42	917
5636	11	-6	823
5536	-103	-130	738
5552	-65	22	784
5596	-65	-55	836
5616	-14	-67	914
5432	71	-73	623
5420	-119	21	986
5484	151	294	725
5512	-154	-135	707
5376	-137	152	894
5536	-37	-172	680
5492	103	11	823
5284	-26	-18	946
5616	13	119	723
5636	136	126	766
5520	-188	7	891
5592	36	-173	536
5472	-9	-41	784
5552	1	40	923
5700	-36	9	530
5544	118	124	994
5516	-148	-48	840
5492	60	-83	653
5424	-75	-5	924
5552	123	109	816
5520	77	-141	828
5472	19	128	680
5288	68	179	997
5644	94	-45	712
5588	58	151	753
5464	61	-257	928
5304	28	-145	748
5648	30	-19	761
5596	-79	10	819
5420	-10	83	813
5248	-26	113	750
5308	-20	49	969
5600	-103	-280	858
5544	7	80	635
5524	-111	-105	1142
5264	-18	160	569
5304	47	-10	838
5588	80	-110	930
5652	0	54	660
5528	-21	-82	915
5612	-5	183	722
5420	3	-198	953
5248	12	65	589
5404	-13	-52	954
5440	-94	242	701
5308	62	-64	795
5592	-16	-94	915
5612	147	-49	810
5476	-63	-171	770
5668	76	176	884
5464	55	168	817
5636	88	125	682
5468	-63	-256	1083
5372	-144	24	537
5476	-20	40	866
5256	-68	153	983
5304	-31	-39	513
5608	-55	-58	927
5616	-11	-41	745
5436	13	33	582
5400	50	-35	1153
5480	1	36	757
5524	30	-70	602
5244	-49	167	1036
5364	23	47	786
5580	50	6	685
5524	-57	53	900
5600	-91	-243	706
5488	-95	44	784
5248	118	-1	844
5416	-10	-68	892
5440	89	173	749
5288	-23	-73	990
5612	29	-163	810
5476	14	-66	646
5416	1	-38	1019
5416	109	197	755
5348	119	-117	779
5528	-73	-90	989
5608	-153	-32	555
5500	89	-62	896
5244	-199	58	985
5300	-3	-90	714
5556	14	-6	703
5536	44	149	998
5288	164	187	649
5340	47	-127	987
5476	65	160	795
5292	191	-122	764
5528	7	-69	815
5360	-181	144	784
5540	18	152	597
5636	-36	16	763
5600	53	-318	1061
5528	110	142	519
5520	-193	-78	891
5488	87	173	775
5288	-184	6	623
5248	-94	-80	1045
5316	-42	-83	688
5612	-41	-67	665
5608	-58	54	936
5428	91	-9	743
5364	41	-75	708
5588	31	119	1029
5524	155	154	572
5516	273	-140	939
5356	4	8	803
5472	28	-234	757
5296	80	102	800
5636	-76	120	887
5488	82	204	525
5636	-20	-273	962
5496	-12	22	712
5592	49	38	781
5584	-135	50	888
5648	34	96	702
5584	24	-52	847
5416	16	66	840
5404	-91	-56	622
5432	-85	-90	950
5616	54	-88	920
5592	26	72	475
5584	-79	141	1029
5536	107	349	648
5520	67	-28	799
5244	-134	-270	987
5372	79	48	629
5576	58	-64	750
5596	172	183	1028
5572	39	218	564
5468	-30	-169	1106
5548	2	-72	729
5360	-25	-74	647
5440	67	73	1038
5284	-75	114	599
5308	-95	-142	899
5492	-115	-46	833
5324	32	-57	580
5588	-181	-82	883
5492	61	-58	913
5420	123	-107	671
5528	-79	115	964
5480	-69	213	856
5660	-12	-147	675
5492	-82	49	906
5600	35	-130	822
5644	34	-40	673
5596	131	125	1031
5568	60	262	557
5472	-118	49	921
5648	80	-55	908
5416	-4	-131	612
5440	-104	-40	1063
5544	-65	133	567
5480	-9	-131	796
5620	-235	26	753
5476	116	-63	688
5300	-111	-91	829
5672	-76	-7	983
5552	-90	-57	605
5440	-62	128	931
5308	6	180	806
5584	-2	-16	660
5556	-5	-12	938
5548	52	-119	848
5652	134	-48	741
5472	37	140	1045
5344	188	301	528
5524	-170	-175	1011
5600	126	-24	710
5652	84	-227	789
5472	-2	31	947
5540	-26	84	532
5600	-18	108	932
5652	59	-41	760
5424	38	-76	763
5416	-177	-187	867
5548	78	23	865
5584	161	51	765
5456	191	88	1034
5696	51	281	697
5460	161	-185	966
5528	59	25	870
5408	88	-129	643
5472	-44	30	956
5600	-111	236	754
5532	31	-15	745
5592	4	-135	836
5600	110	-59	637
5476	38	-53	932
5420	-9	140	745
5424	-22	-22	744
5260	10	12	863
5404	-35	-53	705
5440	-162	-48	846
5316	44	-208	981
5644	51	-7	460
5544	27	28	1058
5456	81	228	723
5288	22	76	827
5584	-36	-88	907
5608	62	-211	767
5472	-61	77	705
5424	123	94	1045
5516	219	203	629
5520	151	-362	870
5528	47	283	833
5292	-52	-159	776
5668	-3	-7	813
5492	259	-51	842
5652	-47	92	757
5424	-114	21	688
5304	-10	-96	893
5608	-24	-136	875
5496	-61	4	577
5364	-27	61	1096
5476	-31	266	583
5312	86	18	850
5576	-49	-108	959
5492	26	15	668
5408	17	-68	923
5588	-16	54	950
5424	-22	119	761
5312	66	-172	786
5648	-49	111	820
5484	-201	-32	690
5664	-88	-81	649
5436	-205	-171	816
5376	-205	87	673
5480	-82	-28	782
5608	30	-154	889
5476	-42	-64	760
5260	-12	78	632
5424	-74	168	1030
5544	58	229	540
5460	184	-157	956
5356	-91	6	763
5544	106	25	698
5632	55	-96	958
5420	189	142	673
5344	133	-77	987
5648	139	-34	725
5472	37	-84	775
5596	-186	117	791
5536	45	-72	773
5596	-109	-206	872
5544	-39	57	695
5600	-41	-63	815
5608	11	-175	949
5480	243	51	679
5632	-172	-46	976
5492	35	235	768
5640	-119	123	591
5536	-119	-48	961
5668	149	-166	771
5528	-17	-65	748
5616	243	75	899
5456	164	62	816
5636	72	-19	840
5592	208	-94	754
5472	31	40	958
5584	-126	-65	628
5664	-221	-148	876
5552	-87	-35	637
5436	14	-47	788
5416	-72	-104	892
5500	128	-45	561
5644	-374	54	904
5484	6	487	777
5584	100	-57	815
5652	-31	-39	889
5436	41	-53	780
5588	157	13	810
5640	47	154	955
5464	214	77	788
5284	19	-25	826
5596	96	-61	719
5592	-96	-55	923
5616	-1	-54	640
5548	-167	-121	773
5552	-276	57	678
5648	-54	-75	687
5436	-22	-195	974
5672	228	-125	664
5528	-56	52	969
5600	83	324	769
5460	106	-166	808
5356	-39	105	890
5488	66	-50	792
5244	56	-109	707
5296	150	83	883
5636	82	42	687
5576	-21	26	679
5596	99	86	870
5584	-135	-43	877
5488	-173	-96	652
5500	-165	-100	863
5372	-68	-62	722
5608	47	5	805
5524	-74	-191	971
5492	-173	6	504
5248	82	13	1052
5284	-156	283	610
5536	-11	120	817
5308	-38	94	879
5596	-5	-146	761
5612	-41	-109	824
5492	109	383	645
5692	70	-54	913
5416	53	103	728
5292	-233	-5	888
5612	15	-38	736
5588	-23	-195	808
5500	70	-127	812
5296	27	14	765
5576	-32	31	883
5604	178	-96	846
5644	-270	-22	601
5496	-37	135	1090
5540	78	149	527
5640	-153	-2	887
5436	102	12	819
5284	195	-72	692
5300	183	-86	959
5652	-42	276	547
5480	-109	-218	710
5548	60	161	750
5644	25	7	960
5520	-169	-109	680
5548	-64	-85	782
5608	-218	-104	690
5556	-128	-21	758
5664	-129	-44	980
5496	46	-77	494
5592	-105	-77	1041
5544	274	429	710
5524	-178	106	678
5356	70	-146	1071
5532	91	34	642
5580	46	-52	956
5592	150	206	662
5516	104	-113	1022
5584	-71	182	686
5488	98	-89	901
5416	-105	38	739
5480	-29	-162	875
5668	-3	-152	810
5432	-204	17	728
5304	-78	-103	957
5672	-52	-222	590
5492	-134	14	825
5476	79	415	922
5296	-28	-45	567
5608	17	-29	1010
5648	86	19	677
5576	7	-47	944
5540	267	149	640
5516	192	-206	999
