delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5540	-2724	-1413	5273
5548	-429	407	2693
5588	-62	-1416	-1933
5444	-128	-1610	4462
5312	-170	1239	2910
5652	114	-611	-599
5540	-553	486	4786
5596	-835	-1191	1933
5488	1838	-1419	-1039
5544	220	-1314	4408
5292	-842	-20	1811
5548	728	-582	-625
5548	995	-1204	3436
5296	350	-240	3350
5584	144	-797	156
5536	-467	-1430	3444
5312	296	-37	4061
5528	-1058	321	1539
5652	136	-2454	2919
5468	681	651	4232
5396	330	-761	510
5536	21	-2337	1689
5584	-1441	-189	3773
5492	-107	-1449	1092
5656	400	-2319	124
5592	338	356	4045
5396	-768	-362	1879
5432	-132	-2046	417
5428	111	-1431	5592
5648	-1067	-158	1511
5488	280	-1695	499
5588	1125	237	5918
5628	949	-562	2174
5592	903	-1116	-1249
5480	-930	-519	5613
5612	-913	330	1970
5588	1495	-1951	69
5592	87	510	5197
5520	-498	486	2194
5588	-138	-2660	-860
5620	-503	-114	5489
5428	503	-462	2497
5412	190	-2470	-1038
5488	-2231	-1951	5369
5540	-994	485	2712
5596	265	-1163	-1133
5656	-7	-2847	5641
5556	566	1586	3355
5452	-89	637	533
5308	2121	909	3328
5632	-1531	-104	3670
5488	-385	1674	804
5588	637	-2316	2665
5648	566	-1215	4080
5468	-1419	-1374	1109
5544	-976	-2523	1537
5660	-484	779	4347
5596	78	1568	1276
5576	66	-2604	1324
5412	-2142	-1115	4972
5376	-102	-78	1493
5544	-2088	-1740	-669
5500	967	-562	5279
5244	-638	-1151	2011
5312	1182	-849	-511
5596	-96	-1858	5798
5612	-967	-1071	2241
5484	418	-1118	-437
5604	-507	-331	5180
5604	-1658	-2655	2817
5540	494	-1044	-199
5604	-1091	-2112	4866
5544	634	1638	3380
5632	60	853	2058
5516	828	-1382	3608
5472	-853	201	3590
5416	-889	-1499	988
5432	1136	-2560	501
5292	-209	1297	4690
5652	780	576	1602
5568	679	-2476	-339
5432	-428	198	5349
5416	272	-402	1811
5412	165	-2047	-463
5424	-773	-384	5328
5436	-266	-209	1703
5256	-397	485	-706
5376	-416	-1862	4690
5484	-278	819	3379
5596	-541	392	1899
5588	-1467	-982	2004
5492	601	664	3825
5396	541	-1298	2462
5468	1159	-2378	617
5648	-1179	-502	5095
5488	-999	-1342	714
5608	-776	-2681	208
5600	-1573	1716	5264
5536	677	241	2407
5568	-1088	-3441	-83
5624	-1401	464	5298
5468	393	306	2229
5572	-714	-508	-101
5568	102	-1448	4380
5640	-1259	-1330	2634
5548	-64	329	904
5480	1374	-1477	3852
5352	888	503	2846
5576	-23	244	1299
5536	1173	-1039	1860
5528	-1403	1392	4239
5528	-270	319	2405
5416	1275	-2460	1363
5528	-88	439	5272
5536	-387	-697	2513
5604	1779	-2321	80
5592	380	-767	4999
5584	-875	-1104	1174
5492	-1496	-1718	-103
5500	-639	-1252	4940
5312	945	744	2824
5576	316	-1241	1188
5644	291	-658	3088
5592	1948	1209	3341
5508	-2028	-274	2726
5484	1208	-1965	1506
5704	221	57	4608
5516	-1973	368	2655
5476	374	-2591	549
5412	-416	133	4854
5416	-402	412	927
5364	191	-2175	-282
5596	-522	-211	5357
5432	-719	1344	2417
5304	2226	-1055	1498
5520	-1789	-1951	2384
5368	974	584	3199
5580	-333	-1681	1906
5484	-358	-3176	1530
5664	600	1090	5131
5456	-1254	-652	2582
5312	990	-2445	936
5584	384	-1116	5252
5648	1291	344	1412
5452	-10	-2351	9
5616	-1336	-1005	5063
5540	-295	1186	2213
5652	-768	481	1553
5588	-1401	-3134	2580
5552	636	839	3217
5568	-2436	-624	1823
5488	-1399	-2482	1428
5548	-37	56	4897
5652	-1062	442	1572
5476	-1179	-2691	929
5660	-268	-861	3152
5608	-40	-335	954
5492	648	-1591	427
5592	2586	-1549	4874
5524	60	1724	2087
5572	1014	1113	1517
5516	830	-1113	2551
5292	-762	1524	3031
5648	171	1339	1888
5456	-1227	-2034	1379
5368	-660	1211	3931
5472	-629	-1000	1296
5316	55	-2934	936
5528	-738	-665	2939
5604	153	524	1855
5576	-128	-2137	1873
5660	1711	-2059	2737
5528	-384	2720	2536
5472	-522	-865	1990
5256	310	-1168	1776
5648	-553	473	3656
5588	469	-1151	506
5592	1322	-3138	754
5468	1270	339	2665
5632	-237	-167	1802
5604	3227	-1338	1174
5520	860	-2152	2828
5648	-1414	1575	711
5472	-450	-714	1149
5608	146	-1099	1720
5464	-872	-160	3256
5256	2037	-1000	1996
5348	376	-3077	881
5592	64	787	3491
5520	1841	1548	1781
5516	1290	-1708	1175
5348	1415	-733	2281
5468	-262	485	1158
5424	-848	-1621	2258
5484	-1503	-2599	1464
5540	-621	1499	3689
5652	196	-159	1441
5584	-1032	-2668	992
