delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
-37	38	767	5408
-10	-395	662	5312
119	-557	1044	5556
-238	74	588	5488
-631	476	703	5544
-313	571	846	5604
199	207	755	5432
-441	-48	537	5580
287	-69	915	5560
262	139	993	5544
118	-768	706	5580
-35	17	927	5436
273	-167	773	5480
500	292	765	5248
9	593	880	5588
323	-1	901	5464
40	170	416	5304
-377	494	931	5520
127	27	1136	5604
-18	-634	559	5408
-552	-772	975	5212
-528	-16	847	5272
526	96	702	5564
-264	806	866	5520
-474	427	826	5604
-72	122	609	5428
52	83	876	5368
-225	-256	1135	5464
426	-336	547	5504
149	-441	779	5600
-189	-69	921	5436
-475	-63	816	5380
-255	338	875	5384
-167	392	950	5256
-526	-163	537	5604
586	23	788	5444
-436	480	1107	5348
-479	19	549	5492
575	-782	814	5540
-420	-153	1171	5608
-32	456	656	5500
129	253	845	5540
-330	611	879	5412
-575	397	523	5256
-95	273	628	5252
-36	37	1345	5540
167	-52	510	5544
348	-495	701	5540
421	-580	1169	5608
-63	113	509	5484
-119	-249	849	5544
-192	509	916	5444
-204	247	604	5256
46	549	567	5248
197	184	1023	5524
729	73	613	5648
-343	-809	576	5520
38	-162	1136	5452
476	270	521	5596
-359	232	809	5592
-269	839	940	5424
202	294	648	5600
-389	211	604	5588
-482	-19	1081	5424
-20	-303	598	5624
154	-948	617	5556
-303	-215	1182	5428
-64	359	572	5512
569	381	796	5364
-436	659	914	5408
-747	294	679	5608
71	240	543	5600
279	15	1059	5528
70	-90	582	5404
75	-712	623	5308
-419	-344	1160	5540
449	173	601	5512
-21	242	759	5580
-737	447	1023	5548
254	436	696	5484
294	290	564	5588
435	290	988	5408
309	139	611	5236
-133	-662	593	5236
644	-481	1065	5268
-78	197	867	5492
454	-230	909	5364
-351	442	831	5428
-235	288	810	5604
88	354	500	5428
87	526	859	5348
-113	-96	1049	5520
770	-727	748	5452
-94	-479	845	5252
137	-212	761	5556
331	645	748	5608
-248	390	874	5404
345	949	767	5256
-753	499	478	5232
236	99	922	5608
130	379	1127	5520
266	-384	443	5472
-628	-726	823	5252
207	-398	1006	5620
12	443	666	5492
322	-168	1034	5520
-724	730	894	5488
-107	473	382	5252
229	460	773	5604
-102	-49	1079	5584
302	-472	465	5448
-112	-635	786	5600
-1130	-178	1058	5444
114	334	691	5572
12	492	832	5580
-374	569	993	5528
396	332	542	5600
411	8	725	5412
213	368	1086	5636
211	-94	408	5468
79	-383	720	5544
-132	-80	1119	5540
-283	162	722	5452
-40	68	804	5252
