delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5444	-698	85	833
5372	703	235	760
5408	240	799	947
5580	304	306	434
5592	209	-149	894
5424	-451	390	964
5608	501	-550	693
5600	-428	-308	771
5444	98	-307	773
5544	80	100	709
5524	248	531	875
5588	-333	578	792
5424	-47	94	196
5308	-168	68	1368
5432	-20	174	478
5364	614	-670	823
5428	-496	-625	987
5272	-188	118	642
5604	1191	111	794
5468	-816	368	904
5608	-79	346	816
5536	154	229	196
5408	273	-270	1425
5312	536	56	431
5528	-766	-716	865
5448	-587	-469	1100
5328	368	270	599
5588	464	378	671
5408	-403	187	956
5608	-305	488	737
5424	160	324	321
5232	-122	156	1373
5312	215	-146	470
5608	888	-545	723
5424	-685	-242	1115
5504	-171	-189	694
5624	-744	215	725
5428	611	765	919
5232	-33	289	559
5368	167	37	451
5528	-7	37	1375
5476	-107	-484	552
5444	-71	-635	707
5392	-436	-213	954
5444	85	-92	881
5480	-189	438	734
5256	-144	651	961
5600	1065	300	535
5468	85	224	654
5528	167	217	1089
5640	285	-551	744
5432	232	-763	858
5600	108	-185	917
5428	114	17	861
5352	-246	306	812
5428	669	315	1038
5296	-371	-282	208
5444	25	-377	1078
5252	539	350	813
5584	-270	-360	629
5620	-544	-339	941
5452	-80	241	794
5540	151	243	883
5588	-460	-229	984
5444	510	631	941
5580	-134	363	182
5608	-461	82	1297
5424	556	-155	314
5608	352	-661	761
5424	89	-660	1020
5252	-962	-3	709
5496	-235	374	769
5260	-304	383	916
5600	187	229	927
5580	-1	400	348
5488	-539	-130	1405
5504	298	-8	260
5484	-66	-1585	876
5272	-568	-326	957
5616	867	321	807
5408	-343	703	716
5260	150	154	1032
5640	273	314	717
5408	-49	31	572
5660	118	-120	1384
5484	-792	-274	468
5452	328	-308	718
5252	593	-138	1010
5484	622	431	659
5236	-26	286	747
5364	144	1015	1017
5536	301	193	489
5408	79	185	723
5344	459	-133	1191
5496	-174	-495	527
5444	-318	-505	781
5272	305	-136	931
5604	-440	250	717
5428	-64	812	729
5364	-192	710	1114
5492	-46	125	370
5540	-288	-87	929
5560	7	164	972
5464	-402	-724	645
5620	-443	-671	936
5448	403	-282	836
5600	97	368	674
5520	-289	469	891
5432	302	371	1045
5292	-337	366	190
5600	-361	496	1349
5492	-70	291	557
5540	-410	-1061	776
5504	-155	-527	1109
5512	555	176	691
5580	-52	-43	758
5508	-40	456	870
5540	355	669	745
5588	108	401	366
5404	-365	72	1396
5252	-143	148	344
5600	-36	-711	805
5564	586	-270	1093
5484	-96	530	534
5548	639	263	904
5580	-597	253	929
5428	-651	180	349
5604	-535	419	538
5424	259	75	1164
5236	619	-389	581
5252	-258	-456	839
5624	429	-178	932
5428	91	-330	752
5364	-212	610	833
5436	616	567	948
5580	264	294	345
5588	-288	-454	822
5444	81	474	936
5520	146	-865	744
5608	-466	-271	856
5444	-515	-199	858
5624	-197	-329	790
5444	4	480	1055
5520	837	403	951
5588	84	119	374
5520	-88	-280	1217
5624	-325	-139	466
5444	665	-1064	719
5488	226	-176	970
5252	-425	-210	643
5624	319	113	704
5408	-28	1139	925
5252	497	-115	962
5604	186	348	357
5580	375	-237	1382
5492	552	95	296
5524	593	-793	839
5608	-899	-376	989
5444	94	124	662
5520	104	238	787
5588	-551	536	899
5428	232	278	595
5232	248	390	708
5236	28	171	1349
5232	192	-634	443
5608	1186	-957	768
5484	-714	-31	930
5568	-349	48	755
5540	128	-39	786
5540	566	1017	804
5472	173	91	557
5520	299	1	811
5288	-362	499	1035
5492	110	-845	797
5600	1033	-257	652
5492	-756	-160	815
5620	-311	276	739
5428	42	611	837
5528	-549	352	919
5596	378	65	166
5528	393	-271	1202
5488	87	-150	705
5540	59	-525	781
5544	-252	-423	1058
5504	198	-245	661
5608	274	238	679
5580	-396	169	1024
5488	270	167	918
5584	119	150	291
5408	-266	-185	1409
5512	312	291	354
5236	1040	-475	740
5308	594	-28	1139
5600	139	422	678
5416	-283	-238	717
5616	285	869	905
5408	-31	98	758
5312	708	391	344
5580	-53	-28	1367
5560	-142	146	414
5432	431	-658	678
5596	-180	112	997
5436	-99	455	818
5364	-243	34	705
5540	-321	216	1145
5492	-287	379	498
5424	4	192	604
5288	398	90	1210
5584	520	-324	530
5432	-295	-819	750
5268	319	-191	866
5600	-9	236	808
5488	298	431	765
5580	453	445	1242
5472	279	80	350
5524	139	133	911
5580	-353	-5	831
5504	538	-520	591
5600	-195	-218	908
