delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5540	37	37	853
5580	33	35	805
5576	66	36	813
5584	51	9	804
5520	56	31	777
5584	39	32	835
5576	51	14	784
5576	24	42	791
5584	7	43	819
5524	0	36	763
5528	-7	27	811
5540	-10	32	797
5248	-15	30	777
5424	-13	38	802
5424	-10	44	788
5420	13	34	788
5404	11	25	808
5408	25	27	794
5576	23	30	788
5584	38	15	804
5572	29	34	799
5404	33	28	801
5408	22	38	789
5576	35	23	791
5576	15	21	779
5584	18	25	780
5576	9	40	796
5532	-2	38	801
5536	10	33	792
5584	1	37	786
5528	2	28	805
5524	6	39	783
5356	0	38	797
5524	10	37	801
5576	14	33	794
5584	12	32	800
5576	22	29	798
5584	30	28	812
5576	23	26	801
5580	27	30	791
5576	12	27	804
5584	13	27	789
5576	18	32	792
5584	4	35	794
5524	8	26	785
5524	7	34	781
5532	12	31	800
5400	5	34	811
5528	-1	31	808
5544	4	27	798
5524	10	33	810
5404	26	32	791
5580	13	34	788
5404	13	31	781
5400	6	38	802
5532	19	29	810
5576	19	21	781
5580	11	26	800
5576	15	24	807
5584	20	28	807
5572	7	28	794
5532	10	25	791
5576	16	36	786
5576	10	34	806
5584	15	27	791
5576	13	30	790
5584	14	36	786
5576	9	26	802
5528	16	26	784
5576	25	29	794
5580	16	25	792
5580	17	27	803
5576	21	25	797
5584	17	30	785
5576	13	27	814
5580	11	27	790
5580	13	37	796
5584	-507	-12	833
5488	2053	-64	1453
5584	726	327	194
5520	-143	364	1091
5588	-53	61	-360
5616	-4	70	1285
5592	31	-64	480
5596	49	76	729
5576	-25	6	925
5544	25	18	644
5576	19	44	810
5576	70	91	756
5584	90	33	817
5576	71	-35	870
5596	93	-1	735
5536	45	45	828
5584	63	62	823
5576	28	31	776
5580	16	54	819
5576	-23	30	775
5424	0	26	772
5356	-30	18	846
5596	-16	40	773
5596	-25	68	772
5428	-27	44	808
5420	5	21	780
5524	7	6	808
5468	27	32	800
5404	37	45	782
5580	41	42	808
5576	55	33	788
5580	35	26	788
5408	38	18	809
5400	28	19	789
5576	34	29	788
5584	9	30	800
5524	7	38	785
5532	-7	25	788
5536	-4	37	800
5540	-4	24	792
5372	10	40	798
5576	0	38	793
5532	5	38	792
5524	8	25	805
5348	21	33	794
5584	19	32	783
5576	25	32	801
5584	26	31	797
5576	30	27	786
5576	26	20	788
5584	26	20	795
5576	13	25	804
5408	11	22	799
5404	12	34	795
5576	-2	36	789
5544	6	33	790
5528	3	33	777
5528	-1	35	781
5540	3	35	793
5352	-1	34	794
5544	7	24	772
5524	11	28	797
5404	17	39	795
5408	11	25	803
5404	14	37	790
5576	15	33	793
5584	22	33	800
5576	11	32	798
5580	20	25	805
5576	6	31	804
5528	16	28	785
5580	9	37	792
5528	7	35	803
5528	10	30	810
5576	10	35	781
5584	3	38	767
5524	17	33	789
5404	9	29	801
5528	14	27	810
5576	14	22	799
5584	20	29	811
5572	15	30	811
5576	20	29	799
5584	15	31	764
5576	24	34	798
5584	5	23	792
5524	18	28	810
5584	13	36	794
5576	10	46	804
5580	-1	26	794
5540	11	23	789
5576	17	30	792
5584	8	21	790
5524	8	34	791
5532	323	244	577
5684	2078	536	-1504
5476	448	-257	-820
5540	557	-325	2167
5412	138	72	1142
5524	-216	146	-144
5544	-65	74	2125
5476	-280	-91	-187
5340	0	162	1223
5640	-15	-166	1159
5552	18	-4	389
5532	19	180	1171
5520	76	51	672
5404	89	-67	912
5420	66	-16	910
5416	53	23	719
5408	61	38	860
5404	65	64	841
5576	23	66	782
5584	-3	29	804
5536	-14	23	780
5604	-23	17	798
5420	-18	43	802
5420	-22	60	771
5420	-19	59	786
5256	-26	38	795
5420	1	16	803
5524	20	17	802
5584	25	29	787
5572	45	51	797
5584	44	40	803
5576	55	30	804
5580	54	9	804
5520	40	24	782
5576	35	33	793
5584	16	36	798
5576	9	37	790
5532	2	26	787
5524	1	29	799
5704	2	18	787
5528	1	36	790
5524	-5	50	790
5544	-6	42	800
5540	7	31	797
5352	13	21	788
5580	25	22	811
5576	23	26	798
5584	36	30	805
5576	20	36	796
5580	29	24	807
5576	28	28	815
5584	29	20	801
5576	12	26	786
5576	16	37	787
5408	-3	41	797
5364	4	33	794
5524	-9	37	799
5544	-7	26	790
5364	3	34	809
5524	14	34	785
5584	3	42	780
5524	12	31	783
5584	23	33	811
5576	15	29	796
5580	28	25	807
5576	24	23	781
5584	22	22	800
5576	30	28	792
5576	18	22	818
5580	6	26	805
5524	11	31	788
5584	8	30	801
5524	9	37	792
5352	14	31	790
5584	9	27	789
5524	12	31	792
5584	8	37	794
5524	17	24	794
5404	6	32	796
5532	12	26	807
5572	15	25	795
5584	15	29	792
5576	12	28	807
5580	25	28	793
5580	14	33	795
5576	20	38	794
5580	12	27	801
5576	9	25	789
5532	12	23	780
5576	15	35	790
