delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5588	-11	-563	588
5496	-275	-35	935
5492	-385	816	392
5360	-154	-150	734
5552	314	-251	1011
5584	318	20	1088
5524	5	455	761
5584	-262	-73	611
5672	-137	-201	704
5544	148	-174	833
5528	216	235	1018
5576	62	284	791
5636	-134	20	727
5484	-109	-141	676
5548	30	-4	811
5360	139	139	906
5520	110	24	867
5632	-16	-70	775
5616	-88	62	705
5420	-56	206	752
5308	60	83	824
5580	114	-128	878
5532	75	-95	842
5416	-31	111	764
5488	-73	166	718
5652	-27	27	770
5428	65	-34	825
5416	101	43	847
5456	37	92	805
5584	-33	-18	729
5608	-41	-68	748
5612	23	56	794
5576	82	167	859
5464	78	71	836
5584	1	-57	787
5532	-43	-55	762
5260	-17	88	769
5428	45	110	810
5460	76	12	861
5576	33	-6	822
5544	-16	69	766
5244	-43	74	753
5424	7	-3	792
5484	63	-45	858
5592	64	60	834
5580	26	114	800
5636	-37	60	750
5420	-29	-37	776
5264	33	-2	809
5364	75	83	840
5576	62	81	831
5584	-3	3	784
5480	-42	3	776
5364	-17	74	772
5600	47	88	806
5572	-795	155	-1392
5432	127	781	1510
5404	260	-564	1050
5584	16	-248	130
5472	-408	307	1010
5592	-6	189	482
5596	130	138	1068
5576	203	-151	838
5528	-11	-78	790
5616	-116	104	766
5532	-65	134	642
5660	44	-68	893
5588	122	-35	821
5472	51	160	874
5644	-26	184	733
5480	-63	-79	728
5616	2	-164	806
5592	84	42	839
5584	91	223	843
5464	15	86	789
5400	-53	-93	747
5444	-43	-35	755
5260	26	123	818
5288	85	85	844
5576	64	-52	834
5596	-4	-37	788
5548	-46	136	742
5660	-19	145	780
5484	45	-30	819
5596	81	-102	827
5644	43	43	841
5580	-15	150	763
