delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5312	-446	-374	638
5544	493	-301	700
5356	-77	1994	423
5544	-465	2523	965
5588	75	945	589
5644	925	-189	941
5532	-463	-1585	966
5608	96	-2757	1100
5584	-157	-565	685
5552	143	-237	781
5532	274	1873	253
5568	229	2502	946
5580	-236	996	668
5528	-226	653	646
5360	-591	-1280	783
5608	-148	-2734	1186
5484	161	-1416	712
5592	2	-154	1103
5652	129	1383	90
5520	352	2448	1111
5624	749	1611	780
5580	-303	627	387
5532	-314	-1562	1145
5488	-35	-2714	1093
5256	255	-1402	716
5416	210	141	1385
5568	183	1489	-19
5536	144	1946	1077
5628	-242	2197	528
5592	228	369	418
5516	-305	-1157	1136
5488	-19	-2554	1146
5256	-298	-1388	657
5260	411	169	1666
5396	373	202	-108
5528	-273	1769	930
5596	141	2952	597
5572	204	424	433
5520	-338	-853	1401
5604	-187	-2455	923
5600	-283	-1648	780
5608	-22	714	1654
5536	-741	122	-217
5556	-672	2104	968
5588	757	2682	759
5580	21	178	488
5632	-253	-586	1355
5612	-412	-2468	971
5428	91	-1835	912
5356	-85	-202	1520
5552	175	-249	-85
5660	441	1908	974
5576	200	3096	713
5572	372	148	556
5516	-66	-106	1349
5552	-268	-2367	891
5604	-630	-1426	846
5608	223	-926	1254
5584	480	-603	76
5480	222	1985	878
5572	555	2812	860
5572	445	538	453
5692	264	-588	1292
5592	-352	-2166	903
5432	58	-2232	927
5352	-195	-451	1110
5612	596	-761	321
5524	137	2130	810
5572	509	2876	835
5576	129	907	603
5516	124	-257	1188
5412	-535	-2218	830
5436	153	-2173	902
5412	-218	-758	764
5548	550	-317	672
5536	-23	2285	332
5536	-265	2713	1034
5652	-61	770	576
5480	-176	108	782
5540	-141	-1780	979
5428	-306	-2497	1078
5484	-84	-1026	555
5556	-313	-10	803
5664	256	1397	230
5572	514	2308	1171
5456	-341	1637	676
5416	704	18	677
5464	-503	-1293	982
5604	-67	-2856	1055
5608	6	-1492	540
5476	94	227	1212
5344	-1523	1481	-55
5612	141	2142	1029
5452	-202	2073	789
5416	-234	472	293
5536	-369	-932	1259
5604	-86	-2605	1030
5432	54	-1730	675
5360	49	104	1551
5516	148	728	-132
5356	623	1640	1040
5460	-71	2715	664
5360	-184	273	578
5532	148	-917	1265
5592	-173	-2377	956
5604	-318	-1291	780
5612	-459	676	1491
5588	392	266	15
5456	-195	1816	909
5248	560	2928	844
5396	-479	518	432
5532	419	-749	1394
5592	-164	-2363	997
5604	-564	-1852	877
5608	-209	-392	1153
5432	-46	-87	8
5320	-260	1828	918
5596	-222	3023	772
5588	93	618	474
5644	486	-531	1314
5412	-390	-2345	985
5428	-151	-1935	964
5428	161	-541	802
5364	-156	-234	322
5544	45	2118	558
5520	-353	2744	877
5596	575	716	789
5696	427	-309	1077
5412	-459	-1882	861
5428	-140	-2361	1062
5488	-303	-694	641
5552	-482	518	696
5532	136	1752	237
5404	-31	2515	1066
5592	-126	1089	711
5416	-301	156	548
5364	-196	-1452	1083
5488	-77	-2555	1108
5428	181	-1479	759
5412	-49	294	1314
5368	171	1364	-14
5528	70	2026	1156
5580	285	2300	534
5572	66	495	454
5640	-95	-991	1165
5548	-146	-2572	1067
5484	-85	-1159	707
5380	451	108	1709
5572	123	696	-205
5528	-14	1490	905
5540	202	2336	655
5396	166	140	237
5516	-302	-949	1442
5608	-236	-2754	1065
5484	-118	-1644	785
5608	-314	817	1666
5588	468	383	-149
5536	357	1621	983
5572	299	2722	596
5396	-144	29	562
5484	-120	-668	1336
5600	138	-2222	1024
5648	-245	-1651	937
5428	-21	409	1368
5364	-134	9	-24
5556	402	1856	889
5568	-76	3251	575
5540	7	398	543
5592	-304	-183	1267
5604	72	-2308	942
5536	185	-2050	1044
5640	-100	-226	1160
5608	1013	-59	30
5472	13	1883	1007
5580	198	3159	840
5568	308	27	664
5640	318	-405	1176
5584	-257	-2169	915
5604	-415	-2010	963
5608	-262	-211	977
5544	676	-130	245
5536	-239	1883	714
5588	-577	3242	944
5596	71	327	577
5460	-383	181	1213
5416	-47	-1734	893
5552	-7	-2432	955
5492	-130	-954	850
5556	452	-693	395
5356	819	1356	818
5568	-243	2823	922
5596	-240	1214	552
5588	339	-87	824
5472	-208	-1800	851
5608	122	-1955	976
5584	359	-1193	714
5592	216	-197	680
5528	-33	1703	334
5544	110	2578	1059
5276	647	966	601
5344	412	207	613
5512	-540	-1376	1044
5664	58	-2537	1086
5584	-85	-1134	684
5556	533	206	1217
5568	-265	1481	120
5596	240	2115	1182
5624	-322	1801	635
5424	524	-297	437
5356	-362	-1293	986
5600	-215	-2771	1152
5492	-126	-1150	706
5604	-279	-174	1513
5608	618	1260	-43
5528	-186	2015	1041
5644	102	2417	692
5576	-69	390	218
5480	71	-1504	1206
5240	-301	-2445	1074
5316	66	-1547	735
5532	331	53	1780
5336	211	610	-137
5536	831	1180	1087
5280	-234	3169	599
5588	307	-49	511
5656	-82	-448	1390
5544	-106	-2592	991
5612	-318	-1617	812
5600	-250	87	1456
5532	1087	-53	-55
5496	456	1535	1053
5276	223	2628	690
5572	-24	743	507
5660	66	-463	1412
5528	-410	-2431	832
5608	-401	-1610	800
5600	-194	-273	1230
5612	222	-400	9
5412	295	2249	951
5400	-334	3275	828
5592	241	105	494
5512	-99	-377	1256
5556	-294	-2270	873
5600	-59	-2272	885
5556	-254	-546	958
5548	-218	-279	284
5544	649	1598	731
5404	-673	3086	751
5592	415	1014	636
5576	185	-640	1088
5408	5	-2038	731
5304	36	-2398	915
5712	96	-1218	713
5528	233	-11	741
5472	-25	1974	265
5368	226	2523	1120
5452	967	944	743
5340	-164	414	654
5532	315	-1619	1077
5648	-434	-2634	1120
5484	231	-1222	596
5416	-345	212	1113
5588	-55	1632	35
5484	252	1933	1162
5632	433	1749	660
5568	351	615	489
5524	-245	-1241	1062
5656	-50	-2730	1073
5436	-28	-1080	640
5372	601	-200	1567
5588	282	1267	-111
5588	269	1457	943
5572	139	2310	825
5580	654	431	295
5512	-295	-1085	1229
5668	-192	-2608	1082
5484	-18	-1379	689
5544	105	41	1560
5696	738	1049	42
5516	-815	2347	949
5596	316	2330	699
5572	174	-44	422
5476	-142	-1141	1301
5312	-151	-2577	1020
5660	-155	-1459	753
5436	904	-309	1690
5412	-310	602	-174
5548	-477	1931	978
5592	486	2681	763
5572	-343	156	489
5540	185	-687	1415
5584	24	-2453	995
5528	198	-1725	922
5592	-128	-15	1387
5548	19	261	-216
5656	128	2003	881
5568	-33	2822	635
5544	454	-142	535
5528	-662	-546	1283
5256	-524	-2194	885
5256	287	-2121	1030
5300	-318	-185	955
5544	-478	-255	332
5376	653	1861	618
5576	245	3059	929
5568	591	655	713
5516	-25	-163	1137
5552	267	-1819	990
5412	-228	-2356	1093
5492	-270	-507	580
5548	399	-351	669
5528	296	1271	513
5404	42	2594	958
5520	-306	1277	574
5596	376	-127	691
5528	-451	-1469	968
5604	-13	-2415	1082
5608	-275	-833	629
5548	-55	158	883
5488	-743	2367	99
5356	155	2232	1113
5628	-207	1878	813
5596	153	-70	535
5472	-170	-1633	1108
5668	-78	-2558	1101
5428	539	-1727	664
5412	249	-107	1325
5588	489	1200	-59
5528	-405	2042	1075
5472	225	1625	644
5400	-4	-177	358
5432	-139	-1215	1213
5312	-366	-2742	1098
5668	26	-1389	735
5528	229	-187	1748
5588	573	379	-104
5532	-40	2312	953
5536	299	2503	643
5404	-88	676	344
5480	-595	-787	1433
5608	381	-2438	983
5584	53	-1532	821
5528	286	-314	1737
5592	420	412	-147
5528	416	867	1028
5404	-134	2486	673
5588	63	346	474
5464	22	-382	1283
5536	-674	-2280	965
5256	-263	-1637	1004
5308	-120	-358	1180
5612	1081	-497	171
5584	295	2000	871
5568	-158	3271	791
5596	311	201	687
5516	273	-403	1218
5588	-233	-2328	895
5604	163	-2344	1101
5644	-414	-442	868
5548	468	14	253
5460	388	2135	796
5404	301	3039	848
5568	-199	1119	528
5596	347	-286	1063
