delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5376	-215	304	1162
5592	-53	163	640
5480	44	117	761
5644	80	38	948
5576	136	-68	687
5472	195	-35	910
5300	193	83	881
5636	169	111	772
5516	94	62	879
5584	41	-55	787
5588	-5	-97	823
5556	-85	-37	797
5612	-120	46	744
5656	-128	85	759
5476	-117	78	771
5656	-88	40	769
5596	-45	23	770
5420	3	17	808
5356	50	49	813
5576	78	80	818
5576	95	65	804
5584	94	0	820
5520	98	-61	812
5592	78	-36	800
5592	42	2	806
5528	19	29	791
5404	3	17	789
5524	-13	12	797
5600	-19	10	792
5592	-11	35	786
5604	-3	57	757
5536	10	72	791
5584	33	67	808
5576	43	46	788
5576	48	20	818
5580	53	11	818
5580	60	17	798
5580	52	22	786
5576	32	21	794
5584	27	3	783
5520	1	5	804
5464	3	10	788
5356	2	33	782
5524	-10	59	804
5604	-3	64	781
5536	-5	53	805
5368	-4	33	799
5544	1	25	796
5524	2	40	797
5704	6	28	796
5524	-3	18	794
5540	9	0	804
5652	6	7	800
5464	13	0	801
5528	19	12	798
5404	23	18	779
5576	24	14	805
5580	19	23	793
5576	28	26	802
5584	26	33	791
5576	17	29	792
5584	15	104	816
5460	-39	-1064	-2249
5616	-294	15	1818
5540	1073	471	683
5572	-38	-505	822
5668	491	-180	1154
5584	441	-176	311
5536	222	248	1197
5568	117	65	752
5640	-7	-43	801
5548	-272	-35	754
5492	-368	-16	537
5672	-335	195	866
5532	-267	277	607
5540	-275	92	732
5648	-179	-25	808
5496	-5	-12	720
5552	114	60	952
5636	195	68	779
5636	246	-5	783
5416	272	5	1002
5284	264	-27	810
5304	166	-55	862
5644	72	-49	852
5596	-2	3	762
5480	-87	85	840
5596	-165	76	732
5656	-188	20	726
5476	-152	27	778
5656	-119	33	711
5476	-95	65	789
5248	-25	56	784
5428	33	33	772
5576	90	18	883
5404	133	-2	813
5424	138	-27	813
5472	152	-42	871
5644	143	-18	793
5480	105	-1	816
5412	50	8	799
5528	15	10	778
5576	-8	5	787
5480	-38	40	759
5248	-43	81	776
5428	-43	100	770
5480	-29	89	786
5600	-7	55	799
5540	11	39	812
5576	41	21	810
5580	57	11	820
5576	66	12	835
5584	52	17	812
5576	49	13	806
5584	40	4	786
5520	14	6	795
5348	6	29	802
5528	-13	44	781
5592	-28	58	791
5604	-38	58	789
5592	-29	51	783
5600	-13	30	786
5596	0	28	780
5524	15	32	782
5584	19	18	804
5576	33	6	790
5528	27	7	788
5516	40	-6	815
5364	34	0	811
5524	30	6	824
5692	18	16	786
5584	22	14	785
5400	8	27	798
5352	4	28	795
5532	18	42	789
5576	4	41	791
5704	17	42	796
5576	18	24	806
5404	34	18	794
5408	35	13	758
5576	44	8	806
5520	-44	1429	1248
5600	2393	-1421	442
5468	1115	-2118	2573
5356	1873	-860	-1492
5652	1094	387	2211
5456	485	-87	449
5648	413	59	844
5632	199	-30	1116
5536	135	-70	744
5472	-174	28	886
5304	-403	59	518
5656	-452	35	644
5472	-321	276	974
5540	-330	238	393
5360	-303	15	898
5652	-147	-172	682
5552	42	35	804
5576	172	171	961
5520	252	-12	727
5644	294	-38	903
5476	318	-37	972
5652	265	-55	814
5472	151	-13	848
5652	47	-7	767
5536	-23	42	821
5596	-97	29	761
5596	-181	8	717
5604	-197	12	775
5472	-132	59	785
5660	-74	101	749
5480	-37	83	779
5244	25	35	801
5404	91	13	828
5580	130	22	843
5460	144	10	816
5284	148	11	858
5636	134	-1	829
5592	102	8	826
5580	46	1	806
5520	3	2	777
5652	-33	19	778
5592	-52	52	778
5424	-66	69	775
5428	-71	73	781
5420	-35	53	785
5420	-8	53	781
5548	21	46	798
