delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5524	-2	33	808
5364	-1	8	779
5492	6	2	785
5640	5	25	795
5532	1	46	785
5524	20	49	812
5584	25	31	805
5576	17	30	805
5576	10	46	815
5580	-2	30	806
5540	7	9	786
5648	0	-3	789
5476	5	11	802
5532	8	29	794
5352	1	45	775
5524	-3	42	792
5544	6	22	788
5524	2	34	791
5352	17	28	806
5584	18	25	797
5576	14	5	807
5528	20	1	801
5520	13	4	805
5700	-6	12	793
5536	2	23	797
5528	3	30	779
5528	-2	37	788
5540	2	35	784
5704	19	17	804
5400	33	3	821
5348	35	-1	815
5540	27	-3	798
5536	20	7	814
5700	1	21	787
5524	5	17	798
5524	3	25	792
5532	1	50	776
5524	2	41	785
5352	13	26	793
5584	18	14	794
5576	20	3	800
5524	12	17	808
5576	25	22	805
5580	6	18	804
5524	8	23	785
5528	9	33	797
5704	0	54	790
5524	2	62	786
5532	4	36	787
5524	2	18	811
5532	5	18	812
5352	20	12	795
5576	21	16	799
5580	17	30	788
5576	4	22	805
5524	3	31	811
5528	-11	37	792
5596	-19	21	779
5604	-3	20	803
5536	5	12	781
5532	14	7	795
5520	36	2	809
5348	30	8	791
5524	25	10	819
5576	15	16	797
5584	6	27	790
5524	-10	42	782
5596	-21	29	780
5600	-4	22	778
5540	7	7	800
5648	22	3	779
5520	31	10	807
5580	38	5	819
5524	33	10	806
5576	13	28	786
5580	8	27	779
5524	0	29	783
5532	5	31	795
5700	4	35	780
5528	0	28	800
5524	12	15	807
5580	10	1	789
5524	12	19	798
5576	11	27	797
5584	6	37	793
5524	16	26	792
5584	12	21	784
5576	-1	28	809
5544	-1	23	813
5540	1	28	782
5352	-1	13	790
5544	1	5	801
5640	5	18	808
5524	21	24	797
5584	22	21	804
5576	23	13	807
5584	-153	-47	612
5488	-2638	-269	-151
5624	-566	66	-580
5492	-581	1055	1153
5648	854	-455	18
5472	336	1833	441
5572	-239	-929	1049
5608	-92	-520	668
5492	414	-680	1043
5588	555	-122	971
5532	564	105	921
5340	265	436	814
5520	58	104	1011
5516	-154	-185	441
5372	-381	-182	851
5556	-326	86	747
5476	-238	136	566
5360	8	229	965
5588	89	121	682
5464	203	-49	1006
5528	223	-152	798
5360	189	-83	852
5472	77	98	884
5404	-37	166	717
5484	-123	41	807
5648	-148	-41	751
5496	-125	-42	760
5492	-48	35	792
5420	42	144	793
5472	88	87	823
5572	112	-23	833
5656	101	-99	831
5472	50	-31	821
5588	-18	86	795
5600	-50	90	759
5596	-59	14	770
5428	-51	-50	775
5260	0	-6	795
5308	36	67	789
5576	65	94	801
5580	55	16	831
5580	42	-58	826
5596	10	-40	798
5592	-13	32	789
5420	-28	69	773
5252	-8	25	784
5368	15	7	789
5520	19	16	789
5580	39	52	821
5576	35	66	808
5584	16	37	808
5572	9	-3	781
5480	-18	-11	778
5616	-17	13	787
5592	1	31	802
5532	19	34	803
5576	40	33	814
5584	45	32	816
5572	27	40	805
5576	1	40	801
5532	-13	22	786
5596	-41	16	780
5600	-32	8	784
5540	-13	4	788
5544	16	12	819
5576	33	29	814
5580	47	34	814
5576	53	23	829
5576	23	8	797
5528	-2	25	800
5536	-6	20	786
5548	-20	29	759
5592	-22	16	782
5604	-6	6	791
5476	15	10	805
5404	29	24	801
5400	41	42	817
5408	41	18	813
5576	28	10	805
5580	16	7	799
5524	12	18	787
5580	-2	22	788
5540	-22	17	792
5592	7	9	785
5480	7	25	779
5524	16	42	806
5404	27	41	790
5580	29	13	814
5400	31	11	797
5404	18	14	802
5580	5	27	785
5524	-8	20	791
5544	-14	16	781
5596	-2	18	805
5544	11	20	789
5576	8	38	801
5528	15	36	809
5580	24	21	789
5576	15	23	808
5580	-4	16	799
5540	-1	25	819
5544	-4	21	782
5540	0	17	791
5348	11	26	811
5584	17	23	790
5572	12	26	801
5584	8	22	799
5524	15	13	793
5576	0	17	807
5532	5	16	785
5524	12	20	787
5580	18	8	793
5524	15	17	808
5400	15	16	803
5408	10	35	818
5400	9	20	811
5528	3	19	797
5528	-1	27	801
5540	5	33	788
5524	11	20	791
5408	5	1	793
5472	12	4	812
5520	25	19	793
5408	10	41	790
5404	7	28	808
5348	4	24	777
5532	-3	23	804
5536	2	26	809
5352	1	28	805
5528	9	22	798
5524	8	10	796
5524	7	20	803
5360	8	16	792
5524	15	18	792
5580	11	20	774
5580	0	22	802
5524	5	31	789
5528	3	38	784
5352	-8	21	783
5540	5	14	793
5532	8	-1	795
5652	11	16	804
5580	27	31	807
5576	29	26	794
5580	22	20	806
5404	19	25	794
5400	5	25	795
5532	-4	27	796
5536	-1	17	792
5540	6	3	786
5648	2	16	793
5524	19	20	799
5584	20	28	797
5576	26	15	795
5584	27	19	795
5576	19	15	793
5580	8	25	794
5524	0	21	789
5524	2	10	795
5532	7	16	806
5700	10	19	810
5408	4	22	801
5348	10	25	789
5576	12	19	795
5584	6	19	777
5524	0	23	802
5532	0	24	802
5524	11	23	800
5400	16	11	796
5580	5	30	803
5524	4	15	805
5524	5	19	808
5532	10	11	779
5576	5	14	783
5528	3	40	774
5352	9	25	789
5524	2	18	796
5532	6	25	804
5700	6	18	811
5528	5	25	790
5528	12	16	798
5580	4	14	812
5524	13	22	785
5576	9	23	796
5532	17	27	789
5572	15	25	809
5584	13	20	796
5576	12	20	793
5584	9	15	777
5524	3	16	797
5524	6	15	799
5360	10	17	786
5576	11	20	792
5584	20	15	800
5576	12	25	803
5576	7	19	795
5528	-1	11	793
5540	2	19	800
5532	-6	26	784
5540	1	26	787
5348	16	11	803
5584	16	15	793
5576	9	16	798
5532	5	27	793
5524	2	18	781
5524	10	18	782
5584	6	25	809
5524	5	51	781
5352	17	31	819
5584	14	15	792
5576	4	19	788
5532	621	-1648	-103
5596	945	43	-1853
5536	-1147	237	514
5588	1098	-399	1203
5468	97	13	460
5408	-87	856	869
5484	-26	246	960
5480	175	257	506
5344	155	114	1226
5572	106	-367	630
5528	74	-291	809
5652	-60	121	940
5484	-52	130	553
5660	-87	184	902
5480	-30	-63	807
5616	3	-89	702
5532	12	7	919
5520	69	62	790
5584	72	89	811
5576	46	58	855
5584	38	-22	753
5592	-9	-56	809
5552	-21	-18	784
5612	-28	47	753
5600	-28	85	811
5420	5	40	824
5348	22	6	797
5524	30	-7	844
5536	45	36	820
5576	20	51	762
5580	7	21	803
5528	-3	-5	789
5672	-15	10	747
5596	-8	49	807
5544	15	59	791
5576	16	30	799
5584	21	8	814
5520	36	-1	809
5532	11	17	812
5584	2	36	787
5524	-4	46	787
5544	-12	26	787
5596	-6	12	782
5544	6	6	773
5644	22	25	815
5576	39	21	796
5584	35	7	803
5520	29	2	830
5528	9	12	788
5524	-9	35	796
5544	-2	34	800
5364	-25	20	781
5596	-9	8	804
5484	13	5	801
5520	39	13	781
5404	36	6	813
5524	33	15	825
5576	35	-1	806
5536	9	16	798
5528	-11	42	774
5596	-16	37	787
5604	-8	29	776
5536	0	14	768
5532	15	11	826
5576	29	12	799
5584	31	21	809
5572	18	29	810
5576	22	27	781
5584	5	28	789
5524	-3	32	794
5548	-8	34	797
5536	-2	33	784
5548	-4	16	798
5364	13	13	807
5576	16	10	800
5580	21	13	785
5576	12	26	798
5404	17	20	792
5412	8	20	768
5524	-1	29	793
5540	0	24	790
5528	0	20	809
5524	0	3	786
5296	15	16	811
5580	22	2	801
5520	20	13	795
5408	17	21	810
5404	14	13	802
5400	1	30	783
5528	5	18	814
5528	7	17	780
5524	4	15	793
5704	3	16	793
5524	21	6	797
5528	20	10	789
5572	11	24	807
5584	17	24	802
5576	16	24	806
5576	6	32	795
5532	3	22	798
5524	7	23	792
5532	5	22	810
5348	5	21	810
5524	5	24	796
5532	5	26	786
5696	4	24	793
5532	14	19	799
5576	5	23	800
5524	8	17	794
5532	3	22	793
5524	3	13	787
5352	-1	14	798
5548	6	10	806
5524	2	19	810
5528	1	21	795
5352	8	14	797
5528	5	19	801
5528	2	24	815
5700	3	13	804
5528	10	26	799
5576	11	16	791
5584	5	20	784
5524	8	7	802
5464	13	15	801
5408	18	12	808
5400	15	16	812
5400	12	20	793
5584	3	23	806
5524	3	15	792
5524	4	19	797
5532	-2	23	800
5540	19	20	789
5400	14	17	790
5408	9	22	800
5352	16	20	797
5576	11	18	789
5584	1	26	799
5524	7	29	797
5532	-2	28	778
5540	-1	27	799
5364	6	21	799
5532	12	21	820
5576	12	25	791
5584	8	23	798
5524	10	13	802
5572	7	13	798
5532	-1	13	805
5540	1	21	787
5704	2	23	800
5524	8	26	795
5532	6	22	785
5524	3	9	794
5648	9	21	808
5524	7	18	788
5524	9	14	779
5532	7	20	798
5352	13	22	796
5576	5	21	797
5532	12	28	782
5572	5	19	795
5532	15	12	789
5576	8	14	806
5524	11	19	807
5584	13	17	784
5576	19	20	792
5580	4	19	808
5524	7	29	795
5352	4	28	782
5532	10	19	786
5576	4	25	791
5532	-2	18	776
5536	7	23	795
5704	16	22	805
5404	13	18	801
5400	974	168	1384
5576	-27	-383	113
5492	844	-155	689
5528	544	440	1372
5576	477	37	507
5632	308	-186	1193
5592	8	-8	909
5476	-205	64	506
5656	-437	149	681
5532	-429	15	742
5480	-132	-199	834
5552	-143	118	612
5360	99	168	1059
5524	297	-21	717
5644	298	50	992
5460	284	-56	892
5652	130	-18	759
5472	-74	24	896
5600	-195	20	625
5648	-244	41	768
5484	-167	5	744
5596	-37	25	783
5592	93	67	845
5584	157	80	850
5460	154	28	833
5636	89	-26	830
5592	20	-33	783
5596	-43	1	779
5540	-94	41	735
5600	-84	58	775
5420	-37	33	774
5248	1	28	780
5348	46	27	845
5584	85	31	834
5576	69	15	828
5580	32	6	813
5520	-4	4	780
5480	-32	8	772
5372	-42	16	773
5596	-26	33	788
5420	4	34	781
5360	33	34	817
5572	43	24	818
5580	54	12	816
5580	21	19	818
5576	2	22	793
5532	-9	13	775
5536	-25	7	776
