delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5548	-908	-3947	4519
5660	-265	834	1099
5596	-847	2856	-2138
5484	313	2430	-2168
5648	-406	66	1132
5532	707	-3139	3122
5472	230	-1866	2220
5300	227	1406	-2519
5636	582	2891	-2625
5468	137	-143	1193
5416	1045	-1332	-201
5484	-864	-3158	3748
5664	45	1202	321
5516	55	2412	-2191
5592	632	1777	-1386
5472	71	323	199
5636	1191	-3030	4346
5532	-199	-1097	1761
5656	-883	1656	-1091
5492	643	3255	-478
5584	-712	-133	1508
5608	618	-1855	1130
5468	-1266	-2868	2392
5368	-174	1311	219
5596	611	2700	-2422
5468	397	922	-333
5528	168	-390	-541
5376	-782	-4174	4584
5484	-522	407	958
5536	525	2338	-659
5416	49	2612	-2308
5412	-63	-189	1527
5376	-622	-2989	2098
5492	-490	-2122	2335
5660	-268	1551	-128
5608	1020	3304	-2649
5520	1166	602	452
5572	-1258	-422	-673
5448	-701	-3700	4028
5312	-662	1280	1605
5644	1855	2325	-2144
5528	419	2241	-1828
5640	1625	1102	931
5460	-1103	-3909	3648
5540	1003	-864	2098
5296	-1443	1468	-730
5664	613	2799	-1469
5464	-421	-451	1283
5612	1698	-2006	-141
5652	-588	-3431	3397
5484	749	830	-653
5536	356	2941	-1790
5640	126	947	-1062
5588	-101	-294	-158
5564	-385	-3920	4490
5492	832	-383	1204
5584	-280	1820	-2293
5664	67	2932	-2463
5416	601	-81	1715
5356	1276	-3993	2095
5528	-860	-2361	2382
5660	-273	1314	-65
5548	1167	2705	-2416
5528	-1207	729	187
5588	-1259	-1168	-602
5504	-305	-3630	4183
5660	-610	-413	1665
5608	626	2624	-1704
5468	112	2342	-1677
5648	450	1133	622
5568	-1619	-4143	4016
5544	-740	-566	1828
5608	-2469	1222	-1847
5540	920	3470	-2713
5476	722	-278	1781
5236	1161	-759	645
5412	-617	-2712	2999
5488	1431	-378	329
5588	550	2967	-1598
5644	669	1730	-1099
5472	516	-649	29
5648	50	-3663	4597
5592	-80	-925	1194
5548	-217	2352	-2374
5484	1540	2656	-2269
5528	85	371	1604
5344	795	-3042	1871
5468	-301	-2340	2373
5320	-654	1340	53
5532	-290	2898	-2563
5312	662	1093	-205
5588	720	-34	-349
5488	-892	-2711	4455
5312	354	912	898
5520	-427	1806	-2398
5312	1112	2880	-1053
5520	427	273	1547
5400	-1621	-3742	1960
5544	-909	-2314	2333
5484	-646	1338	1130
5648	1684	2472	-2327
5524	119	764	50
5640	539	837	-615
5528	-913	-3697	4152
5488	106	213	1465
5400	-431	3144	-1572
5484	267	2539	-1053
5648	163	283	1063
5564	554	-3655	3226
5468	546	-2100	2302
5648	441	1112	-2420
5468	986	2755	-2565
5292	139	-50	1318
5532	-767	-2145	-371
5272	-446	-1799	3527
5312	-461	1090	351
5596	752	2916	-1697
5640	245	2130	-1756
5468	-960	667	624
5540	260	-3624	3975
5292	-18	-454	1728
5548	-468	396	-1649
5608	843	3411	-2655
5640	-1004	-663	1476
5492	-1035	-2407	232
5660	-461	-2555	2914
5492	-1277	-372	614
5604	679	2739	-1991
5464	833	1463	-652
5420	-594	-554	-484
5560	-436	-2686	4641
5492	-1161	377	1136
5644	895	2112	-2315
5468	170	2605	-2399
5648	-186	-18	1649
5544	-65	-2520	1986
5608	-1056	-2077	2286
5544	853	1749	-352
5592	-114	2878	-2704
5484	115	242	628
5516	1616	489	-412
5416	-590	-3552	3975
5488	-79	338	1495
5536	-1	2521	-1580
5564	648	2069	-1688
5640	-702	404	953
5536	-276	-3823	3737
5664	462	-1787	2121
5472	-244	1067	-1884
5656	353	3425	-2526
5476	-2126	-559	1518
5660	1059	-1706	374
5468	-999	-2436	2872
5664	443	1303	478
5572	-383	2279	-1965
5488	207	1199	-638
5588	808	-17	-444
5492	-400	-3019	4437
5312	57	-292	1170
5528	1199	1717	-2151
5352	565	2926	-2258
5472	-183	277	1730
5416	1158	-2150	1633
5524	-259	-2185	2411
5492	679	428	-655
5528	430	2721	-1402
5292	-160	463	-69
5672	-847	-274	-327
5560	-1206	-3679	4330
5548	-226	-194	1039
5604	360	2496	-1002
5472	990	1981	-1916
5640	1227	729	1413
5456	-368	-3578	2809
5316	-1204	-1705	2122
5540	694	1365	-778
5236	1411	3117	-2820
5352	335	-174	838
5532	1715	-99	-492
5544	-16	-3433	4209
5612	331	916	1301
5568	813	2329	-401
5584	-46	2320	-1764
5612	-787	-154	678
5548	137	-3332	3844
5472	434	-1794	2164
5296	216	1313	-1763
5640	1144	3264	-2551
5528	-585	-43	1388
5544	-970	-1063	45
5556	-352	-3228	3338
5656	-1035	-439	396
5608	1115	2633	-562
5468	445	1097	-1005
5640	-764	129	-98
5496	449	-3703	4558
5644	-187	236	1077
5592	-1307	1984	-1442
5540	722	3023	-2229
5476	-241	181	1593
5588	-277	-3121	1924
5668	-531	-1701	2248
5484	-384	1257	-394
5604	590	3567	-1627
5472	345	-24	621
5300	1087	-973	-390
5600	-1163	-4467	4384
5548	-409	1334	1321
5644	2053	3106	-1340
5528	-183	1597	-1812
5484	-465	790	756
5364	-166	-3530	3831
5492	10	-1823	2222
5236	-1965	1261	-1557
5368	1143	1933	-2456
5524	11	424	919
5640	-52	-866	-493
5504	-812	-3485	3782
5668	151	-422	1198
5412	-1050	2498	-1768
5368	539	1563	-1469
5472	-461	-147	828
5372	-390	-3485	3834
5488	-165	-1868	2076
5664	495	1722	-553
5584	-446	3139	-2677
5492	246	221	1424
5572	-750	-1680	56
5552	-279	-2947	3271
5660	-500	775	499
5532	741	2044	-1874
5476	-826	646	-885
5372	-137	304	-139
5548	-699	-3581	4636
5492	417	626	1230
5396	-90	1897	-2159
5436	1415	2541	-1438
5704	140	49	1557
5512	1454	-1685	1027
5528	-58	-2464	2591
5600	187	1288	365
5576	1548	2886	-2405
5524	288	448	30
5636	813	-623	-553
5544	-443	-3342	4307
5484	77	-1111	1483
5416	1694	1497	-287
5468	63	2547	-2147
5588	-1661	489	1284
5652	399	-3346	2869
5468	-274	-1712	2225
5664	-1109	1351	-2171
5540	207	1970	-1732
5476	690	432	1260
5568	185	-1313	-313
5608	-388	-2859	3477
5660	551	1380	-98
5528	445	2411	-2412
5472	940	915	-1140
5236	940	324	144
5340	-488	-3836	4165
5488	-321	-970	1895
5260	141	889	-1730
5412	-932	3221	-2576
5484	-1293	767	1249
5652	1258	-1469	-196
5480	-1462	-2150	3493
5548	-380	1171	52
5708	303	2371	-1538
5468	540	1156	-1084
5644	1670	-298	192
5584	384	-3384	4560
5476	1522	-197	1496
5640	157	2026	-2357
5472	546	3020	-2391
5644	-110	167	1636
5592	41	-2846	1750
5584	277	-2112	2361
5468	1	840	-122
5604	761	1909	-2612
5644	352	591	465
5520	-1108	-1433	-469
5500	-505	-3496	3989
5312	-586	367	486
5540	204	2571	-1034
5640	640	2101	-1699
5472	217	990	943
5340	-338	-3713	3335
5488	-162	-1423	2135
