delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5428	-92	93	777
5420	56	115	796
5288	-7	80	792
5540	1	-80	773
5368	23	-44	834
5588	38	-7	848
5536	110	-73	823
5480	1	132	761
5236	-1	132	803
5420	-18	-51	813
5440	-37	-18	749
5608	-60	-69	786
5616	74	77	826
5576	39	156	815
5464	-38	72	808
5248	36	-51	802
5420	44	-137	793
5476	1	50	886
5524	9	134	660
5588	19	94	809
5576	4	-42	855
5544	25	-102	711
5296	14	-52	872
5592	22	82	812
5580	-13	255	808
5480	-20	122	790
5308	50	-105	801
5652	-55	-123	771
5492	-20	-10	763
5612	-34	100	775
5480	-14	49	839
5248	22	266	678
5288	-17	7	948
5544	34	18	781
5400	60	-187	751
5472	27	-122	860
5652	20	74	765
5576	49	106	757
5468	25	100	836
5636	84	-4	762
5544	22	-13	871
5588	27	-125	778
5472	21	103	815
5296	1	237	801
5584	17	-59	722
5596	9	-38	843
5536	-8	53	745
5536	-7	-10	766
5384	-27	13	854
5592	40	-9	798
5536	-6	-38	824
5552	112	55	848
5636	23	-18	815
5420	24	72	749
5404	37	148	797
5464	43	85	804
5580	-16	22	814
5592	20	-3	760
5544	-1	-28	844
5548	27	-31	835
5596	28	-29	808
5592	-8	159	758
5592	-18	63	768
5604	-27	-78	835
5436	0	-55	755
5360	41	49	829
5580	19	38	861
5580	50	150	783
5468	-17	7	824
5536	5	-65	780
5364	-18	-24	794
5612	-10	129	777
5484	21	44	726
5580	-19	2	880
5540	32	-67	807
5596	29	-144	815
5644	38	167	858
5464	31	103	830
5640	-49	123	776
5484	27	14	779
5580	-4	-129	752
5608	-47	-121	776
5496	-7	56	810
5364	47	42	854
5572	55	199	710
5472	42	108	938
5288	-57	12	816
5592	37	-159	711
5652	23	-56	808
5416	21	-2	779
5364	36	100	757
5468	36	99	825
5400	-10	36	776
5420	52	-34	818
5420	12	79	812
5580	42	-106	820
5472	7	170	842
5592	-12	31	652
5592	12	10	863
5584	25	35	810
5576	-5	39	749
5536	-2	-61	880
5560	26	7	836
5520	12	5	817
5524	20	-23	874
5416	-52	-2	758
5556	18	116	761
5468	-30	105	804
5652	-17	70	766
5604	-10	84	829
5420	21	49	787
5400	76	-126	850
5480	23	25	929
5576	80	24	726
5576	-23	34	834
5600	-3	87	747
5540	-8	0	816
5484	61	-91	862
5416	33	48	774
5576	36	106	872
5472	72	109	803
5632	-3	12	872
5548	-10	34	730
5592	8	-78	763
5544	6	63	837
5524	12	80	716
5576	10	18	818
5580	4	13	815
5524	39	-133	819
5652	44	-65	851
5592	5	210	801
5592	42	209	817
5460	-31	0	770
5540	-49	-120	760
5324	-41	-80	774
5608	-53	-23	783
5436	88	56	921
5408	-4	128	693
5592	54	212	869
5472	-54	10	877
5592	17	-108	723
5472	-20	-85	759
5264	-41	-38	721
5264	-2	133	776
5424	13	51	829
5576	49	111	797
5468	13	34	802
5576	22	-73	790
5596	-17	13	772
5596	-5	134	776
5600	1	44	807
5524	74	-6	764
5536	16	12	871
5584	41	11	739
5572	1	56	824
5532	12	-80	826
5592	26	-6	773
5540	21	26	829
5576	21	5	794
5520	-37	-22	761
5260	-3	184	797
5256	8	140	777
5412	0	-51	822
5532	8	34	821
5532	39	46	756
5576	55	-66	857
5596	42	-36	811
5592	-30	17	755
5600	-34	72	776
5420	-21	90	700
5248	-26	-71	820
5260	-2	-56	795
5376	26	36	821
5580	-55	149	799
5484	1	80	756
5528	18	42	826
5404	14	-74	733
5592	-78	-103	815
5496	30	139	716
5636	7	82	834
5532	17	39	850
5576	24	-66	763
5592	49	-181	878
5476	2	144	793
5588	5	271	777
5592	10	88	809
5576	-40	-58	788
5616	-3	-134	770
5428	57	-15	825
5416	28	-10	835
5424	39	52	941
5404	79	233	643
5460	-24	110	886
5660	-10	-12	773
5436	-21	-168	712
5316	-8	-55	818
5556	25	29	750
5576	42	92	807
5580	-28	15	817
5596	-3	96	751
5540	10	8	799
5528	8	-67	818
5360	20	127	803
5460	10	82	748
5408	12	-45	671
5416	14	27	855
5404	0	39	809
5528	82	-1	782
5532	11	32	847
5576	69	-92	840
5600	-11	-28	784
5608	2	78	840
5528	26	-28	793
5592	6	98	772
5532	46	192	783
5636	46	130	816
5460	35	-111	839
5652	51	-96	837
5592	18	14	755
5580	36	49	847
5404	17	9	746
5348	-32	93	811
5596	-14	40	745
5596	31	-8	741
5540	29	-60	916
5592	-45	-11	714
5444	13	97	850
5400	27	156	776
5464	-12	65	762
5600	-5	-38	768
5548	28	-95	807
5588	25	11	771
5584	6	191	715
5588	14	40	884
5580	30	-53	769
5592	2	-158	854
5600	42	-3	818
5536	40	224	761
5468	-42	197	854
5308	30	24	718
5572	2	-116	845
5600	-9	-93	781
5552	15	34	768
5576	72	-46	911
5596	64	123	774
5464	0	130	750
5236	20	52	892
5408	-23	-58	660
5436	-22	-183	815
5316	35	19	779
5584	33	115	751
5636	20	104	875
5464	-26	-59	783
5616	112	136	711
5512	-20	32	896
5604	61	-49	733
5588	-32	73	825
5600	82	82	752
5576	-43	30	778
5604	39	-13	867
5416	21	53	765
5400	10	-21	845
5596	-1	7	817
5480	35	-115	809
5652	-92	75	755
5420	-32	7	791
5364	-3	63	774
5544	-4	194	781
5596	21	113	832
5464	47	55	849
5408	50	-182	856
5472	7	-56	827
5536	-35	140	730
5660	22	2	812
5520	-42	72	723
5600	-65	150	834
5480	-6	-55	723
5376	4	-53	835
5540	12	-16	844
5588	-25	-38	765
5616	-1	224	744
5420	-31	39	781
5248	3	-64	750
5360	16	-71	763
5600	36	-14	859
5588	72	85	738
5584	41	117	799
5464	7	63	839
5524	23	-175	786
5304	3	-73	839
5536	-14	97	744
5248	-12	222	748
5304	-50	75	824
5600	8	-32	756
5536	-3	-97	867
5552	-5	-49	787
5548	6	61	823
5352	-20	19	873
5600	63	162	668
5464	-90	137	834
5308	-52	7	744
5544	15	-117	730
5644	-9	-79	847
5556	48	31	771
5576	56	80	822
5584	31	51	842
5576	45	-54	759
5592	63	68	804
5408	-18	26	826
5420	33	-38	733
5416	33	189	895
5292	103	-11	704
5648	-25	-51	878
5612	85	60	837
5408	12	47	808
5400	-51	-25	812
5436	-41	-24	736
5260	15	-89	844
5424	-44	78	764
5420	30	16	773
5404	13	51	821
5408	-3	192	809
5420	39	122	824
5460	18	-72	811
5596	-44	-105	807
5488	8	-38	752
5364	38	70	849
5580	13	7	678
5520	23	120	831
5640	5	77	842
5528	21	-92	783
5588	-4	-81	827
5556	57	26	813
5576	5	57	781
5532	-2	213	753
5596	-34	18	758
5600	-14	-21	775
5436	14	-82	827
5416	68	65	822
5584	5	106	760
5408	45	80	888
5404	5	-24	781
5540	30	-205	807
5472	-7	22	774
5364	-28	149	755
5488	37	185	791
5636	-18	77	817
5600	40	-78	819
5592	-9	-60	840
5552	11	-43	777
5420	5	47	841
5352	86	33	742
5576	32	118	784
5468	-17	92	802
5420	30	-36	770
5416	1	-154	844
5256	-53	-67	821
5260	29	91	769
5404	44	82	831
5576	13	83	847
5580	-25	-15	678
5436	1	14	872
5704	-26	17	704
5420	13	96	817
5404	18	61	898
5408	-49	-23	667
5260	-8	-18	872
5376	31	-4	768
5536	13	54	801
5580	-18	-35	801
5612	-26	29	713
5424	-46	-26	799
5264	13	32	828
5400	40	-5	771
5536	-1	61	850
5548	13	201	789
5636	25	153	790
5468	-7	-62	791
5548	-44	-126	773
5672	-8	66	804
5540	49	30	859
5576	-3	122	694
5608	-31	-2	848
5552	42	110	822
5468	10	-139	808
5644	-5	-41	724
5556	-31	95	732
5596	21	92	812
5580	37	125	778
5464	12	43	793
5576	12	-89	823
5596	57	-134	909
5648	-36	195	690
5484	-83	82	781
5596	28	29	797
5584	-2	-156	791
5604	-21	-124	777
5492	-23	162	776
5660	29	103	864
5460	43	130	815
5640	13	-39	847
5592	-9	-74	778
5556	-9	11	823
5536	-28	52	847
5604	21	33	821
5576	38	253	666
5460	4	32	968
5356	37	-73	738
5592	39	-123	840
5472	12	-13	828
5596	23	19	745
5576	55	99	833
5584	53	110	779
5636	29	72	764
5584	39	-75	914
5416	10	-42	722
5244	18	238	881
5288	26	65	851
5580	37	-59	730
5592	132	36	917
5640	-39	121	824
5476	18	-11	728
5596	-22	-44	818
5612	22	10	805
5576	16	20	820
5580	21	-36	815
5588	-2	29	757
5548	66	123	836
5460	24	194	792
5288	-39	30	760
5600	58	-62	854
5592	37	-105	812
5480	-11	-41	781
5260	-20	9	809
5364	79	180	794
5460	-19	-8	845
5388	6	41	703
5524	-5	-33	780
5548	14	-136	851
5652	-12	50	796
5596	-16	150	786
5488	50	105	832
5632	14	21	800
5584	9	-36	781
5536	17	-22	831
5588	67	41	743
5584	20	5	903
5520	-8	68	779
5548	13	-94	793
5588	37	-37	797
5596	35	104	804
5464	29	112	802
5640	9	87	789
5528	9	-27	781
5532	-17	-176	813
5672	1	35	777
5524	-14	44	872
5600	31	108	759
5464	-61	108	827
5304	-22	6	863
5544	5	-89	728
5536	-3	-68	832
5372	-8	-23	817
5556	19	62	752
5576	3	75	867
5532	82	12	759
5572	49	61	830
5576	-135	37	713
5660	-8	40	784
5540	-55	124	799
5488	46	27	751
5572	31	-5	816
5544	64	-3	880
5532	15	48	819
5404	-9	-6	772
5500	-33	-9	799
5552	6	11	776
5524	-10	-19	808
5268	5	-67	795
5360	8	116	772
5584	-10	143	882
5488	-6	127	741
5596	37	11	846
5580	79	-111	826
5648	-33	-53	772
5436	10	3	794
5700	4	49	726
5524	21	235	866
5468	5	-14	843
5360	27	6	744
5520	17	-115	831
5652	-21	-49	802
5432	7	53	784
5352	9	222	816
5592	31	63	834
5576	10	-21	794
5596	-9	-93	832
5548	15	102	748
5472	59	79	779
5576	31	38	883
5576	40	-47	764
5596	-5	-125	805
5604	12	148	798
5468	-40	152	768
5308	44	26	836
5576	-2	6	826
5660	-40	-45	756
5436	44	-107	825
5300	15	83	817
5576	-23	39	848
5596	65	291	665
5644	-88	0	903
5536	67	-74	834
5600	-46	-135	700
5488	-22	15	871
5592	28	75	766
5584	52	46	868
5576	36	32	780
5584	55	18	781
5576	83	16	840
5584	-46	-142	827
5488	-1	224	766
5604	5	107	870
5580	28	-56	764
5592	-4	-21	871
5560	-30	-29	736
5436	36	119	792
5288	37	-56	852
5596	27	-41	794
5592	-39	-15	768
5616	-20	-58	801
5608	43	152	779
5468	28	122	785
5636	-24	90	815
5600	111	133	785
5516	45	-62	819
5588	36	-41	820
5596	-1	-72	779
5548	71	60	774
5584	7	158	799
5588	24	-32	815
5416	11	-6	801
5364	3	-68	788
5536	-12	-45	798
5616	17	97	761
5576	29	165	780
5460	5	-24	794
5540	51	40	831
5400	19	41	798
5580	-3	33	771
5544	-69	2	798
5540	38	-6	761
5540	-16	-24	817
5608	42	-40	769
5596	2	125	791
5588	-3	164	834
5420	38	-51	787
5424	-25	-63	814
5432	19	-42	775
5244	78	-35	824
5416	-109	37	813
5484	62	208	746
5636	16	109	812
5468	-11	27	896
5596	65	-164	760
5652	-14	-66	794
5436	-6	40	807
5364	7	85	791
5528	55	96	811
5576	39	14	786
5580	-48	27	795
5600	9	26	785
5524	-40	-35	819
5612	-59	153	711
5480	6	83	745
5532	64	-32	837
5416	17	-55	862
5416	63	-74	851
5416	-101	117	723
5540	-20	0	810
5540	13	-6	818
5536	-31	-81	771
5608	13	44	807
5584	-38	224	818
5480	32	170	770
5636	33	-70	880
5596	4	-41	801
5532	6	-21	790
5544	90	10	843
5576	126	-21	763
5652	60	40	888
5576	54	134	827
5460	21	-25	820
5596	20	-62	795
5592	-34	-43	760
5616	-12	11	821
5592	9	178	759
5420	-11	64	850
5244	2	-30	777
5364	30	-1	860
5532	58	13	780
5584	21	66	811
5576	28	63	812
5580	7	-56	836
5536	4	-31	721
5540	22	59	819
5576	24	148	850
5636	54	11	769
5584	10	-33	802
5592	-6	-52	818
5556	-108	-74	733
5492	108	94	911
5640	65	305	654
5460	-14	93	893
5248	-20	-9	756
5380	57	-176	776
5476	-59	-119	858
5664	8	126	748
5592	14	44	785
5576	-12	79	828
5420	58	7	736
5356	41	0	886
5516	43	1	832
5528	-10	18	808
5248	-31	149	758
5304	16	29	791
5576	7	-59	793
5540	-1	-74	842
5376	62	-13	831
5588	30	69	724
5412	72	-67	839
5416	-3	-57	847
5548	31	-28	786
5596	14	120	810
5464	9	166	815
5588	8	173	779
5588	21	-100	888
5472	47	-26	793
5424	-64	44	797
5420	110	-30	814
5296	69	43	702
5584	96	-26	964
5588	68	157	810
5644	45	-109	868
5472	-42	41	756
5596	-33	-42	810
5616	-30	35	774
5592	-37	143	798
5488	40	63	833
5576	-26	-20	792
5616	-3	3	773
5480	13	146	783
5640	37	85	837
5576	23	-80	768
5592	-27	-46	797
5440	27	142	772
5288	17	80	817
5576	12	40	811
5580	21	-86	794
5592	51	-66	825
5596	-41	66	759
5596	17	-69	881
5416	79	349	724
5296	-5	90	882
5364	-84	82	698
5592	11	-175	776
5480	71	-124	868
5644	66	6	823
5528	109	97	821
5632	14	53	884
5400	-15	1	758
5372	-13	-62	819
5608	3	67	796
5528	9	78	809
5528	35	90	787
5580	-63	31	750
5600	21	-87	778
5588	-9	0	868
5488	46	-32	756
5588	15	92	761
5584	38	-46	810
5592	3	-126	773
5592	-39	134	764
5488	3	110	851
5588	31	128	767
5640	44	0	862
5520	36	-70	769
5600	25	21	818
5572	4	-54	825
5536	33	130	756
5644	27	201	850
5460	13	39	773
5584	-21	-107	824
5664	19	-64	843
5420	-35	-45	763
5264	-17	137	811
5308	-20	154	810
5652	10	54	807
5584	36	17	752
5400	17	-3	847
5364	37	45	794
5580	22	2	746
5524	49	-105	853
5652	84	-114	825
5468	77	240	771
5644	25	85	905
5576	22	58	699
5580	25	-130	839
5472	-2	-56	849
5548	37	-1	771
5540	92	67	781
5404	25	229	877
5464	-38	171	776
5660	-22	-75	732
5436	41	-251	817
5300	-34	-148	857
5668	-40	173	680
5484	-22	127	867
5660	-54	137	719
5480	-3	-3	829
5672	-62	-83	781
5436	59	63	776
5404	-38	23	862
5428	1	87	753
5348	13	-4	752
5536	-1	73	875
5544	-17	31	755
5596	-113	-31	775
5492	-35	38	796
5256	9	-83	808
5360	2	68	753
5524	13	128	846
5640	33	85	810
5576	27	49	788
5584	55	-164	871
5472	77	55	787
5576	27	54	768
5584	-100	66	797
5652	-85	74	711
5428	-111	26	804
5300	-56	-42	728
5612	-2	-100	807
5608	-16	-60	800
5432	-31	112	787
5308	-53	167	815
5660	-19	78	779
5596	14	-41	824
5420	-7	-6	836
5320	98	-7	758
5536	-33	53	805
5600	67	-154	863
5644	84	69	752
5584	39	219	858
5460	41	89	810
5576	3	-2	773
5660	-9	-125	826
5432	-38	-27	813
5260	-42	-25	746
5264	-4	276	731
5260	-18	233	908
5308	15	32	711
5576	0	-163	823
5600	-10	-249	878
5488	18	10	759
5404	-94	184	826
5488	41	149	769
5636	6	72	758
5528	-2	-65	878
5548	-12	-16	771
5612	-43	115	799
5484	-25	-34	835
5612	34	66	738
5580	-47	25	819
5592	-49	-19	786
5616	-4	-5	718
5492	55	36	787
5584	13	-89	843
5592	39	42	750
5576	-2	202	846
5608	-7	113	840
5420	-4	-102	739
5260	-53	-2	862
5384	70	3	768
5520	9	21	846
5524	-27	129	759
5660	41	66	742
5576	74	-51	863
5596	59	-29	822
5420	-5	-153	805
5256	-10	119	758
5308	-17	105	845
5660	-6	95	776
5540	37	64	736
5580	34	-84	815
5592	81	46	865
5580	32	58	747
5576	22	-47	888
5416	13	-58	706
5252	59	267	800
5288	-8	59	841
5536	97	54	768
5404	16	8	840
5528	-49	-242	808
5488	49	-22	807
5240	-54	138	764
5316	-8	258	815
5592	4	71	808
5524	45	-138	834
5652	66	-160	815
5472	-22	-41	829
5264	-55	227	746
5312	48	145	821
5636	0	90	772
5524	-44	-78	780
5616	40	-2	843
5536	-7	84	768
5544	51	28	841
5576	127	62	763
5636	-15	32	848
5420	10	-99	802
5420	-51	-16	719
5440	-6	-31	825
5548	-30	-7	758
5380	-15	116	788
5488	-27	177	819
5652	-28	42	680
5600	41	-17	862
5416	47	-105	790
5300	-40	125	797
5660	86	40	834
5576	-49	90	734
5420	88	-12	834
5424	74	-20	856
5416	-24	-128	799
5320	13	-7	774
5540	-54	152	770
5656	-33	69	841
5600	3	55	744
5524	-80	-32	798
5608	17	124	793
5468	3	8	767
5644	-6	-127	885
5436	48	-108	668
5300	45	207	892
5632	27	119	837
5468	-34	-8	758
5380	20	-76	842
5592	-2	-145	840
5436	-17	23	657
5248	-67	144	908
5308	50	222	726
5636	4	-40	782
5540	-39	-114	898
5492	62	-147	804
5296	-121	-1	780
5616	22	226	790
5636	-22	151	788
5488	1	12	769
5524	33	-9	824
5540	40	11	780
5404	8	-63	879
5536	42	62	714
5580	89	29	898
5576	54	97	858
5584	57	-83	747
5416	-51	-144	908
5316	-122	37	713
5656	0	110	745
5584	-67	114	779
5484	-50	45	792
5600	87	23	878
5576	36	-73	753
5596	14	13	837
5576	67	117	823
5472	-20	106	807
5652	-34	80	688
5600	108	-70	882
5472	-72	-91	809
5608	-10	3	744
5544	12	139	827
5636	16	1	740
5528	48	25	780
5576	-50	-71	806
5616	72	114	825
5460	33	-71	834
5588	5	5	802
5656	48	86	787
5576	23	234	757
5468	-25	-60	810
5608	5	-119	908
5600	121	-115	768
5528	55	148	813
5640	-149	162	767
5532	-10	67	751
5596	-54	-31	800
5444	-55	-70	763
5260	27	-82	812
5240	-39	73	773
5420	79	143	846
5468	22	107	726
5636	-24	51	827
5600	64	42	820
5404	20	-31	767
5416	37	-82	893
5416	67	86	672
5408	70	50	866
5576	58	79	929
5404	-10	-121	694
5324	-50	-6	879
5552	-60	149	776
5664	-6	63	680
5536	5	102	807
5584	53	2	776
5524	115	-41	785
5648	91	-171	921
5480	55	106	794
5636	31	67	770
5584	3	138	837
5584	5	-10	748
5540	185	-104	885
5528	19	-149	844
5472	-38	80	758
5428	-13	80	848
5420	47	85	767
5404	-44	23	792
5420	39	-28	858
5248	-51	-100	764
5320	-18	113	789
5652	71	102	750
5472	72	96	826
5576	5	32	793
5524	-11	-107	846
5324	11	-129	805
5644	-3	106	720
5420	18	222	850
5296	70	9	816
5692	-24	-36	762
5440	-55	-143	781
5668	-72	-122	798
5488	-1	92	807
5552	98	169	833
5636	25	105	752
5468	-53	22	871
5420	19	-16	730
5416	20	-75	818
5244	-58	14	750
5424	1	270	773
5412	39	-9	854
5360	-35	-5	822
5560	14	-248	758
5472	23	-56	825
5416	30	98	856
5580	28	209	850
5464	26	92	730
5576	9	7	808
5644	45	-102	853
5472	61	-25	800
5596	42	123	852
5636	-28	244	786
5488	-26	-96	840
5608	121	-58	801
5472	-68	-100	795
5324	-6	-4	803
5664	24	31	817
5404	7	190	753
5416	-16	91	810
5420	33	-133	835
5300	111	-121	796
5536	50	137	869
5288	-20	139	771
5652	84	111	830
5472	-17	-17	841
5260	13	-40	808
5240	-2	-85	759
5376	24	88	755
5584	-13	177	803
5480	91	-4	827
5536	17	64	775
5408	23	-123	816
5472	-6	-94	811
5548	-127	90	779
5656	-47	183	729
5480	16	136	861
5644	-24	2	828
5536	35	-69	764
5596	78	-96	818
5592	58	-2	828
5540	64	183	831
5464	99	70	871
5400	-46	-113	647
5500	-62	-124	877
5664	-112	60	736
5476	-29	-25	679
5616	8	83	846
5524	46	48	790
5580	-40	-30	756
5608	39	-7	828
5540	-8	237	738
5596	54	30	815
5584	75	87	780
5572	111	-151	830
5532	-16	44	811
5600	-39	62	814
5592	22	44	754
5412	22	93	792
5400	-17	-153	858
5492	34	-59	733
5596	105	182	823
5512	56	151	939
5644	37	-38	708
5592	-21	-97	788
5436	67	-51	874
5248	9	-91	818
5360	55	165	790
5636	-29	207	811
5488	80	25	824
5576	49	38	808
5580	-237	-117	745
5548	-29	67	781
5596	35	-77	855
5596	110	78	744
5460	38	105	856
5288	16	103	830
5640	37	-154	798
5476	76	0	825
5696	30	5	839
5520	24	225	800
5460	31	-69	873
5424	-95	-61	627
5436	-64	-109	853
5672	-5	96	786
5540	2	114	747
5588	-7	82	830
5540	1	-55	787
5536	-16	-102	812
5668	79	48	781
5400	76	85	824
5404	-23	235	829
5488	55	-173	831
5644	52	-23	797
5596	-37	14	818
5420	25	-43	757
5244	-19	125	809
5308	-26	89	809
5600	-77	-205	829
5488	65	126	774
5288	-36	122	816
5660	49	125	811
5464	-30	-82	774
5260	-30	27	839
5248	33	-79	784
5424	26	30	794
5404	-11	139	814
5304	-83	111	769
5660	-44	-112	801
5492	-2	-63	748
5556	-105	47	841
5648	-73	-121	751
5492	-47	197	700
5660	-69	133	809
5480	121	103	826
5520	100	-102	805
5356	15	-42	803
5588	-51	40	737
5600	61	204	821
5464	5	-147	773
5600	-36	-67	763
5608	-133	66	804
5476	0	143	736
5244	-63	-26	771
5260	11	14	822
5404	27	-62	789
5588	-35	-39	910
5440	8	132	727
5588	69	97	829
5580	2	111	882
5584	89	-37	804
5600	-44	-141	829
5488	-60	20	845
5248	-11	114	737
5308	3	85	826
5528	-13	-116	761
5316	-53	-189	800
5664	41	226	798
5468	99	198	857
5636	53	-17	732
5596	37	-25	893
5416	22	103	793
5292	-28	-40	845
5612	39	35	727
5576	73	178	804
5644	-68	-29	820
5432	213	56	835
5284	-45	-199	818
5672	-7	20	777
5536	-21	166	724
5480	-19	103	839
5660	4	104	817
5584	10	-80	750
5600	-9	11	767
5536	-88	71	790
5600	37	136	861
5464	41	-204	811
5648	-81	66	737
5596	-160	18	779
5476	19	35	768
5584	24	-60	822
5588	58	-42	833
5600	51	13	788
5576	-103	22	774
5484	60	259	815
5636	-81	1	744
5536	-67	-139	797
5500	10	-72	746
5416	-123	69	842
5476	46	145	713
5644	14	8	764
5520	28	-223	862
5476	25	-20	736
5416	-65	306	799
5480	41	-44	806
5596	-43	1	707
5540	99	-48	883
5596	-17	41	759
5596	-63	-45	857
5612	186	144	768
5516	73	94	870
5576	45	-98	839
5596	150	60	771
5460	66	-31	859
5596	30	-199	805
5648	-66	152	711
5488	47	176	911
5636	25	59	739
5580	30	-56	761
5592	50	102	869
5464	77	78	849
5580	-88	-102	715
5664	-44	55	831
5428	44	65	808
5404	20	131	731
5460	5	-68	890
5540	-9	32	770
5368	86	-117	828
5472	-40	99	862
5600	15	209	748
5636	11	136	807
5468	-4	-54	850
5548	-30	-91	768
5264	70	134	887
5284	42	-29	785
5596	-9	144	764
5596	-20	-166	858
5500	-3	128	751
5248	32	184	891
5288	44	5	747
5692	-13	20	740
5428	-18	-160	852
5316	29	39	766
5576	35	-1	837
5540	109	171	770
5512	-49	136	782
5308	-48	-54	822
5616	16	116	750
5636	-68	-166	855
5496	72	-52	747
5592	35	212	747
5464	-43	93	927
5252	44	22	690
5400	86	-42	796
5592	18	120	849
5468	-9	-77	814
5548	-81	-101	697
5672	18	77	909
5576	108	-13	715
5472	-118	244	719
5540	-31	-129	851
5664	112	8	791
5584	-66	23	921
5592	81	-42	820
5424	-94	222	834
5308	-27	-39	779
5608	45	10	758
5584	66	24	946
5576	-27	-19	732
5436	-13	112	761
5312	8	-166	898
5596	71	153	690
5644	-21	3	839
5536	-107	96	768
5476	-26	-18	710
5616	30	-7	943
5532	48	-33	759
5600	12	-221	781
5644	-26	295	853
5488	80	256	779
5636	-2	13	821
5540	-45	52	780
5600	-35	-181	833
5492	-158	-154	680
5552	-83	330	777
5656	25	107	895
5468	45	-11	693
5240	-26	-61	844
5260	-19	48	773
5420	25	-36	800
5416	103	-3	795
5252	19	198	895
5288	-147	101	702
5704	29	96	796
5412	-10	-175	875
5316	20	-37	781
5588	4	85	747
5532	-14	-37	843
5608	53	198	768
5644	-50	111	746
5480	66	-185	892
5644	30	-7	785
5544	-7	90	805
5536	9	-60	922
5544	14	35	657
5572	0	62	838
5532	-41	183	839
5652	26	-84	717
5596	-41	-135	874
5492	23	-43	752
5592	47	31	733
5580	-9	246	810
5596	52	215	802
5468	-10	2	804
5540	-17	-56	824
5260	-61	-195	714
5320	64	71	784
5580	18	258	850
5636	22	78	887
5584	-27	42	731
5420	22	23	817
5404	51	-65	833
5420	10	-122	751
5300	7	-37	791
5536	-22	183	797
5304	-3	26	774
5552	36	18	859
5576	-50	-62	780
5616	28	-43	737
5588	-31	106	817
5488	24	101	828
5636	124	-73	771
5472	54	90	802
5408	-73	-68	840
5436	50	48	733
5404	-2	12	854
5544	57	-267	844
5472	-58	298	633
5660	27	82	930
5576	125	107	762
5516	-99	-117	764
5496	-8	-161	917
5256	-116	21	715
5304	28	121	783
5644	-46	135	825
5480	-25	159	671
5652	35	-164	915
5480	289	-194	872
5352	27	150	738
5464	-73	24	883
5252	43	44	804
5404	47	78	760
5576	-51	69	884
5428	-16	30	866
5248	77	-204	798
5300	-17	44	810
5592	-80	237	814
5660	-163	106	749
5532	-30	-58	804
5616	-21	-8	867
5552	38	-46	723
5416	-45	61	796
5428	-40	101	824
5480	41	67	809
5580	-68	151	762
5484	-60	-67	863
5260	-11	64	719
5420	-75	-149	905
5500	56	-29	685
5588	-29	281	752
5484	55	141	894
5292	-20	-52	658
5608	12	-200	833
5472	34	-92	853
5424	-50	74	726
5420	-27	286	810
5308	-7	200	762
5604	-13	-127	767
5492	-22	-100	849
5316	5	-146	720
5600	86	-3	838
5532	37	260	892
